Ref Seq	Gene Symbol	Regulation	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene_assignment
NM_014055	IFT81	down	3431426	-0.213397509	5.870209389	-2.325738264	0.031070299	0.482337959	-4.202994443	NM_014055 // IFT81 // intraflagellar transport 81 homolog (Chlamydomonas) // 12q24.13 // 28981 /// NM_031473 // IFT81 // intraflagellar transport 81 homolog (Chlamydomonas) // 12q24.13 // 28981 /// ENST00000242591 // IFT81 // intraflagellar transport 81 homolog (Chlamydomonas) // 12q24.13 // 28981 /// ENST00000361948 // IFT81 // intraflagellar transport 81 homolog (Chlamydomonas) // 12q24.13 // 28981 /// AK291043 // IFT81 // intraflagellar transport 81 homolog (Chlamydomonas) // 12q24.13 // 28981
NM_003177	SYK	down	3178952	-0.228883065	8.968329636	-2.32474576	0.031134033	0.482337959	-4.204852223	NM_003177 // SYK // spleen tyrosine kinase // 9q22 // 6850 /// ENST00000375746 // SYK // spleen tyrosine kinase // 9q22 // 6850 /// ENST00000375754 // SYK // spleen tyrosine kinase // 9q22 // 6850 /// BC002962 // SYK // spleen tyrosine kinase // 9q22 // 6850 /// ENST00000375747 // SYK // spleen tyrosine kinase // 9q22 // 6850 /// ENST00000375751 // SYK // spleen tyrosine kinase // 9q22 // 6850
NM_025190	ANKRD36B	down	2565902	-0.224721293	8.690279316	-2.324617165	0.0311423	0.482337959	-4.205092896	NM_025190 // ANKRD36B // ankyrin repeat domain 36B // 2q11.2 // 57730 /// ENST00000258459 // ANKRD36B // ankyrin repeat domain 36B // 2q11.2 // 57730 /// BC125132 // ANKRD36B // ankyrin repeat domain 36B // 2q11.2 // 57730 /// ENST00000358576 // ANKRD36B // ankyrin repeat domain 36B // 2q11.2 // 57730 /// BX537549 // FLJ40330 // hypothetical LOC645784 // 2p11.2 // 645784 /// BX537549 // FLJ40330 // hypothetical LOC645784 // 2p11.2 // 645784
NM_006509	RELB	up	3835966	0.238687073	9.684612878	2.324203428	0.03116891	0.482337959	-4.20586718	NM_006509 // RELB // v-rel reticuloendotheliosis viral oncogene homolog B, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3 (avian) // 19q13.32 // 5971 /// ENST00000221452 // RELB // v-rel reticuloendotheliosis viral oncogene homolog B, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3 (avian) // 19q13.32 // 5971 /// BC028013 // RELB // v-rel reticuloendotheliosis viral oncogene homolog B, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3 (avian) // 19q13.32 // 5971
NM_152994	CCDC128	down	2481308	-0.224383738	7.69539606	-2.323748513	0.031198193	0.482337959	-4.206718439	NM_152994 // CCDC128 // coiled-coil domain containing 128 // 2p16.3 // 129285 /// ENST00000281394 // CCDC128 // coiled-coil domain containing 128 // 2p16.3 // 129285 /// ENST00000294952 // CCDC128 // coiled-coil domain containing 128 // 2p16.3 // 129285 /// AK122900 // CCDC128 // coiled-coil domain containing 128 // 2p16.3 // 129285
NM_001122757	POU1F1	down	2684957	-0.135690434	4.098719539	-2.323725302	0.031199688	0.482337959	-4.20676187	NM_001122757 // POU1F1 // POU class 1 homeobox 1 // 3p11 // 5449 /// NM_000306 // POU1F1 // POU class 1 homeobox 1 // 3p11 // 5449 /// ENST00000344265 // POU1F1 // POU class 1 homeobox 1 // 3p11 // 5449 /// ENST00000350375 // POU1F1 // POU class 1 homeobox 1 // 3p11 // 5449 /// D10216 // POU1F1 // POU class 1 homeobox 1 // 3p11 // 5449
NM_017955	CDCA4	down	3581386	-0.211997459	9.90412215	-2.323370592	0.031222539	0.482337959	-4.207425551	NM_017955 // CDCA4 // cell division cycle associated 4 // 14q32.33 // 55038 /// NM_145701 // CDCA4 // cell division cycle associated 4 // 14q32.33 // 55038 /// ENST00000336219 // CDCA4 // cell division cycle associated 4 // 14q32.33 // 55038 /// ENST00000392590 // CDCA4 // cell division cycle associated 4 // 14q32.33 // 55038 /// AF322239 // CDCA4 // cell division cycle associated 4 // 14q32.33 // 55038
NM_194247	HNRNPA3	down	2517302	-0.147617515	11.15868355	-2.320858963	0.03138479	0.484278063	-4.212123343	NM_194247 // HNRNPA3 // heterogeneous nuclear ribonucleoprotein A3 // 2q31.2 // 220988 /// NR_002726 // HNRNPA3P1 // heterogeneous nuclear ribonucleoprotein A3 pseudogene 1 // 10q11.21 // 10151 /// ENST00000392524 // HNRNPA3 // heterogeneous nuclear ribonucleoprotein A3 // 2q31.2 // 220988 /// BC112027 // HNRNPA3 // heterogeneous nuclear ribonucleoprotein A3 // 2q31.2 // 220988 /// ENST00000306311 // HNRNPA3 // heterogeneous nuclear ribonucleoprotein A3 // 2q31.2 // 220988
NM_004071	CLK1	up	2594497	0.138213576	9.776131341	2.320625709	0.031399898	0.484278063	-4.212559481	NM_004071 // CLK1 // CDC-like kinase 1 // 2q33 // 1195 /// ENST00000321356 // CLK1 // CDC-like kinase 1 // 2q33 // 1195 /// BC028573 // CLK1 // CDC-like kinase 1 // 2q33 // 1195 /// ENST00000357369 // CLK1 // CDC-like kinase 1 // 2q33 // 1195
NM_033445	HIST3H2A	down	2459616	-0.412332535	7.649432511	-2.319751689	0.031456567	0.484654446	-4.21419351	NM_033445 // HIST3H2A // histone cluster 3, H2a // 1q42.13 // 92815 /// ENST00000366695 // HIST3H2A // histone cluster 3, H2a // 1q42.13 // 92815 /// BC001193 // HIST3H2A // histone cluster 3, H2a // 1q42.13 // 92815
NM_014470	RND1	up	3453348	0.196076028	7.077041141	2.319376691	0.03148091	0.484654446	-4.214894485	NM_014470 // RND1 // Rho family GTPase 1 // 12q12-q13 // 27289 /// ENST00000309739 // RND1 // Rho family GTPase 1 // 12q12-q13 // 27289 /// BC026356 // RND1 // Rho family GTPase 1 // 12q12-q13 // 27289
NM_005642	TAF7	down	2878622	-0.152657064	10.31625509	-2.318897226	0.03151206	0.484654446	-4.215790646	NM_005642 // TAF7 // TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 55kDa // 5q31 // 6879 /// ENST00000313368 // TAF7 // TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 55kDa // 5q31 // 6879 /// BC032737 // TAF7 // TAF7 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 55kDa // 5q31 // 6879
NM_182911	TSGA10	up	2566586	0.304509158	4.967188614	2.318363049	0.031546798	0.484654446	-4.216788947	NM_182911 // TSGA10 // testis specific, 10 // 2q11.2 // 80705 /// NM_025244 // TSGA10 // testis specific, 10 // 2q11.2 // 80705 /// ENST00000355053 // TSGA10 // testis specific, 10 // 2q11.2 // 80705 /// ENST00000393482 // TSGA10 // testis specific, 10 // 2q11.2 // 80705 /// ENST00000393483 // TSGA10 // testis specific, 10 // 2q11.2 // 80705 /// AF254756 // TSGA10 // testis specific, 10 // 2q11.2 // 80705 /// BX647157 // TSGA10 // testis specific, 10 // 2q11.2 // 80705
NM_001424	EMP2	up	3679959	0.282012359	5.795911009	2.318254932	0.031553833	0.484654446	-4.216990986	NM_001424 // EMP2 // epithelial membrane protein 2 // 16p13.2 // 2013 /// ENST00000359543 // EMP2 // epithelial membrane protein 2 // 16p13.2 // 2013 /// BC009687 // EMP2 // epithelial membrane protein 2 // 16p13.2 // 2013
NM_014710	GPRASP1	up	3985260	0.140806449	4.759963335	2.317009249	0.031634996	0.485502458	-4.219318434	NM_014710 // GPRASP1 // G protein-coupled receptor associated sorting protein 1 // Xq22.1 // 9737 /// NM_001099410 // GPRASP1 // G protein-coupled receptor associated sorting protein 1 // Xq22.1 // 9737 /// NM_001099411 // GPRASP1 // G protein-coupled receptor associated sorting protein 1 // Xq22.1 // 9737 /// ENST00000361600 // GPRASP1 // G protein-coupled receptor associated sorting protein 1 // Xq22.1 // 9737 /// ENST00000372740 // GPRASP1 // G protein-coupled receptor associated sorting protein 1 // Xq22.1 // 9737 /// BC114552 // GPRASP1 // G protein-coupled receptor associated sorting protein 1 // Xq22.1 // 9737
NM_017797	BTBD2	down	3845620	-0.229532408	7.249551794	-2.316554653	0.031664663	0.485559433	-4.220167633	NM_017797 // BTBD2 // BTB (POZ) domain containing 2 // 19p13.3 // 55643 /// ENST00000255608 // BTBD2 // BTB (POZ) domain containing 2 // 19p13.3 // 55643 /// AF355797 // BTBD2 // BTB (POZ) domain containing 2 // 19p13.3 // 55643
NM_012249	RHOQ	down	2480520	-0.292535953	10.21773392	-2.315781981	0.031715147	0.485935267	-4.221610795	NM_012249 // RHOQ // ras homolog gene family, member Q // 2p21 // 23433 /// ENST00000238738 // RHOQ // ras homolog gene family, member Q // 2p21 // 23433 /// AK095329 // RHOQ // ras homolog gene family, member Q // 2p21 // 23433 /// ENST00000378367 // LOC100130642 // hypothetical LOC100130642 // 2p21 // 100130642 /// AK124249 // LOC100130642 // hypothetical LOC100130642 // 2p21 // 100130642 /// AK127488 // LOC100130429 // hypothetical LOC100130429 // 2p21 // 100130429
NM_001099271	C5orf37	down	2863049	-0.182046759	8.705127415	-2.315183074	0.031754328	0.486051217	-4.222729221	NM_001099271 // C5orf37 // chromosome 5 open reading frame 37 // 5q13.3 // 134359 /// NM_152408 // C5orf37 // chromosome 5 open reading frame 37 // 5q13.3 // 134359 /// ENST00000282199 // C5orf37 // chromosome 5 open reading frame 37 // 5q13.3 // 134359 /// ENST00000380475 // C5orf37 // chromosome 5 open reading frame 37 // 5q13.3 // 134359 /// AK093098 // C5orf37 // chromosome 5 open reading frame 37 // 5q13.3 // 134359
NM_014395	DAPP1	down	2737318	-0.241075069	8.48785415	-2.314640635	0.031789855	0.486051217	-4.223742059	NM_014395 // DAPP1 // dual adaptor of phosphotyrosine and 3-phosphoinositides // 4q25-q27 // 27071 /// ENST00000296414 // DAPP1 // dual adaptor of phosphotyrosine and 3-phosphoinositides // 4q25-q27 // 27071 /// AF186022 // DAPP1 // dual adaptor of phosphotyrosine and 3-phosphoinositides // 4q25-q27 // 27071 /// ENST00000399146 // DAPP1 // dual adaptor of phosphotyrosine and 3-phosphoinositides // 4q25-q27 // 27071
NM_015028	TNIK	down	2705266	-0.460252363	9.004208839	-2.314348118	0.031809028	0.486051217	-4.224288189	NM_015028 // TNIK // TRAF2 and NCK interacting kinase // 3q26.2-q26.31 // 23043 /// BC150256 // TNIK // TRAF2 and NCK interacting kinase // 3q26.2-q26.31 // 23043 /// ENST00000284483 // TNIK // TRAF2 and NCK interacting kinase // 3q26.2-q26.31 // 23043 /// ENST00000357327 // TNIK // TRAF2 and NCK interacting kinase // 3q26.2-q26.31 // 23043 /// ENST00000341852 // TNIK // TRAF2 and NCK interacting kinase // 3q26.2-q26.31 // 23043
NM_021242	MID1IP1	down	3974098	-0.1975476	8.292229365	-2.314079592	0.031826638	0.486051217	-4.224789494	NM_021242 // MID1IP1 // MID1 interacting protein 1 (gastrulation specific G12 homolog (zebrafish)) // Xp11.4 // 58526 /// NM_001098790 // MID1IP1 // MID1 interacting protein 1 (gastrulation specific G12 homolog (zebrafish)) // Xp11.4 // 58526 /// NM_001098791 // MID1IP1 // MID1 interacting protein 1 (gastrulation specific G12 homolog (zebrafish)) // Xp11.4 // 58526 /// ENST00000336949 // MID1IP1 // MID1 interacting protein 1 (gastrulation specific G12 homolog (zebrafish)) // Xp11.4 // 58526 /// ENST00000378474 // MID1IP1 // MID1 interacting protein 1 (gastrulation specific G12 homolog (zebrafish)) // Xp11.4 // 58526 /// BC008908 // MID1IP1 // MID1 interacting protein 1 (gastrulation specific G12 homolog (zebrafish)) // Xp11.4 // 58526 /// CR457220 // MID1IP1 // MID1 interacting protein 1 (gastrulation specific G12 homolog (zebrafish)) // Xp11.4 // 58526
NM_001123385	BCOR	down	4005392	-0.267546641	8.248304271	-2.310931341	0.032033775	0.488516569	-4.230664474	NM_001123385 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// NM_017745 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// NM_001123383 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// NM_001123384 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// ENST00000378444 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// ENST00000397354 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// ENST00000378455 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// ENST00000342274 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// AY316592 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880 /// ENST00000361907 // BCOR // BCL6 co-repressor // Xp21.2-p11.4 // 54880
BC037293	C3orf58	up	2646327	0.169277772	9.017588118	2.310832563	0.032040295	0.488516569	-4.230848733	BC037293 // C3orf58 // chromosome 3 open reading frame 58 // 3q24 // 205428 /// ENST00000315691 // C3orf58 // chromosome 3 open reading frame 58 // 3q24 // 205428 /// AK095400 // C3orf58 // chromosome 3 open reading frame 58 // 3q24 // 205428
NM_006148	LASP1	down	3719980	-0.17253905	10.01260562	-2.309520911	0.032126977	0.489439326	-4.233295044	NM_006148 // LASP1 // LIM and SH3 protein 1 // 17q11-q21.3 // 3927 /// ENST00000318008 // LASP1 // LIM and SH3 protein 1 // 17q11-q21.3 // 3927 /// BC012460 // LASP1 // LIM and SH3 protein 1 // 17q11-q21.3 // 3927
NM_052831	C6orf192	down	2974671	-0.265051989	5.884161067	-2.308576754	0.032189508	0.489684838	-4.235055475	NM_052831 // C6orf192 // chromosome 6 open reading frame 192 // 6q22.3-q23.3 // 116843 /// ENST00000275227 // C6orf192 // chromosome 6 open reading frame 192 // 6q22.3-q23.3 // 116843 /// AK289918 // C6orf192 // chromosome 6 open reading frame 192 // 6q22.3-q23.3 // 116843 /// ENST00000367919 // C6orf192 // chromosome 6 open reading frame 192 // 6q22.3-q23.3 // 116843 /// ENST00000367918 // C6orf192 // chromosome 6 open reading frame 192 // 6q22.3-q23.3 // 116843
NM_019843	EIF4ENIF1	down	3957873	-0.176906126	9.096435311	-2.308300708	0.032207811	0.489684838	-4.235570101	NM_019843 // EIF4ENIF1 // eukaryotic translation initiation factor 4E nuclear import factor 1 // 22q11.2 // 56478 /// ENST00000397525 // EIF4ENIF1 // eukaryotic translation initiation factor 4E nuclear import factor 1 // 22q11.2 // 56478 /// ENST00000330125 // EIF4ENIF1 // eukaryotic translation initiation factor 4E nuclear import factor 1 // 22q11.2 // 56478 /// BC033028 // EIF4ENIF1 // eukaryotic translation initiation factor 4E nuclear import factor 1 // 22q11.2 // 56478 /// ENST00000382180 // EIF4ENIF1 // eukaryotic translation initiation factor 4E nuclear import factor 1 // 22q11.2 // 56478 /// ENST00000397523 // EIF4ENIF1 // eukaryotic translation initiation factor 4E nuclear import factor 1 // 22q11.2 // 56478 /// ENST00000344710 // EIF4ENIF1 // eukaryotic translation initiation factor 4E nuclear import factor 1 // 22q11.2 // 56478 /// ENST00000397520 // EIF4ENIF1 // eukaryotic translation initiation factor 4E nuclear import factor 1 // 22q11.2 // 56478 /// ENST00000397518 // EIF4ENIF1 // eukaryotic translation initiation factor 4E nuclear import factor 1 // 22q11.2 // 56478
NM_014941	MORC2	down	3957589	-0.128285802	7.95272104	-2.30809257	0.032221618	0.489684838	-4.235958106	NM_014941 // MORC2 // MORC family CW-type zinc finger 2 // 22q12.2 // 22880 /// ENST00000215862 // MORC2 // MORC family CW-type zinc finger 2 // 22q12.2 // 22880 /// BC019257 // MORC2 // MORC family CW-type zinc finger 2 // 22q12.2 // 22880 /// ENST00000397641 // MORC2 // MORC family CW-type zinc finger 2 // 22q12.2 // 22880
NM_002526	NT5E	down	2915828	-0.425360808	6.689179965	-2.307583905	0.032255384	0.489800105	-4.23690626	NM_002526 // NT5E // 5-nucleotidase, ecto (CD73) // 6q14-q21 // 4907 /// ENST00000257770 // NT5E // 5-nucleotidase, ecto (CD73) // 6q14-q21 // 4907 /// BC065937 // NT5E // 5-nucleotidase, ecto (CD73) // 6q14-q21 // 4907 /// ENST00000369651 // NT5E // 5-nucleotidase, ecto (CD73) // 6q14-q21 // 4907 /// ENST00000369647 // NT5E // 5-nucleotidase, ecto (CD73) // 6q14-q21 // 4907 /// ENST00000369646 // NT5E // 5-nucleotidase, ecto (CD73) // 6q14-q21 // 4907
NM_003290	TPM4	down	3823511	-0.183122776	10.46051641	-2.306623483	0.032319228	0.489881149	-4.238696176	NM_003290 // TPM4 // tropomyosin 4 // 19p13.1 // 7171 /// ENST00000300933 // TPM4 // tropomyosin 4 // 19p13.1 // 7171 /// ENST00000344824 // TPM4 // tropomyosin 4 // 19p13.1 // 7171 /// AK023385 // TPM4 // tropomyosin 4 // 19p13.1 // 7171
NM_005509	DMXL1	down	2825514	-0.222564974	8.209150561	-2.306374173	0.03233582	0.489881149	-4.239160741	NM_005509 // DMXL1 // Dmx-like 1 // 5q22 // 1657 /// ENST00000311085 // DMXL1 // Dmx-like 1 // 5q22 // 1657 /// BX649064 // DMXL1 // Dmx-like 1 // 5q22 // 1657
NM_015831	ACHE	up	3064361	0.175634256	7.68254169	2.306322216	0.032339278	0.489881149	-4.239257554	NM_015831 // ACHE // acetylcholinesterase (Yt blood group) // 7q22 // 43 /// NM_000665 // ACHE // acetylcholinesterase (Yt blood group) // 7q22 // 43 /// ENST00000302913 // ACHE // acetylcholinesterase (Yt blood group) // 7q22 // 43 /// ENST00000241069 // ACHE // acetylcholinesterase (Yt blood group) // 7q22 // 43 /// M55040 // ACHE // acetylcholinesterase (Yt blood group) // 7q22 // 43 /// ENST00000357451 // ACHE // acetylcholinesterase (Yt blood group) // 7q22 // 43
NM_023080	C8orf33	up	3121023	0.115456597	9.373136231	2.305713977	0.032379794	0.49009805	-4.240390816	NM_023080 // C8orf33 // chromosome 8 open reading frame 33 // 8q24.3 // 65265 /// ENST00000331434 // C8orf33 // chromosome 8 open reading frame 33 // 8q24.3 // 65265 /// BC010001 // C8orf33 // chromosome 8 open reading frame 33 // 8q24.3 // 65265 /// CR457330 // C8orf33 // chromosome 8 open reading frame 33 // 8q24.3 // 65265
NM_001037144	CNTROB	down	3709327	-0.145280286	8.020460682	-2.304431447	0.032465379	0.490758295	-4.242779857	NM_001037144 // CNTROB // centrobin, centrosomal BRCA2 interacting protein // 17p13.1 // 116840 /// NM_053051 // CNTROB // centrobin, centrosomal BRCA2 interacting protein // 17p13.1 // 116840 /// ENST00000380262 // CNTROB // centrobin, centrosomal BRCA2 interacting protein // 17p13.1 // 116840 /// ENST00000303707 // CNTROB // centrobin, centrosomal BRCA2 interacting protein // 17p13.1 // 116840 /// AY160227 // CNTROB // centrobin, centrosomal BRCA2 interacting protein // 17p13.1 // 116840 /// ENST00000380255 // CNTROB // centrobin, centrosomal BRCA2 interacting protein // 17p13.1 // 116840
NR_002605	DLEU1	down	3489708	-0.196216881	7.809672434	-2.304181151	0.032482106	0.490758295	-4.243246012	NR_002605 // DLEU1 // deleted in lymphocytic leukemia, 1 // 13q14.3 // 10301 /// AJ412062 // DLEU1 // deleted in lymphocytic leukemia, 1 // 13q14.3 // 10301 /// AK056507 // FLJ31945 // hypothetical gene supported by AK056507 // 13q14.3 // 440137
NM_025049	PIF1	down	3629272	-0.189144069	7.552239293	-2.30388194	0.032502113	0.490758295	-4.243803228	NM_025049 // PIF1 // PIF1 5-to-3 DNA helicase homolog (S. cerevisiae) // 15q22.31 // 80119 /// ENST00000268043 // PIF1 // PIF1 5-to-3 DNA helicase homolog (S. cerevisiae) // 15q22.31 // 80119 /// AY498716 // PIF1 // PIF1 5-to-3 DNA helicase homolog (S. cerevisiae) // 15q22.31 // 80119 /// ENST00000333425 // PIF1 // PIF1 5-to-3 DNA helicase homolog (S. cerevisiae) // 15q22.31 // 80119
NM_014506	TOR1B	up	3191147	0.183267783	7.990747191	2.303258824	0.032543813	0.49099166	-4.244963519	NM_014506 // TOR1B // torsin family 1, member B (torsin B) // 9q34 // 27348 /// ENST00000259339 // TOR1B // torsin family 1, member B (torsin B) // 9q34 // 27348 /// BC015578 // TOR1B // torsin family 1, member B (torsin B) // 9q34 // 27348 /// ENST00000359824 // TOR1B // torsin family 1, member B (torsin B) // 9q34 // 27348
NM_014412	CACYBP	down	2368198	-0.187174631	9.356992896	-2.301574252	0.032656796	0.491562742	-4.248099442	NM_014412 // CACYBP // calcyclin binding protein // 1q24-q25 // 27101 /// NM_001007214 // CACYBP // calcyclin binding protein // 1q24-q25 // 27101 /// ENST00000392063 // CACYBP // calcyclin binding protein // 1q24-q25 // 27101 /// ENST00000367679 // CACYBP // calcyclin binding protein // 1q24-q25 // 27101 /// ENST00000367681 // CACYBP // calcyclin binding protein // 1q24-q25 // 27101 /// BC005975 // CACYBP // calcyclin binding protein // 1q24-q25 // 27101
NM_206893	MS4A10	up	3332530	0.204262966	5.592105279	2.301002465	0.032695228	0.491562742	-4.249163563	NM_206893 // MS4A10 // membrane-spanning 4-domains, subfamily A, member 10 // 11q12.2 // 341116 /// ENST00000308287 // MS4A10 // membrane-spanning 4-domains, subfamily A, member 10 // 11q12.2 // 341116
NM_032303	HSDL2	up	3185205	0.178397772	8.630471761	2.300622715	0.032720775	0.491562742	-4.249870212	NM_032303 // HSDL2 // hydroxysteroid dehydrogenase like 2 // 9q32 // 84263 /// ENST00000398805 // HSDL2 // hydroxysteroid dehydrogenase like 2 // 9q32 // 84263 /// ENST00000262542 // HSDL2 // hydroxysteroid dehydrogenase like 2 // 9q32 // 84263 /// AY093428 // HSDL2 // hydroxysteroid dehydrogenase like 2 // 9q32 // 84263 /// ENST00000398803 // HSDL2 // hydroxysteroid dehydrogenase like 2 // 9q32 // 84263
NM_032038	SPNS1	up	3655172	0.135032672	8.960261852	2.300502134	0.032728891	0.491562742	-4.250094578	NM_032038 // SPNS1 // spinster homolog 1 (Drosophila) // 16p11.2 // 83985 /// ENST00000311008 // SPNS1 // spinster homolog 1 (Drosophila) // 16p11.2 // 83985 /// BC038961 // SPNS1 // spinster homolog 1 (Drosophila) // 16p11.2 // 83985 /// ENST00000334536 // SPNS1 // spinster homolog 1 (Drosophila) // 16p11.2 // 83985 /// ENST00000323081 // SPNS1 // spinster homolog 1 (Drosophila) // 16p11.2 // 83985 /// ENST00000352260 // SPNS1 // spinster homolog 1 (Drosophila) // 16p11.2 // 83985
NM_014992	DAAM1	down	3538213	-0.267291425	8.389532906	-2.300425944	0.03273402	0.491562742	-4.250236343	NM_014992 // DAAM1 // dishevelled associated activator of morphogenesis 1 // 14q23.1 // 23002 /// ENST00000351081 // DAAM1 // dishevelled associated activator of morphogenesis 1 // 14q23.1 // 23002 /// ENST00000395125 // DAAM1 // dishevelled associated activator of morphogenesis 1 // 14q23.1 // 23002 /// BC038428 // DAAM1 // dishevelled associated activator of morphogenesis 1 // 14q23.1 // 23002 /// ENST00000360909 // DAAM1 // dishevelled associated activator of morphogenesis 1 // 14q23.1 // 23002 /// ENST00000358498 // DAAM1 // dishevelled associated activator of morphogenesis 1 // 14q23.1 // 23002
NM_003439	ZKSCAN1	up	3015147	0.138928099	8.980309728	2.300347244	0.032739319	0.491562742	-4.250382775	NM_003439 // ZKSCAN1 // zinc finger with KRAB and SCAN domains 1 // 7q21.3-q22.1 // 7586 /// ENST00000324306 // ZKSCAN1 // zinc finger with KRAB and SCAN domains 1 // 7q21.3-q22.1 // 7586 /// BX640646 // ZKSCAN1 // zinc finger with KRAB and SCAN domains 1 // 7q21.3-q22.1 // 7586 /// AF454940 // ZKSCAN1 // zinc finger with KRAB and SCAN domains 1 // 7q21.3-q22.1 // 7586
NM_005904	SMAD7	down	3807261	-0.17302423	7.59745522	-2.297629044	0.032922818	0.493800274	-4.255438628	NM_005904 // SMAD7 // SMAD family member 7 // 18q21.1 // 4092 /// ENST00000262158 // SMAD7 // SMAD family member 7 // 18q21.1 // 4092 /// AF010193 // SMAD7 // SMAD family member 7 // 18q21.1 // 4092
NM_182663	RASSF5	down	2376849	-0.228892232	8.956795155	-2.297331953	0.032942931	0.493800274	-4.255991013	NM_182663 // RASSF5 // Ras association (RalGDS/AF-6) domain family member 5 // 1q32.1 // 83593 /// NM_182664 // RASSF5 // Ras association (RalGDS/AF-6) domain family member 5 // 1q32.1 // 83593 /// NM_182665 // RASSF5 // Ras association (RalGDS/AF-6) domain family member 5 // 1q32.1 // 83593 /// ENST00000355294 // RASSF5 // Ras association (RalGDS/AF-6) domain family member 5 // 1q32.1 // 83593 /// ENST00000367117 // RASSF5 // Ras association (RalGDS/AF-6) domain family member 5 // 1q32.1 // 83593 /// ENST00000304534 // RASSF5 // Ras association (RalGDS/AF-6) domain family member 5 // 1q32.1 // 83593 /// ENST00000338603 // RASSF5 // Ras association (RalGDS/AF-6) domain family member 5 // 1q32.1 // 83593 /// ENST00000367118 // RASSF5 // Ras association (RalGDS/AF-6) domain family member 5 // 1q32.1 // 83593 /// AB209145 // RASSF5 // Ras association (RalGDS/AF-6) domain family member 5 // 1q32.1 // 83593
BC008467	C7orf55	down	3026969	-0.132344346	8.070199483	-2.296968839	0.032967529	0.493800274	-4.2566661	BC008467 // C7orf55 // chromosome 7 open reading frame 55 // 7q34 // 154791 /// ENST00000315967 // C7orf55 // chromosome 7 open reading frame 55 // 7q34 // 154791 /// ENST00000297534 // C7orf55 // chromosome 7 open reading frame 55 // 7q34 // 154791
BC029175	MGC35361	up	3016953	0.178146755	8.220835171	2.295964175	0.033035677	0.494331879	-4.258533624	BC029175 // MGC35361 // hypothetical MGC35361 // 7q22.1 // 222234 /// ENST00000314526 // MGC35361 // hypothetical MGC35361 // 7q22.1 // 222234
NM_003129	SQLE	down	3114832	-0.161829598	10.89382072	-2.295666877	0.033055868	0.494331879	-4.25908617	NM_003129 // SQLE // squalene epoxidase // 8q24.1 // 6713 /// ENST00000265896 // SQLE // squalene epoxidase // 8q24.1 // 6713 /// D78130 // SQLE // squalene epoxidase // 8q24.1 // 6713
NM_021932	RIC8A	down	3315512	-0.120003657	9.927805079	-2.294423237	0.033140454	0.495039082	-4.26139711	NM_021932 // RIC8A // resistance to inhibitors of cholinesterase 8 homolog A (C. elegans) // 11p15.5 // 60626 /// ENST00000325207 // RIC8A // resistance to inhibitors of cholinesterase 8 homolog A (C. elegans) // 11p15.5 // 60626 /// BX538115 // RIC8A // resistance to inhibitors of cholinesterase 8 homolog A (C. elegans) // 11p15.5 // 60626
NR_002976	SNORA44	up	2403557	0.217854249	11.40012359	2.294069799	0.033164529	0.495039082	-4.262053741	NR_002976 // SNORA44 // small nucleolar RNA, H/ACA box 44 // 1p35.3 // 677825 /// NR_003035 // SNORA16A // small nucleolar RNA, H/ACA box 16A // 1p35.3 // 692073 /// NR_002987 // SNORA61 // small nucleolar RNA, H/ACA box 61 // 1p35.3 // 677838 /// ENST00000373828 // C1orf79 // chromosome 1 open reading frame 79 // 1p35.3 // 85028 /// AK092096 // C1orf79 // chromosome 1 open reading frame 79 // 1p35.3 // 85028
NM_004323	BAG1	up	3203482	0.144613416	9.75529076	2.293805501	0.033182543	0.495039082	-4.262544729	NM_004323 // BAG1 // BCL2-associated athanogene // 9p12 // 573 /// ENST00000224112 // BAG1 // BCL2-associated athanogene // 9p12 // 573 /// ENST00000379704 // BAG1 // BCL2-associated athanogene // 9p12 // 573 /// AF022224 // BAG1 // BCL2-associated athanogene // 9p12 // 573 /// ENST00000379707 // BAG1 // BCL2-associated athanogene // 9p12 // 573 /// ENST00000317902 // BAG1 // BCL2-associated athanogene // 9p12 // 573 /// ENST00000379700 // BAG1 // BCL2-associated athanogene // 9p12 // 573 /// ENST00000379701 // BAG1 // BCL2-associated athanogene // 9p12 // 573
