Gene Symbol	Rank	Gene Name	P-Value	Q-Value
EIF4A2	1375	2656738_EIF4A2	0.02625347	0.334222492
TAS2R50	1376	3444472_TAS2R50	0.026308	0.334620408
C13orf18	1377	3512948_C13orf18	0.02632296	0.334620408
PCNT	1378	3924573_PCNT	0.02634969	0.334717082
SAFB	1379	3817984_SAFB	0.02638016	0.334787964
C19orf40	1380	3829160_C19orf40	0.02639352	0.334787964
CCNG2	1381	2732391_CCNG2	0.02646729	0.335126413
NDUFS7	1382	3815809_NDUFS7	0.02647744	0.335126413
PA2G4	1383	3417309_PA2G4	0.026486	0.335126413
PHEX	1384	3971451_PHEX	0.02650631	0.335126413
TBC1D3C	1385	3754096_TBC1D3C	0.02651593	0.335126413
NME3	1386	3676113_NME3	0.02656243	0.335471947
SLC8A1	1387	2549565_SLC8A1	0.02661321	0.33587095
CNTROB	1388	3709327_CNTROB	0.0267244	0.336815432
NUF2	1389	2364438_NUF2	0.02672653	0.336815432
TUBG1	1390	3721926_TUBG1	0.0267554	0.336862557
HSPC111	1391	2888284_HSPC111	0.02676876	0.336862557
PSMB10	1392	3696016_PSMB10	0.02683184	0.337258829
PKMYT1	1393	3677315_PKMYT1	0.02683879	0.337258829
GINS1	1394	3880827_GINS1	0.02686712	0.337372637
CRTAP	1395	2616166_CRTAP	0.02698418	0.33859844
ASAM	1396	3395464_ASAM	0.02700342	0.33859844
ZMIZ1	1397	3253683_ZMIZ1	0.02715256	0.340224732
C6orf167	1398	2965739_C6orf167	0.02721777	0.340433447
PROKR2	1399	3896257_PROKR2	0.02722097	0.340433447
MELK	1400	3168508_MELK	0.02724931	0.340433447
C2CD3	1401	3381702_C2CD3	0.02725572	0.340433447
PRKD2	1402	3866135_PRKD2	0.02727496	0.340433447
SNPH	1403	3873480_SNPH	0.02731291	0.340433447
POLR2J2	1404	3065154_POLR2J2	0.027322	0.340433447
PI4KAP2	1405	3953267_PI4KAP2	0.02734552	0.340433447
NDUFV3	1406	3922921_NDUFV3	0.02735194	0.340433447
GRINA	1407	3119945_GRINA	0.02736369	0.340433447
DCP1B	1408	3440192_DCP1B	0.02742998	0.341015693
RFT1	1409	2676579_RFT1	0.02746205	0.341172107
AUTS2	1410	3006572_AUTS2	0.02750481	0.34146102
C3orf59	1411	2711034_C3orf59	0.02762882	0.342733408
APOL3	1412	3959350_APOL3	0.02764646	0.342733408
CALCOCO1	1413	3456353_CALCOCO1	0.02767372	0.342828567
WASH3P	1414	2501544_WASH3P	0.02772236	0.342849413
IL17RD	1415	2677853_IL17RD	0.02772771	0.342849413
PCYOX1L	1416	2835021_PCYOX1L	0.02774695	0.342849413
PRKY	1417	4029152_PRKY	0.02776085	0.342849413
DHX15	1418	2763805_DHX15	0.02778865	0.342849413
RALY	1419	3882720_RALY	0.02779292	0.342849413
KIAA1324	1420	2350489_KIAA1324	0.02792602	0.344052527
KIT	1421	2727587_KIT	0.02792976	0.344052527
METTL1	1422	3458837_METTL1	0.0279784	0.344409355
C16orf61	1423	3701384_C16orf61	0.02805164	0.344445541
TMEM186	1424	3679503_TMEM186	0.02806233	0.344445541
WDR82	1425	2676041_WDR82	0.02808157	0.344445541
CDK3	1426	3735346_CDK3	0.02811524	0.344445541
DGAT1	1427	3158320_DGAT1	0.02812433	0.344445541
ZNF773	1428	3843321_ZNF773	0.02812433	0.344445541
GPATCH1	1429	3829174_GPATCH1	0.02812754	0.344445541
HSF4	1430	3665230_HSF4	0.02813876	0.344445541
KIAA0467	1431	2333195_KIAA0467	0.02816068	0.34447292
PRDM15	1432	3933243_PRDM15	0.02823605	0.344985475
TTF1	1433	3228097_TTF1	0.02825369	0.344985475
RBL1	1434	3904747_RBL1	0.02826171	0.344985475
SNRP70	1435	3838185_SNRP70	0.02838786	0.346218644
RETSAT	1436	2562233_RETSAT	0.02841351	0.346218644
SLC10A3	1437	4027370_SLC10A3	0.02842207	0.346218644
C14orf130	1438	3549220_C14orf130	0.02844826	0.346296712
C2orf34	1439	2479746_C2orf34	0.02851294	0.34682939
LETMD1	1440	3414776_LETMD1	0.02853164	0.34682939
BIRC2	1441	3346584_BIRC2	0.02856211	0.346958817
ZSCAN2	1442	3605739_ZSCAN2	0.02858884	0.347042644
KLF9	1443	3208995_KLF9	0.02863214	0.347327365
KATNAL1	1444	3507962_KATNAL1	0.02873423	0.347927301
ZNF540	1445	3831975_ZNF540	0.02877806	0.347927301
TMEM160	1446	3866339_TMEM160	0.0287786	0.347927301
DDX11	1447	3410060_DDX11	0.02879891	0.347927301
ACADS	1448	3434594_ACADS	0.02880051	0.347927301
MAP7D2	1449	4002081_MAP7D2	0.02880639	0.347927301
YIPF2	1450	3850576_YIPF2	0.0288406	0.347927301
SNX21	1451	3887069_SNX21	0.0288406	0.347927301
GNA11	1452	3816778_GNA11	0.02889031	0.348286976
MANSC1	1453	3444906_MANSC1	0.02898706	0.349212841
DDX46	1454	2829488_DDX46	0.02907954	0.350040565
JMJD2B	1455	3817733_JMJD2B	0.02911696	0.350040565
HERC6	1456	2735362_HERC6	0.02912711	0.350040565
HIRIP3	1457	3687342_HIRIP3	0.02915972	0.350040565
OR2L8	1458	2390253_OR2L8	0.02917575	0.350040565
ARRDC1	1459	3195363_ARRDC1	0.02917575	0.350040565
TRIM26	1460	2948259_TRIM26	0.02919607	0.350044343
CDC27	1461	3760625_CDC27	0.02923936	0.350323501
SASS6	1462	2425118_SASS6	0.02928854	0.350672678
ROPN1L	1463	2801694_ROPN1L	0.02939812	0.35174029
FAM127B	1464	4022925_FAM127B	0.0294179	0.35174029
FLNC	1465	3023149_FLNC	0.02946012	0.352004755
ZW10	1466	3391769_ZW10	0.0295371	0.352683722
SPC24	1467	3850660_SPC24	0.0296285	0.353449785
FIS1	1468	3064591_FIS1	0.02968356	0.353449785
RNF219	1469	3518977_RNF219	0.02968463	0.353449785
SMARCC2	1470	3457455_SMARCC2	0.02971082	0.353449785
SLC3A2	1471	3333711_SLC3A2	0.02974022	0.353449785
CDCA3	1472	3442322_CDCA3	0.02974396	0.353449785
MOV10L1	1473	3950522_MOV10L1	0.02975091	0.353449785
AZIN1	1474	3147591_AZIN1	0.0297787	0.353449785
FN3KRP	1475	3739108_FN3KRP	0.02978298	0.353449785
USP12	1476	3506738_USP12	0.0298343	0.353818888
SEC24D	1477	2783316_SEC24D	0.02999305	0.35489923
BAG5	1478	3580791_BAG5	0.02999465	0.35489923
RFC4	1479	2709486_RFC4	0.03000428	0.35489923
TUBGCP5	1480	3583577_TUBGCP5	0.03000695	0.35489923
MCAT	1481	3962781_MCAT	0.0300433	0.35489923
LANCL2	1482	3002873_LANCL2	0.03004704	0.35489923
TAPBPL	1483	3402522_TAPBPL	0.03007697	0.355013241
---	1484	3317569_---	0.03015074	0.355644114
C12orf49	1485	3473331_C12orf49	0.03022504	0.356046977
UBE2J2	1486	2391255_UBE2J2	0.03022557	0.356046977
LOC170082	1487	3969396_LOC170082	0.03028597	0.35630413
ZWINT	1488	3290210_ZWINT	0.03028811	0.35630413
EGF	1489	2739308_EGF	0.03034424	0.356602443
PPP2R5B	1490	3334749_PPP2R5B	0.03038807	0.356602443
NIN	1491	3564071_NIN	0.03040143	0.356602443
KRTAP9-2	1492	3721242_KRTAP9-2	0.03040304	0.356602443
DBP	1493	3867247_DBP	0.03041533	0.356602443
BUD13	1494	3392840_BUD13	0.03044687	0.356733263
ANXA4	1495	2487412_ANXA4	0.03048963	0.35699534
C16orf13	1496	3675205_C16orf13	0.03060455	0.358101424
TCN2	1497	3942472_TCN2	0.03068954	0.358856013
RPL32P3	1498	2694706_RPL32P3	0.03075208	0.359347256
ADRB1	1499	3265047_ADRB1	0.03077347	0.359357211
ZNF821	1500	3697882_ZNF821	0.03090336	0.36063343
CLK2	1501	2437329_CLK2	0.0309242	0.360636281
ARMCX6	1502	4015838_ARMCX6	0.03094505	0.360639128
ORAI1	1503	3434888_ORAI1	0.03098247	0.360834957
SH3YL1	1504	2537109_SH3YL1	0.03106265	0.361528225
TYMP	1505	3966000_TYMP	0.03109953	0.361716987
CCDC148	1506	2582701_CCDC148	0.0311439	0.36199248
AURKA	1507	3910785_AURKA	0.03124706	0.362053574
KIF18A	1508	3367338_KIF18A	0.03125294	0.362053574
PPIF	1509	3253880_PPIF	0.03125722	0.362053574
ABTB2	1510	3368940_ABTB2	0.03126042	0.362053574
FLJ38973	1511	2521997_FLJ38973	0.03127218	0.362053574
DRAP1	1512	3335736_DRAP1	0.03127325	0.362053574
SAT2	1513	3743883_SAT2	0.03132617	0.362337158
TRAF3IP2	1514	2969810_TRAF3IP2	0.0313529	0.362337158
IGF2BP2	1515	2708922_IGF2BP2	0.03135985	0.362337158
ACIN1	1516	3557106_ACIN1	0.03138443	0.362382061
EFNB1	1517	3980170_EFNB1	0.03150951	0.363384946
NAV1	1518	2374746_NAV1	0.03152234	0.363384946
FAM120A	1519	3179872_FAM120A	0.03153357	0.363384946
ZNF143	1520	3319898_ZNF143	0.03163246	0.363883151
ORC6L	1521	3658925_ORC6L	0.03171959	0.363883151
RNASEH2A	1522	3821908_RNASEH2A	0.03172921	0.363883151
VRK3	1523	3868283_VRK3	0.03172921	0.363883151
FANCG	1524	3204463_FANCG	0.03173188	0.363883151
SMARCD2	1525	3766415_SMARCD2	0.03173241	0.363883151
BIN1	1526	2574646_BIN1	0.03173295	0.363883151
CXCL10	1527	2773958_CXCL10	0.0317431	0.363883151
TRO	1528	3978579_TRO	0.03177304	0.363987925
FLCN	1529	3747657_FLCN	0.03186337	0.364784066
TCEB3	1530	2325251_TCEB3	0.03196493	0.365688232
MLYCD	1531	3671482_MLYCD	0.0319938	0.365688232
SRXN1	1532	3894322_SRXN1	0.03200502	0.365688232
ADAT1	1533	3699707_ADAT1	0.03204725	0.365931867
ST3GAL1	1534	3154398_ST3GAL1	0.03210445	0.366345973
ATOH8	1535	2491788_ATOH8	0.03217928	0.366886261
STX4	1536	3656760_STX4	0.03219371	0.366886261
IL15	1537	2745288_IL15	0.03230757	0.36794423
MAP1D	1538	2515402_MAP1D	0.03235888	0.36828903
COLEC10	1539	3113133_COLEC10	0.03246472	0.369253516
DNAJB12	1540	3293963_DNAJB12	0.03252833	0.369736761
OR2G3	1541	2390142_OR2G3	0.03256254	0.369885427
GBA	1542	2437247_GBA	0.03259515	0.369957813
LOC100130950	1543	3707596_LOC100130950	0.03261118	0.369957813
CYP2R1	1544	3364119_CYP2R1	0.03265394	0.369963394
GSTZ1	1545	3545403_GSTZ1	0.03265394	0.369963394
CCDC142	1546	2560149_CCDC142	0.03275711	0.370892169
MRPL55	1547	2459438_MRPL55	0.03277956	0.370906449
C21orf91	1548	3926138_C21orf91	0.03280896	0.370999287
INTS9	1549	3129465_INTS9	0.03285119	0.371100092
RBM15	1550	2351393_RBM15	0.03286027	0.371100092
NY-SAR-48	1551	3854218_NY-SAR-48	0.03291747	0.371345329
RGS17	1552	2980290_RGS17	0.03292442	0.371345329
CHRAC1	1553	3118451_CHRAC1	0.03300299	0.371991881
ZBTB4	1554	3743763_ZBTB4	0.0330821	0.372403979
ARL13B	1555	2632453_ARL13B	0.0330821	0.372403979
LMNB1	1556	2827185_LMNB1	0.03310883	0.372465311
BRD2	1557	2903343_BRD2	0.03319329	0.373175586
C15orf17	1558	3633191_C15orf17	0.03325422	0.373620703
AURKAIP1	1559	4041961_AURKAIP1	0.03330287	0.373927208
GINS3	1560	3663228_GINS3	0.033421	0.375013048
STIL	1561	2411228_STIL	0.03347766	0.375395471
AP3M1	1562	3295032_AP3M1	0.03349797	0.375395471
SNX17	1563	2474479_SNX17	0.03352042	0.375406723
NFKBIE	1564	2955076_NFKBIE	0.03358189	0.375854688
FXC1	1565	3318712_FXC1	0.03363321	0.376019961
CTAGE6	1566	3029230_CTAGE6	0.03363962	0.376019961
MBNL1	1567	2648141_MBNL1	0.0336626	0.376036757
PSME3	1568	3722152_PSME3	0.03375454	0.376636818
ZNF248	1569	3285552_ZNF248	0.03375935	0.376636818
NRBP1	1570	2474527_NRBP1	0.0338406	0.377302797
UNQ2550	1571	3349437_UNQ2550	0.0338684	0.377372337
NCK1	1572	2644155_NCK1	0.03390795	0.377572735
ZMAT3	1573	2706791_ZMAT3	0.03396515	0.377969173
ZNF641	1574	3453120_ZNF641	0.03409718	0.378980349
ACVR1	1575	2582562_ACVR1	0.03409932	0.378980349
POLG2	1576	3766861_POLG2	0.03414422	0.379238588
PSTPIP2	1577	3806211_PSTPIP2	0.03429763	0.380700949
VISA	1578	3874498_VISA	0.03444836	0.38213181
SLC27A3	1579	2359885_SLC27A3	0.03455687	0.382998708
RNF123	1580	2622239_RNF123	0.03457612	0.382998708
BTBD3	1581	3876645_BTBD3	0.03459215	0.382998708
BMP1	1582	3089215_BMP1	0.03461781	0.383040506
C14orf118	1583	3544905_C14orf118	0.03466752	0.383183572
RPUSD1	1584	3675430_RPUSD1	0.03468302	0.383183572
POLDIP2	1585	3750625_POLDIP2	0.03469959	0.383183572
LENG8	1586	3841474_LENG8	0.0347183	0.383183572
LIPT1	1587	2495782_LIPT1	0.03481398	0.38399748
ATP1B1	1588	2366422_ATP1B1	0.03490966	0.384810363
C11orf54	1589	3344861_C11orf54	0.03495617	0.385080486
CENPQ	1590	2909723_CENPQ	0.03501176	0.38545031
MCM9	1591	2971678_MCM9	0.03511653	0.38621795
MBD3L1	1592	3819845_MBD3L1	0.03512561	0.38621795
GBL	1593	3644593_GBL	0.0351657	0.386218941
BRCA2	1594	3484641_BRCA2	0.03518388	0.386218941
FNTB	1595	3540398_FNTB	0.0351919	0.386218941
C15orf51	1596	3641597_C15orf51	0.03525069	0.386596525
B3GNT1	1597	3378228_B3GNT1	0.03527047	0.386596525
MAP3K3	1598	3730806_MAP3K3	0.03531003	0.386692287
DUSP7	1599	2675925_DUSP7	0.03532339	0.386692287
NSMCE1	1600	3686080_NSMCE1	0.03538486	0.38712312
COQ10A	1601	3417531_COQ10A	0.03544901	0.387582636
COX15	1602	3303109_COX15	0.03552651	0.388187594
TIMM23	1603	3289031_TIMM23	0.03561792	0.388866977
TMLHE	1604	4027828_TMLHE	0.03564251	0.388866977
PRPSAP1	1605	3771513_PRPSAP1	0.03565533	0.388866977
IFNA5	1606	3201255_IFNA5	0.03567778	0.38886954
EXOSC9	1607	2741768_EXOSC9	0.03572162	0.388894655
HRH4	1608	3782195_HRH4	0.03574032	0.388894655
OAS2	1609	3432514_OAS2	0.03574674	0.388894655
RSBN1	1610	2428760_RSBN1	0.03577667	0.388978557
XTP3TPA	1611	3687789_XTP3TPA	0.03582211	0.389230788
C2orf24	1612	2599901_C2orf24	0.03586434	0.389447879
SLC15A3	1613	3375091_SLC15A3	0.03605784	0.391191429
C11orf67	1614	3341440_C11orf67	0.0360696	0.391191429
ELAVL1	1615	3848689_ELAVL1	0.03609205	0.391192538
CCL18	1616	3718902_CCL18	0.03627967	0.392728483
FLJ32742	1617	3972512_FLJ32742	0.03630319	0.392728483
HNRNPR	1618	2401275_HNRNPR	0.03632083	0.392728483
PLA2G6	1619	3960388_PLA2G6	0.0363235	0.392728483
C7orf43	1620	3063770_C7orf43	0.03634809	0.392751743
GRK6	1621	2843163_GRK6	0.03638497	0.392804495
SFRS3	1622	2905118_SFRS3	0.03640421	0.392804495
MVK	1623	3431220_MVK	0.03643949	0.392804495
FDPS	1624	2360850_FDPS	0.0364876	0.392804495
RAB4B	1625	3833793_RAB4B	0.0364892	0.392804495
VAV3	1626	2426385_VAV3	0.03649188	0.392804495
ADAM18	1627	3095152_ADAM18	0.03651005	0.392804495
SERTAD2	1628	2556529_SERTAD2	0.03659504	0.393264222
LIMS3	1629	2570422_LIMS3	0.03659771	0.393264222
BBS10	1630	3462930_BBS10	0.03667896	0.393895486
BANK1	1631	2737596_BANK1	0.03670943	0.393980978
LDB1	1632	3304215_LDB1	0.03674792	0.394152365
LRRFIP1	1633	2534354_LRRFIP1	0.03682809	0.394480308
PDLIM7	1634	2888837_PDLIM7	0.03684146	0.394480308
KPNA4	1635	2703217_KPNA4	0.03687834	0.394480308
CCDC97	1636	3834149_CCDC97	0.03688101	0.394480308
TDP1	1637	3548152_TDP1	0.03689117	0.394480308
MTMR6	1638	3506153_MTMR6	0.03691843	0.394530804
C1orf38	1639	2327283_C1orf38	0.03703015	0.395483231
SPATA18	1640	2726910_SPATA18	0.0370852	0.395829731
EXOSC2	1641	3191695_EXOSC2	0.03715523	0.396224924
TOE1	1642	2334319_TOE1	0.03719692	0.396224924
NEK10	1643	2666807_NEK10	0.03722044	0.396224924
C7orf38	1644	3063368_C7orf38	0.03722846	0.396224924
NPHP1	1645	2570238_NPHP1	0.03723541	0.396224924
ARHGEF3	1646	2677723_ARHGEF3	0.03728298	0.396241733
ZYX	1647	3029129_ZYX	0.03729421	0.396241733
ASPHD2	1648	3940992_ASPHD2	0.0373049	0.396241733
TMEM55A	1649	3144235_TMEM55A	0.03736156	0.396424917
IHPK2	1650	2673684_IHPK2	0.03736744	0.396424917
DNAJC9	1651	3294280_DNAJC9	0.03745403	0.396775279
FUT10	1652	3130757_FUT10	0.03745724	0.396775279
DYNLT3	1653	4004819_DYNLT3	0.03746846	0.396775279
WIPI1	1654	3768474_WIPI1	0.0375	0.396869155
ASNA1	1655	3821847_ASNA1	0.03753956	0.397047723
PCNA	1656	3896200_PCNA	0.03758071	0.397243025
REEP2	1657	2830818_REEP2	0.03761386	0.39735339
CRYZL1	1658	3929821_CRYZL1	0.03765074	0.397503125
GYPB	1659	2787958_GYPB	0.03774963	0.398235775
SUSD1	1660	3220846_SUSD1	0.03778651	0.398235775
NR0B1	1661	4003857_NR0B1	0.03779346	0.398235775
STARD10	1662	3381317_STARD10	0.03787043	0.398235775
C9orf80	1663	3221135_C9orf80	0.0378715	0.398235775
DCK	1664	2730714_DCK	0.03787417	0.398235775
SPATA17	1665	2380440_SPATA17	0.0379164	0.398235775
SLC12A7	1666	2845699_SLC12A7	0.03793137	0.398235775
MGC2752	1667	3844297_MGC2752	0.03794847	0.398235775
PRRX2	1668	3191113_PRRX2	0.03796718	0.398235775
FAM122B	1669	4022781_FAM122B	0.03797039	0.398235775
LRRC47	1670	2393711_LRRC47	0.03805324	0.398865749
GCLM	1671	2423625_GCLM	0.0380789	0.398895826
TWF2	1672	2676009_TWF2	0.0381858	0.399462227
C1orf97	1673	2378710_C1orf97	0.03822001	0.399462227
NUDC	1674	2326799_NUDC	0.03822269	0.399462227
HOMER1	1675	2864237_HOMER1	0.03827988	0.399462227
MICAL2	1676	3320717_MICAL2	0.03828843	0.399462227
AK1	1677	3226138_AK1	0.03828843	0.399462227
ACAD11	1678	2695648_ACAD11	0.03829271	0.399462227
C10orf10	1679	3286776_C10orf10	0.0383173	0.399480659
C14orf79	1680	3554523_C14orf79	0.03834616	0.399543625
MTF2	1681	2346934_MTF2	0.03860594	0.401859815
XRCC5	1682	2526980_XRCC5	0.03863534	0.401859815
ASB8	1683	3453036_ASB8	0.03866421	0.401859815
ARHGAP19	1684	3302177_ARHGAP19	0.03868719	0.401859815
SEMA4B	1685	3607927_SEMA4B	0.03869895	0.401859815
ALS2CR13	1686	2523354_ALS2CR13	0.03872301	0.401859815
NMT2	1687	3279108_NMT2	0.03879036	0.401859815
PCF11	1688	3342525_PCF11	0.0388112	0.401859815
DEFB103A	1689	3084675_DEFB103A	0.03881174	0.401859815
RAB15	1690	3568616_RAB15	0.03886893	0.401859815
HIP1	1691	3057370_HIP1	0.03889833	0.401859815
CCDC22	1692	3977083_CCDC22	0.03890154	0.401859815
HJURP	1693	2604254_HJURP	0.03893361	0.401859815
SSR3	1694	2702154_SSR3	0.03895018	0.401859815
RANGAP1	1695	3961842_RANGAP1	0.03895072	0.401859815
ZNF70	1696	3954866_ZNF70	0.03895767	0.401859815
XYLT2	1697	3726325_XYLT2	0.03895873	0.401859815
USP37	1698	2599433_USP37	0.03904747	0.402070445
DMGDH	1699	2864118_DMGDH	0.03906243	0.402070445
IPPK	1700	3214926_IPPK	0.0390758	0.402070445
KDELR2	1701	3037385_KDELR2	0.0390929	0.402070445
TINF2	1702	3558012_TINF2	0.03910787	0.402070445
CUL3	1703	2601544_CUL3	0.03913192	0.402070445
CFI	1704	2781736_CFI	0.03913994	0.402070445
AP4S1	1705	3531229_AP4S1	0.03923028	0.402547677
GHDC	1706	3757745_GHDC	0.03927464	0.402547677
TMEM143	1707	3867065_TMEM143	0.03927731	0.402547677
STYXL1	1708	3057550_STYXL1	0.03927838	0.402547677
CCDC138	1709	2499234_CCDC138	0.03976962	0.407343634
TLCD1	1710	3751042_TLCD1	0.03984499	0.40741342
ACSF3	1711	3673806_ACSF3	0.03985942	0.40741342
BUB1B	1712	3589697_BUB1B	0.03989416	0.40741342
BCL6	1713	2709778_BCL6	0.0398947	0.40741342
ACSS2	1714	3883064_ACSS2	0.03990485	0.40741342
HDAC2	1715	2970532_HDAC2	0.03991608	0.40741342
SQLE	1716	3114832_SQLE	0.03995617	0.407584947
NUDT2	1717	3167383_NUDT2	0.04001229	0.407919759
FRAG1	1718	3317868_FRAG1	0.04014325	0.409016662
C7orf10	1719	2998638_C7orf10	0.04024535	0.409818361
NRBP2	1720	3157844_NRBP2	0.04031644	0.410303609
ANP32E	1721	2434319_ANP32E	0.0403731	0.410349478
SFPQ	1722	2406064_SFPQ	0.04038379	0.410349478
ZNF33B	1723	3285926_ZNF33B	0.04039128	0.410349478
TUBD1	1724	3764933_TUBD1	0.04046665	0.410876711
SP140	1725	2531233_SP140	0.04054576	0.411116522
TSPO	1726	3947627_TSPO	0.0405527	0.411116522
KCNS2	1727	3108782_KCNS2	0.04056072	0.411116522
MLF1IP	1728	2796510_MLF1IP	0.04062059	0.411485063
LOC100137047-PLA2G4B	1729	3590709_LOC100137047-PLA2G4B	0.04072215	0.412275285
TMEM209	1730	3072435_TMEM209	0.04078148	0.412637321
ARL6IP2	1731	2548776_ARL6IP2	0.04084402	0.413019795
ZNF767	1732	3078656_ZNF767	0.04086647	0.413019795
GALNT13	1733	2511045_GALNT13	0.04090229	0.413143212
PXMP2	1734	3439178_PXMP2	0.04102363	0.414078442
SPNS1	1735	3655172_SPNS1	0.0410696	0.414078442
GCLC	1736	2957700_GCLC	0.04110167	0.414078442
NISCH	1737	2623859_NISCH	0.04110434	0.414078442
NAP1L4	1738	3359469_NAP1L4	0.04112038	0.414078442
RAB33B	1739	2744674_RAB33B	0.04114978	0.414078442
LOC200383	1740	2491168_LOC200383	0.04116047	0.414078442
AKR1C2	1741	3274758_AKR1C2	0.04125935	0.414763228
EIF4E	1742	3761829_EIF4E	0.04127592	0.414763228
SF1	1743	3377044_SF1	0.04132831	0.41505135
SP100	1744	2531377_SP100	0.0413529	0.415060156
KCTD18	1745	2594435_KCTD18	0.041401	0.415304881
ABCA9	1746	3768703_ABCA9	0.04144216	0.41547966
C21orf7	1747	3917204_C21orf7	0.04153624	0.416184471
GTSE1	1748	3949055_GTSE1	0.04161161	0.416524313
CALML4	1749	3630668_CALML4	0.04161909	0.416524313
VAC14	1750	3697218_VAC14	0.04164154	0.416524313
RP11-251J8.1	1751	3509677_RP11-251J8.1	0.04174631	0.417333791
TEC	1752	2768396_TEC	0.04181366	0.417768502
EXOSC8	1753	3485863_EXOSC8	0.04200663	0.418827187
RNF19A	1754	3146565_RNF19A	0.04203389	0.418827187
IL10RB	1755	3918535_IL10RB	0.04204993	0.418827187
STEAP4	1756	3060332_STEAP4	0.04208574	0.418827187
FLJ37464	1757	3665049_FLJ37464	0.04212369	0.418827187
RP11-151A6.2	1758	3523118_RP11-151A6.2	0.04213973	0.418827187
MGC24103	1759	3200134_MGC24103	0.04213973	0.418827187
DGCR6L	1760	3953196_DGCR6L	0.04214507	0.418827187
ASMTL	1761	3997402_ASMTL	0.04215683	0.418827187
MAP3K11	1762	3377752_MAP3K11	0.04216218	0.418827187
PSMB8	1763	2950199_PSMB8	0.0422167	0.418827187
TMEM175	1764	2714376_TMEM175	0.04222418	0.418827187
LOC440104	1765	3416996_LOC440104	0.04225305	0.418827187
NUCKS1	1766	2452637_NUCKS1	0.04234819	0.418827187
NUP50	1767	3948461_NUP50	0.04234819	0.418827187
IRX3	1768	3692280_IRX3	0.04237652	0.418827187
PSMC5	1769	3730941_PSMC5	0.04239202	0.418827187
CCNJ	1770	3259400_CCNJ	0.04240058	0.418827187
C11orf1	1771	3348748_C11orf1	0.0424086	0.418827187
RP13-36C9.1	1772	4023242_RP13-36C9.1	0.04241768	0.418827187
FAM98C	1773	3832435_FAM98C	0.04242837	0.418827187
MSH2	1774	2480992_MSH2	0.04244601	0.418827187
C9orf100	1775	3204692_C9orf100	0.0424829	0.418954955
CBX3	1776	2993639_CBX3	0.04252512	0.419135263
ZNF473	1777	3839142_ZNF473	0.04255345	0.419178466
RBM13	1778	3093259_RBM13	0.04290036	0.422167996
ZC3H18	1779	3673515_ZC3H18	0.04290517	0.422167996
PRKAB2	1780	2433209_PRKAB2	0.0430805	0.423494543
ANKRD45	1781	2444415_ANKRD45	0.04310402	0.423494543
TMEM68	1782	3136015_TMEM68	0.04311257	0.423494543
ABCE1	1783	2746024_ABCE1	0.04314678	0.423592881
C10orf65	1784	3259937_C10orf65	0.04317404	0.423622926
LOC124446	1785	3655806_LOC124446	0.04326278	0.424255752
NTS	1786	3424898_NTS	0.04335846	0.424955976
ATP6V1F	1787	3023211_ATP6V1F	0.04343436	0.425461684
DDOST	1788	2400220_DDOST	0.04347285	0.425600511
TMEM182	1789	2497301_TMEM182	0.04351507	0.425775794
UMPS	1790	2639874_UMPS	0.04358029	0.426175652
RAD54B	1791	3144973_RAD54B	0.04367971	0.426720092
MAPK1IP1L	1792	3536663_MAPK1IP1L	0.04370537	0.426720092
HIST1H4F	1793	2899243_HIST1H4F	0.04373744	0.426720092
SPRED1	1794	3589141_SPRED1	0.04377272	0.426720092
PSRC1	1795	2426951_PSRC1	0.04379784	0.426720092
MMACHC	1796	2334350_MMACHC	0.04381013	0.426720092
RHOF	1797	3475324_RHOF	0.04383045	0.426720092
C14orf179	1798	3544829_C14orf179	0.04383098	0.426720092
FN3K	1799	3739147_FN3K	0.04387374	0.426895731
LIMS1	1800	2499053_LIMS1	0.0438978	0.426895731
HYLS1	1801	3354879_HYLS1	0.04393575	0.427027565
C17orf61	1802	3743734_C17orf61	0.04403036	0.427703768
TDRKH	1803	2435218_TDRKH	0.04407312	0.427703768
TACC1	1804	3094778_TACC1	0.04409878	0.427703768
PRKRIR	1805	3382617_PRKRIR	0.04410306	0.427703768
C8orf45	1806	3101851_C8orf45	0.04414475	0.427871056
FLJ44477	1807	2745466_FLJ44477	0.044195	0.428121007
RAB6B	1808	2696040_RAB6B	0.04423455	0.428267178
SAPS3	1809	3337618_SAPS3	0.04434413	0.429090762
SAPS1	1810	3871256_SAPS1	0.04443019	0.42957788
SULT1A3	1811	3656032_SULT1A3	0.04444355	0.42957788
RABL2A	1812	2501618_RABL2A	0.04448471	0.429738416
CFB	1813	2902844_CFB	0.04454084	0.429821685
NUP107	1814	3421177_NUP107	0.04454244	0.429821685
MAPK8IP3	1815	3644057_MAPK8IP3	0.04457986	0.429945734
RRP12	1816	3302240_RRP12	0.04461086	0.430007818
CYBA	1817	3704270_CYBA	0.04466431	0.430049632
CKMT2	1818	2818035_CKMT2	0.04468302	0.430049632
OCEL1	1819	3824124_OCEL1	0.0446889	0.430049632
COX7A1	1820	3860296_COX7A1	0.04484819	0.431345378
CXXC5	1821	2831350_CXXC5	0.04491822	0.431781614
NOL1	1822	3442024_NOL1	0.04497007	0.431832665
SBDS	1823	3007414_SBDS	0.04499038	0.431832665
EIF3B	1824	2987441_EIF3B	0.04505559	0.431832665
NUP85	1825	3734708_NUP85	0.0450743	0.431832665
MXD4	1826	2757751_MXD4	0.04507751	0.431832665
