Affy ID	Gene Symbol	Gene name	Cellular location	Family	UniGene ID	RefSeq Transcript ID	MSC	MAPC- 1	MAPC-2	ESC
1431293_a_at	C3Orf4	claudin domain containing 1			Mm.29482	NM_171826	1790.7	773.9	863.1	352.1
1428580_at	Blvra	biliverdin reductase A	Cytoplasm	enzyme	Mm.22028	NM_026678	1257.1	558.0	327.8	186.9
1448402_at	Tln1	talin 1	Plasma Membrane	other	Mm.208601	NM_011602	802.6	474.3	390.5	182.4
1417008_at	Crat	carnitine acetyltransferase	Cytoplasm	enzyme	Mm.20396	NM_007760	74.8	77.3	59.6	22.1
1437325_x_at	Aldh18A1	aldehyde dehydrogenase 18 family, member A1	Cytoplasm	kinase	Mm.233117	NM_019698 /// NM_153554	1624.8	1515.9	1496.3	656.8
1421236_at	Ripk2	receptor-interacting serine-threonine kinase 2	Plasma Membrane	kinase	Mm.112765	NM_138952	194.4	159.1	116.7	53.0
1435093_at	Zfyve20	zinc finger, FYVE domain containing 20	Cytoplasm	other	Mm.290734	NM_030081	386.4	442.8	387.0	163.4
1448742_at	Snai1	snail homolog 1 (Drosophila)	Nucleus	other	Mm.2093	NM_011427	58.2	75.1	50.4	17.8
1422506_a_at	Cstb	cystatin B (stefin B)	Cytoplasm	other	Mm.6095	NM_007793	6103.8	4295.7	5042.5	2068.5
1434059_at	Kiaa1539	KIAA1539			Mm.260162	NM_172691	327.1	203.7	140.7	68.6
1416658_at	Frzb	frizzled-related protein	Extracellular Space	other	Mm.314721	NM_011356	27.8	57.1	50.7	4.4
1418512_at	Stk3	serine/threonine kinase 3 (STE20 homolog, yeast)			Mm.262330	NM_019635	414.1	547.0	400.7	176.4
1428113_at	Flj14624	transmembrane and tetratricopeptide repeat containing 4			Mm.271988	NM_028651	1275.6	619.3	572.9	257.7
1454628_at	Hom-Tes-103	HOM-TES-103 tumor antigen-like	Unknown	other	Mm.129415	NM_178787	76.1	75.8	83.3	26.0
1434338_at	Kiaa0258	KIAA0258			Mm.259311	NM_172866	550.8	634.7	657.9	238.5
1418996_a_at	Loc144363	hypothetical protein LOC144363			Mm.46847	NM_133688	668.9	616.2	600.0	264.2
1458897_at	Ust	uronyl-2-sulfotransferase			Mm.41163	NM_177387	64.7	41.3	81.4	19.5
1423613_at	Ssfa2	sperm specific antigen 2			---	---	310.9	262.5	417.7	131.2
1417032_at	Ube2G2	ubiquitin-conjugating enzyme E2G 2 (UBC7 homolog, yeast)	Cytoplasm	enzyme	Mm.307906	NM_019803	1434.8	1242.0	1163.9	531.0
1421891_at	St3Gal2	ST3 beta-galactoside alpha-2,3-sialyltransferase 2	Cytoplasm	enzyme	Mm.200388	NM_009179 /// NM_178048	591.4	196.4	162.6	72.4
1423955_a_at	Lass2	LAG1 longevity assurance homolog 2 (S. cerevisiae)			Mm.181009	NM_029789	829.3	1165.2	1089.9	363.9
1434418_at	Lass6	LAG1 longevity assurance homolog 6 (S. cerevisiae)			Mm.222222	NM_172856	414.0	424.9	528.7	177.8
1440402_at	C14Orf49	chromosome 14 open reading frame 49			Mm.212688	NM_172500	33.2	36.7	27.3	6.4
1428668_at	Acbd3	acyl-Coenzyme A binding domain containing 3	Cytoplasm	other	Mm.272981	NM_133225	1336.4	1437.9	1513.7	592.3
1424184_at	Acadvl	acyl-Coenzyme A dehydrogenase, very long chain	Cytoplasm	enzyme	Mm.18630	NM_017366	2323.9	1270.7	1344.5	579.7
1460366_at	Flj35827	echinoderm microtubule associated protein like 3			Mm.31008	NM_144872	313.0	393.5	409.3	132.8
1428898_at	Mon1A	MON1 homolog A (yeast)			Mm.38037	NM_028369	148.8	148.1	140.6	57.0
1434026_at	Atp8B2	ATPase, Class I, type 8B, member 2			Mm.30455	XM_283873	838.6	589.1	432.1	222.1
1418896_a_at	Rpn2	ribophorin II	Cytoplasm	enzyme	Mm.22130	NM_019642	3445.6	2667.5	2495.7	1155.3
1448005_at	Sash1	SAM and SH3 domain containing 1	Unknown	other	Mm.338275	NM_175155	1002.9	684.7	765.3	318.9
1455089_at	Gng12	guanine nucleotide binding protein (G protein), gamma 12	Plasma Membrane	enzyme	Mm.234342	NM_025278	932.4	419.4	572.8	216.1
1452207_at	Cited2	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	Nucleus	transcription regulator	Mm.272321	NM_010828	2274.6	3123.2	2312.5	1019.6
1455066_s_at	9130229H14Rik	RIKEN cDNA 9130229H14 gene			Mm.266884	XM_135706	1101.8	1538.9	1327.5	490.6
1429206_at	Rhobtb1	Rho-related BTB domain containing 1			---	---	106.2	85.5	42.3	20.9
1441948_x_at	Tex27	zinc finger, AN1-type domain 3			Mm.220972	NM_148926	2076.1	1362.9	1278.3	590.4
1415745_a_at	Dscr3	Down syndrome critical region gene 3			Mm.7472	NM_007834	1620.6	1246.5	1456.5	607.6
1427763_a_at	Camk2D	calcium/calmodulin-dependent protein kinase (CaM kinase) II delta	Cytoplasm	kinase	Mm.255822	NM_001025438 /// NM_001025439 /// NM_023813	68.8	175.7	85.4	23.4
1449964_a_at	Mlycd	malonyl-CoA decarboxylase	Cytoplasm	enzyme	Mm.255499	NM_019966	56.8	42.2	34.8	9.6
1439197_at	Pik4Cb	phosphatidylinositol 4-kinase, catalytic, beta polypeptide	Cytoplasm	kinase	Mm.386837	NM_175356	87.8	59.9	135.3	32.1
1455315_at	2410019G02Rik	RIKEN cDNA 2410019G02 gene			---	NM_001024920	190.3	219.7	246.5	78.9
1419536_a_at	Rela	v-rel reticuloendotheliosis viral oncogene homolog A, nuclear factor of kappa light polypeptide gene enhancer in B-cells 3, p65 (avian)	Nucleus	transcription regulator	Mm.249966	NM_009045	1062.4	527.8	665.9	264.7
1433704_s_at	Tloc1	translocation protein 1			Mm.26017	NM_027016	2268.5	3291.4	3462.4	1028.6
1447812_x_at	Flnc	filamin C, gamma (actin binding protein 280)	Cytoplasm	other	Mm.39046	XM_284175	301.1	753.4	269.0	129.7
1422880_at	Sypl	synaptophysin-like 1			Mm.246304	NM_013635 /// NM_198710	2819.5	2606.4	2505.7	1164.8
1452628_at	Bag5	BCL2-associated athanogene 5			Mm.44239	NM_027404	779.3	1342.8	1142.1	349.6
1420630_at	Kiaa1467	KIAA1467 protein			Mm.34182	NM_028982	179.9	105.6	105.3	40.4
1460170_at	Ext2	exostoses (multiple) 2	Cytoplasm	enzyme	Mm.4336	NM_010163	1180.2	631.5	517.1	255.8
1434791_at	Atp6V0A2	ATPase, H+ transporting, lysosomal V0 subunit A2	Cytoplasm	transporter	Mm.1158	NM_011596	257.7	248.3	206.0	96.4
1419041_at	Cda08	T-cell immunomodulatory protein			Mm.334685	NM_028007	798.5	580.9	438.2	226.2
1415709_s_at	Gbf1	golgi-specific brefeldin A resistance factor 1	Cytoplasm	other	Mm.271620	NM_178930	252.9	261.8	226.3	104.2
1424015_at	Rab6Ip1	RAB6 interacting protein 1			Mm.21904	NM_021494	1558.9	1901.4	2090.7	709.3
1428050_a_at	Cgi-119	transmembrane BAX inhibitor motif containing 4			Mm.157426	NM_026617	969.6	541.5	591.3	252.9
1427879_at	C2Orf24	chromosome 2 open reading frame 24			Mm.28193	NM_026977	424.2	392.0	433.1	182.0
1428750_at	Cdc42Ep2	CDC42 effector protein (Rho GTPase binding) 2	Plasma Membrane	other	Mm.195932	NM_026772	86.3	38.4	86.1	20.7
1452281_at	Sos2	son of sevenless homolog 2 (Drosophila)	Cytoplasm	other	Mm.3770	XM_127051	180.9	269.4	263.2	75.4
1416109_at	Fuca1	fucosidase, alpha-L- 1, tissue			Mm.290126	NM_024243	766.0	529.3	479.5	224.6
1435414_s_at	Dctn1	dynactin 1 (p150, glued homolog, Drosophila)	Cytoplasm	other	Mm.6919	NM_007835	1495.6	1216.3	1269.8	565.7
1452607_at	2610030H06Rik	RIKEN cDNA 2610030H06 gene			---	---	437.4	388.0	307.3	152.5
1447870_x_at	1110002E22Rik	RIKEN cDNA 1110002E22 gene			---	---	44.3	41.8	24.4	7.3
1422616_s_at	Wdr54	WD repeat domain 54			Mm.130665	NM_023790	81.0	108.9	71.7	29.4
1449263_at	Ufm1	ubiquitin-fold modifier 1			Mm.28917	NM_026435	747.1	877.6	755.5	337.4
1460441_at	Zxda	zinc finger, X-linked, duplicated A			Mm.296435	---	94.5	55.7	90.8	25.9
1448318_at	Adfp	adipose differentiation-related protein	Plasma Membrane	other	Mm.381	NM_007408	3767.6	1307.6	1910.8	737.4
1418220_at	Foxf2	forkhead box F2	Nucleus	transcription regulator	Mm.376184	NM_010225	99.1	21.4	39.6	6.1
1427925_at	Stx17	syntaxin 17			Mm.171334	NM_026343	151.4	159.7	113.9	55.4
1419583_at	Cbx4	chromobox homolog 4 (Pc class homolog, Drosophila)			Mm.268070	NM_007625	468.0	235.0	132.8	77.3
1450071_at	Ash1L	ash1 (absent, small, or homeotic)-like (Drosophila)			Mm.130752	NM_138679	572.9	253.1	254.2	109.8
1420635_a_at	Tcirg1	T-cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3	Plasma Membrane	enzyme	Mm.271689	NM_016921	490.9	355.1	403.6	168.5
1455539_at	Gpld1	glycosylphosphatidylinositol specific phospholipase D1	Cytoplasm	enzyme	---	---	260.6	162.1	172.4	69.8
1423732_at	Tram1	translocation associated membrane protein 1	Cytoplasm	other	Mm.28765	NM_028173	2377.3	3285.5	3196.9	1098.5
1423926_at	Slc39A13	solute carrier family 39 (zinc transporter), member 13			Mm.192375	NM_026721	393.7	161.1	160.8	67.0
1437723_s_at	Derl1	Der1-like domain family, member 1	Cytoplasm	other	Mm.289387	NM_024207	3392.1	3701.0	4112.1	1572.8
1435740_at	Rai17	retinoic acid induced 17	Nucleus	other	Mm.227484	NM_183208	1409.5	434.4	688.0	254.2
1437143_a_at	Txndc	thioredoxin domain containing			Mm.204670	NM_028339	2987.0	5020.4	4605.9	1388.0
1452011_a_at	Uxs1	UDP-glucuronate decarboxylase 1			Mm.201248	NM_026430	1010.4	1054.5	979.7	464.2
1423374_at	Ncoa6	nuclear receptor coactivator 6	Nucleus	transcription regulator	Mm.27592	NM_019825	419.6	379.2	421.3	179.4
1451970_at	Loc221955	KCCR13L	Unknown	enzyme	Mm.332549	NM_144915	111.4	74.0	96.1	31.9
1437731_at	C21Orf25	chromosome 21 open reading frame 25			Mm.1465	NM_174847	38.7	49.2	41.8	10.1
1428596_at	Kiaa0676	KIAA0676 protein			Mm.290975	XM_109880	375.0	209.5	191.1	86.0
1454680_at	Kiaa0232	KIAA0232 gene product			Mm.26480	XM_485595	528.6	361.9	496.6	193.6
1428864_at	5530400B01Rik	RIKEN cDNA 5530400B01 gene			---	---	91.0	21.4	57.6	10.6
1448524_s_at	Ssr4	signal sequence receptor, delta (translocon-associated protein delta)			Mm.831	NM_009279	2394.0	2404.9	1928.8	1010.4
1418631_at	Ube2H	ubiquitin-conjugating enzyme E2H (UBC8 homolog, yeast)	Cytoplasm	enzyme	Mm.332967	NM_009459	1109.8	1556.9	1730.6	514.9
1447277_s_at	Pcyox1	prenylcysteine oxidase 1			Mm.30849	NM_025823	3162.7	3109.9	3945.2	1482.8
1433455_at	Lnk	lymphocyte adaptor protein	Cytoplasm	other	Mm.65493	NM_008507	217.4	141.6	154.9	61.9
1417690_at	Prkag1	protein kinase, AMP-activated, gamma 1 non-catalytic subunit	Unknown	kinase	Mm.6670	NM_016781	941.2	748.2	877.5	375.5
1435444_at	Atf6	activating transcription factor 6	Nucleus	transcription regulator	Mm.377046	XM_129579	221.9	214.2	330.6	96.8
1415890_at	Papss1	3-phosphoadenosine 5-phosphosulfate synthase 1	Cytoplasm	enzyme	Mm.244912	NM_011863	509.5	1293.7	710.3	233.0
1424640_at	Arl10B	ADP-ribosylation factor-like 8A			Mm.174998	NM_026823	227.4	91.6	138.5	46.5
1416199_at	Kifc3	kinesin family member C3	Cytoplasm	enzyme	Mm.378951	NM_010631	189.3	209.6	185.5	81.6
1428095_a_at	Tmem24	transmembrane protein 24			Mm.33869	NM_027909	77.8	103.0	104.3	28.9
1436849_x_at	Gaa	glucosidase, alpha; acid (Pompe disease, glycogen storage disease type II)	Cytoplasm	enzyme	Mm.4793	NM_008064	1512.5	473.5	689.1	267.9
1452705_at	Kiaa0251	KIAA0251 protein			Mm.171484	NM_053181 /// NM_178853	667.0	782.6	703.6	309.0
1435027_at	Golga1	golgi autoantigen, golgin subfamily a, 1	Cytoplasm	other	Mm.131098	NM_029793	208.8	110.8	117.6	46.3
1418699_s_at	Fech	ferrochelatase (protoporphyria)	Cytoplasm	enzyme	Mm.1070	NM_007998	1736.0	1014.2	873.3	441.0
1436752_at	Flj10560	hypothetical protein FLJ10560			Mm.68291	XM_148441 /// XM_358792	186.0	169.9	148.0	67.7
1453063_at	Cltb	clathrin, light polypeptide (Lcb)	Plasma Membrane	other	Mm.290026	NM_028870	388.5	400.5	340.1	168.4
1433808_at	Kiaa1833	hypothetical protein KIAA1833			Mm.123240	XM_283282	422.0	273.0	414.6	155.8
1423225_at	Selk	selenoprotein K			Mm.104491	NM_019979	1930.7	1628.6	1573.5	755.1
1416949_s_at	Slc39A7	solute carrier family 39 (zinc transporter), member 7			Mm.18556	NM_008202	2391.4	2435.7	2493.6	1132.1
1452702_at	Clcn7	chloride channel 7	Plasma Membrane	ion channel	Mm.270587	NM_011930	563.0	304.2	333.5	144.1
1441994_at	Pcdhb16 (Pcdhbp)	protocadherin beta 16			Mm.197441	NM_053141	203.0	34.7	36.4	9.0
1415940_at	Loc90637	zinc finger, AN1-type domain 2A			Mm.24521	NM_133349	840.9	648.1	838.2	346.8
1428380_at	C2Orf28	chromosome 2 open reading frame 28			Mm.28144	NM_027855 /// NM_212470	1045.7	423.7	421.4	193.8
1417042_at	Slc37A4	solute carrier family 37 (glycerol-6-phosphate transporter), member 4			Mm.30087	NM_008063	206.4	320.2	259.5	90.5
1451284_at	Yipf3	Yip1 domain family, member 3			Mm.248769	NM_145353	328.2	256.5	262.6	116.0
1418844_at	Alg9	asparagine-linked glycosylation 9 homolog (yeast, alpha 1,2 mannosyltransferase)			Mm.160035	NM_133981	462.3	746.6	579.8	213.0
1455372_at	Cpeb3	cytoplasmic polyadenylation element binding protein 3			Mm.360051	NM_198300	117.6	123.8	105.4	46.8
1434960_at	Taf9L	TAF9B RNA polymerase II, TATA box binding protein (TBP)-associated factor, 31kDa	Nucleus	transcription regulator	Mm.19440	NM_001001176	96.3	111.0	47.9	30.1
1436820_at	Kctd11	potassium channel tetramerisation domain containing 11	Cytoplasm	other	Mm.239498	NM_153143	180.2	192.9	171.9	78.5
1423349_at	Socs5	suppressor of cytokine signaling 5	Unknown	other	Mm.126885	NM_019654	654.1	582.4	516.6	256.0
1435032_at	Golgb1	golgi autoantigen, golgin subfamily b, macrogolgin (with transmembrane signal), 1	Cytoplasm	other	Mm.244815	XM_148244 /// XM_622629 /// XM_622630	458.0	435.1	377.6	187.4
1428623_at	Plxna1	plexin A1	Plasma Membrane	transmembrane receptor	Mm.3789	NM_008881	317.6	296.8	305.9	136.9
1435870_at	Sycp3	synaptonemal complex protein 3	Nucleus	other	Mm.297977	NM_011517	136.3	53.4	66.5	20.8
1455839_at	Ugcgl1	UDP-glucose ceramide glucosyltransferase-like 1			Mm.261022	NM_198899	627.7	783.7	616.0	294.3
1435430_at	Tmem1	transmembrane protein 1			Mm.27539	XM_125775 /// XM_359259	892.2	644.3	901.2	364.6
1424793_a_at	1700023A18Rik	phosphatidylethanolamine binding protein 2			Mm.293018	NM_029595	32.4	29.5	53.2	7.6
1418658_at	Cgi-90	family with sequence similarity 82, member B			Mm.257603	NM_025476	126.4	78.6	40.0	20.6
1436153_a_at	Zmynd11	zinc finger, MYND domain containing 11	Nucleus	other	Mm.258773	NM_144516	2702.4	2173.3	1752.3	940.8
1416308_at	Ugdh	UDP-glucose dehydrogenase	Nucleus	enzyme	Mm.344831	NM_009466	3194.8	1489.4	1918.5	816.7
1417964_at	Ap3D1	adaptor-related protein complex 3, delta 1 subunit	Cytoplasm	transporter	Mm.209294	NM_007460	1376.5	1223.5	1178.4	573.7
1450048_a_at	Idh2	isocitrate dehydrogenase 2 (NADP+), mitochondrial	Cytoplasm	enzyme	Mm.246432	NM_173011	953.1	1641.8	1500.0	453.9
1450746_at	Keap1	kelch-like ECH-associated protein 1	Cytoplasm	transcription regulator	Mm.248266	NM_016679	402.9	554.2	542.5	187.3
1448411_at	Wfs1	Wolfram syndrome 1 (wolframin)	Plasma Membrane	enzyme	Mm.20916	NM_011716	419.3	244.7	264.4	115.4
1429240_at	Stard4	START domain containing 4, sterol regulated	Unknown	transporter	Mm.127058	NM_133774	628.6	383.3	609.6	232.7
1415671_at	Atp6V0D1	ATPase, H+ transporting, lysosomal 38kDa, V0 subunit D1	Cytoplasm	transporter	Mm.17708	NM_013477	2239.5	1967.1	2046.8	965.8
1426078_a_at	Gpr108	G protein-coupled receptor 108			Mm.28468	NM_030084	232.9	165.5	168.1	73.1
1451379_at	Rab22A	RAB22A, member RAS oncogene family	Cytoplasm	enzyme	Mm.275304	NM_024436	882.7	375.5	463.3	196.1
1416782_s_at	Praf2	PRA1 domain family, member 2			Mm.28850	NM_138602	622.2	239.3	296.0	122.3
1426350_at	Mgat2	mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	Cytoplasm	enzyme	Mm.206642	NM_146035	342.9	438.1	413.5	159.1
1417857_at	Mmaa	methylmalonic aciduria (cobalamin deficiency) cblA type			Mm.26510	NM_133823	149.8	119.9	128.7	52.6
1426745_at	D11Bwg0434E	DNA segment, Chr 11, Brigham & Womens Genetics 0434 expressed			Mm.29852	NM_173742	205.5	66.4	85.5	29.1
1448812_at	Hpcal1	hippocalcin-like 1			Mm.360899	NM_016677	893.6	486.3	848.8	318.0
1415986_at	Clcn4	chloride channel 4			Mm.297883	NM_011334	301.6	307.0	357.5	139.4
1434385_at	Tom1L2	target of myb1-like 2 (chicken)			Mm.218875	NM_153080	284.9	252.6	284.3	123.2
1427992_a_at	Rab12	RAB12, member RAS oncogene family			Mm.248313	NM_024448	375.1	341.4	313.8	152.5
1418482_at	Cyb561D2	cytochrome b-561 domain containing 2			Mm.24833	NM_019720	333.6	290.0	283.7	132.5
1417510_at	Vps4A	vacuolar protein sorting 4A (yeast)	Cytoplasm	other	Mm.236004	NM_126165	542.7	1039.0	847.1	258.3
1448108_at	Tde2	serine incorporator 1			Mm.29344	NM_019760	1992.9	1731.6	1645.3	820.8
1450919_at	Mpp1	membrane protein, palmitoylated 1, 55kDa	Plasma Membrane	kinase	Mm.291062	NM_008621	834.8	744.2	764.5	362.5
1425811_a_at	Csrp1	cysteine and glycine-rich protein 1			Mm.196484	NM_007791	148.3	53.7	84.9	26.0
1435548_at	Mrs2L	MRS2-like, magnesium homeostasis factor (S. cerevisiae)			---	NM_001013389	164.5	256.2	213.4	72.8
1417987_at	Btd	biotinidase	Extracellular Space	enzyme	Mm.282679	NM_025295	356.7	98.7	124.1	46.7
1449256_a_at	Rab11A	RAB11A, member RAS oncogene family	Cytoplasm	enzyme	Mm.1387	NM_017382	1549.2	1517.3	1822.7	753.8
1420172_at	Myh9	myosin, heavy polypeptide 9, non-muscle	Cytoplasm	other	Mm.29677	NM_022410 /// NM_181327	4834.3	3383.9	3875.7	1780.0
1454890_at	Amot	angiomotin			Mm.100068	NM_153319	1804.4	768.4	1125.1	458.4
1429042_at	Ad-020	chromosome 1 open reading frame 119			Mm.32615	NM_026198	146.9	233.7	203.6	64.4
1428683_at	Loc134145	hypothetical protein LOC134145			Mm.119185	NM_026546	572.9	395.6	356.5	177.5
1416038_at	Snd1	staphylococcal nuclease domain containing 1			Mm.29827	NM_019776	732.8	797.7	833.9	353.8
1438556_a_at	Tmod3	tropomodulin 3 (ubiquitous)	Cytoplasm	other	Mm.38445	NM_016963	366.2	332.9	384.3	169.0
1417669_at	C20Orf22	chromosome 20 open reading frame 22			Mm.112632	NM_024465	1052.9	357.3	343.1	165.0
1419067_a_at	Rabgef1	RAB guanine nucleotide exchange factor (GEF) 1	Unknown	other	Mm.288639	NM_019983	669.2	542.8	888.8	322.6
1436826_at	Smile	transmembrane and tetratricopeptide repeat containing 3			Mm.296805	NM_001033332	730.2	809.0	776.8	353.0
1425161_a_at	5730502D15Rik	RIKEN cDNA 5730502D15 gene			Mm.284710	NM_026485	187.1	176.0	126.1	66.7
1427928_s_at	Cdc91L1	CDC91 cell division cycle 91-like 1 (S. cerevisiae)			Mm.5434	NM_001004721	389.8	321.3	335.8	154.6
1426886_at	Cln5	ceroid-lipofuscinosis, neuronal 5	Cytoplasm	other	Mm.295289	XM_127882	657.2	737.2	787.7	317.7
1429615_at	Zfp91	zinc finger protein 91 homolog (mouse)			Mm.290924	---	827.2	653.3	643.2	313.8
1450694_at	Fkbp2	FK506 binding protein 2, 13kDa	Cytoplasm	enzyme	Mm.4234	NM_008020	726.3	968.6	1027.7	353.0
1435394_s_at	Rhoc	ras homolog gene family, member C	Unknown	enzyme	Mm.262	NM_007484	701.9	923.4	822.9	341.0
1435008_at	Slc9A6	solute carrier family 9 (sodium/hydrogen exchanger), member 6			Mm.17815	NM_172780	413.8	686.4	841.4	197.8
1430985_at	Mgc40107	chromosome 17 open reading frame 61			Mm.248772	XM_109683	452.3	506.9	503.8	217.0
1420054_s_at	Slc35C2	solute carrier family 35, member C2			Mm.21184	NM_144893	118.5	93.2	92.4	38.2
1418576_at	Smap-5	Yip1 domain family, member 5			Mm.270382	NM_023311	2780.9	2642.9	2388.1	1244.3
1433864_at	Lrp12	low density lipoprotein-related protein 12			Mm.39874	NM_172814	191.5	82.9	64.5	28.7
1417196_s_at	Bomb	BH3-only member B protein	Unknown	other	Mm.235074	NM_133791	684.6	680.0	806.1	333.0
1423072_at	6720475J19Rik	RIKEN cDNA 6720475J19 gene			Mm.275739	---	137.8	128.0	74.6	42.4
1428805_at	Slc35E3	solute carrier family 35, member E3			Mm.256753	NM_029875	383.6	569.7	647.7	183.1
1418010_a_at	Sh3Glb1	SH3-domain GRB2-like endophilin B1	Cytoplasm	enzyme	Mm.271775	NM_019464	1550.2	1414.6	2454.8	764.4
1415818_at	Anxa6	annexin A6	Plasma Membrane	other	Mm.265347	NM_013472	586.3	757.1	406.0	281.8
1428130_at	Lman1	lectin, mannose-binding, 1	Cytoplasm	other	Mm.290857	NM_027400	1082.1	1706.5	1360.8	531.4
1424424_at	Slc39A1	solute carrier family 39 (zinc transporter), member 1			Mm.294709	NM_013901	686.4	585.7	648.2	299.7
1448313_at	Tpp1	tripeptidyl peptidase I	Cytoplasm	peptidase	Mm.20837	NM_009906	2191.5	1378.7	1776.1	778.9
1453437_at	2810407D09Rik	RIKEN cDNA 2810407D09 gene			---	---	34.9	39.6	59.6	9.4
1424269_a_at	Myl6	myosin, light polypeptide 6, alkali, smooth muscle and non-muscle	Cytoplasm	other	Mm.347786	NM_010860 /// XM_484375 /// XM_484859 /// XM_620742	7376.2	6095.4	5865.5	2978.1
1418183_a_at	Pscd1	pleckstrin homology, Sec7 and coiled-coil domains 1(cytohesin 1)	Cytoplasm	other	Mm.383188	NM_011180	215.6	152.3	134.1	63.6
1418350_at	Hbegf	heparin-binding EGF-like growth factor	Extracellular Space	growth factor	Mm.289681	NM_010415	352.2	678.8	492.2	168.0
1434702_at	C20Orf116	chromosome 20 open reading frame 116			Mm.188669	XM_485067	1347.3	654.0	602.9	306.1
1418031_at	Myo9B	myosin IXB	Cytoplasm	enzyme	Mm.33779	NM_015742	592.9	448.8	521.1	234.4
