RefSeq	Definition	Gene ID	Symbol	Name	Synonyms	Chr	Fold Change	p Value	Cluster Id
NM_014800	Homo sapiens engulfment and cell motility 1 (ELMO1), transcript variant 1, mRNA.	9844	ELMO1	engulfment and cell motility 1	CED-12|CED12|ELMO-1|KIAA0281|MGC126406	7	0.867	0.000174	4
NM_130442	Homo sapiens engulfment and cell motility 1 (ELMO1), transcript variant 2, mRNA.	9844	ELMO1	engulfment and cell motility 1	CED-12|CED12|ELMO-1|KIAA0281|MGC126406	7	0.867	0.000174	4
NM_003791	Homo sapiens membrane-bound transcription factor peptidase, site 1 (MBTPS1), mRNA.	8720	MBTPS1	membrane-bound transcription factor peptidase, site 1	KIAA0091|MGC138711|MGC138712|PCSK8|S1P|SKI-1	16	0.866	0.000000699	4
NM_201268							0.866	0.000000699	4
NM_001417	Homo sapiens eukaryotic translation initiation factor 4B (EIF4B), mRNA.	1975	EIF4B	eukaryotic translation initiation factor 4B	EIF-4B|PRO1843	12	0.865	0.00000451	4
NM_006479	Homo sapiens RAD51 associated protein 1 (RAD51AP1), transcript variant 2, mRNA.	10635	RAD51AP1	RAD51 associated protein 1	PIR51	12	0.864	0.00000321	4
NM_003286	Homo sapiens topoisomerase (DNA) I (TOP1), mRNA.	7150	TOP1	topoisomerase (DNA) I	TOPI	20	0.863	0.0000849	4
NM_004735	Homo sapiens leucine rich repeat (in FLII) interacting protein 1 (LRRFIP1), transcript variant 4, mRNA.	9208	LRRFIP1	leucine rich repeat (in FLII) interacting protein 1	FLAP-1|FLIIAP1|GCF-2|GCF2|HUFI-1|MGC10947|MGC119738|MGC119739|TRIP	2	0.863	0.000424	4
NM_001114	Homo sapiens adenylate cyclase 7 (ADCY7), mRNA.	113	ADCY7	adenylate cyclase 7	AC7|FLJ36387|KIAA0037	16	0.862	0.000691	4
NM_021960	Homo sapiens myeloid cell leukemia sequence 1 (BCL2-related) (MCL1), transcript variant 1, mRNA.	4170	MCL1	myeloid cell leukemia sequence 1 (BCL2-related)	BCL2L3|EAT|MCL1L|MCL1S|MGC104264|MGC1839|TM	1	0.862	0.000000517	4
NM_182763	Homo sapiens myeloid cell leukemia sequence 1 (BCL2-related) (MCL1), transcript variant 2, mRNA.	4170	MCL1	myeloid cell leukemia sequence 1 (BCL2-related)	BCL2L3|EAT|MCL1L|MCL1S|MGC104264|MGC1839|TM	1	0.862	0.000000517	4
NM_001023570	Homo sapiens IQ motif containing B1 (IQCB1), transcript variant 1, mRNA.	9657	IQCB1	IQ motif containing B1	NPHP5|PIQ|SLSN5	3	0.861	0.000676	4
NM_001023571	Homo sapiens IQ motif containing B1 (IQCB1), transcript variant 3, mRNA.	9657	IQCB1	IQ motif containing B1	NPHP5|PIQ|SLSN5	3	0.861	0.000676	4
NM_001005340	Homo sapiens glycoprotein (transmembrane) nmb (GPNMB), transcript variant 1, mRNA.	10457	GPNMB	glycoprotein (transmembrane) nmb	HGFIN|NMB	7	0.86	0.000091	4
NM_002510	Homo sapiens glycoprotein (transmembrane) nmb (GPNMB), transcript variant 2, mRNA.	10457	GPNMB	glycoprotein (transmembrane) nmb	HGFIN|NMB	7	0.86	0.000091	4
NM_002813	Homo sapiens proteasome (prosome, macropain) 26S subunit, non-ATPase, 9 (PSMD9), mRNA.	5715	PSMD9	proteasome (prosome, macropain) 26S subunit, non-ATPase, 9	MGC8644|Rpn4|p27	12	0.86	0.000000632	4
NM_001107	Homo sapiens acylphosphatase 1, erythrocyte (common) type (ACYP1), transcript variant 1, mRNA.	97	ACYP1	acylphosphatase 1, erythrocyte (common) type	ACYPE	14	0.86	0.000165	4
NM_203488	Homo sapiens acylphosphatase 1, erythrocyte (common) type (ACYP1), transcript variant 2, mRNA.	97	ACYP1	acylphosphatase 1, erythrocyte (common) type	ACYPE	14	0.86	0.000165	4
NM_001024226	Homo sapiens ADP-ribosylation factor 1 (ARF1), transcript variant 3, mRNA.	375	ARF1	ADP-ribosylation factor 1	-	1	0.859	0.000000694	4
NM_001024227	Homo sapiens ADP-ribosylation factor 1 (ARF1), transcript variant 1, mRNA.	375	ARF1	ADP-ribosylation factor 1	-	1	0.859	0.000000694	4
NM_001024228	Homo sapiens ADP-ribosylation factor 1 (ARF1), transcript variant 2, mRNA.	375	ARF1	ADP-ribosylation factor 1	-	1	0.859	0.000000694	4
NM_001658	Homo sapiens ADP-ribosylation factor 1 (ARF1), transcript variant 4, mRNA.	375	ARF1	ADP-ribosylation factor 1	-	1	0.859	0.000000694	4
NM_012399	Homo sapiens phosphatidylinositol transfer protein, beta (PITPNB), mRNA.	23760	PITPNB	phosphatidylinositol transfer protein, beta	PI-TP-beta|PtdInsTP|VIB1B	22	0.859	0.000238	4
XM_927786							0.858	0.000869	4
XM_935552							0.858	0.000869	4
XM_936969							0.858	0.000869	4
XM_943113							0.858	0.000869	4
XM_943120							0.858	0.000869	4
XM_943141							0.858	0.000869	4
XM_943148							0.858	0.000869	4
NM_005475	Homo sapiens SH2B adaptor protein 3 (SH2B3), mRNA.	10019	SH2B3	SH2B adaptor protein 3	LNK	12	0.858	0.000115	4
NM_002800	Homo sapiens proteasome (prosome, macropain) subunit, beta type, 9 (large multifunctional peptidase 2) (PSMB9), transcript variant 1, mRNA.	5698	PSMB9	proteasome (prosome, macropain) subunit, beta type, 9 (large multifunctional peptidase 2)	LMP2|MGC70470|PSMB6i|RING12|beta1i	6	0.857	0.000000503	4
NM_148954	Homo sapiens proteasome (prosome, macropain) subunit, beta type, 9 (large multifunctional peptidase 2) (PSMB9), transcript variant 2, mRNA.	5698	PSMB9	proteasome (prosome, macropain) subunit, beta type, 9 (large multifunctional peptidase 2)	LMP2|MGC70470|PSMB6i|RING12|beta1i	6	0.857	0.000000503	4
NM_014857	Homo sapiens RAB GTPase activating protein 1-like (RABGAP1L), transcript variant 1, mRNA.	9910	RABGAP1L	RAB GTPase activating protein 1-like	DKFZp686E1450|HHL|TBC1D18	1	0.856	0.0000128	4
NM_018193	Homo sapiens Fanconi anemia, complementation group I (FANCI), transcript variant 2, mRNA.	55215	FANCI	Fanconi anemia, complementation group I	FLJ10719|KIAA1794	15	0.855	0.000115	4
NM_000178	Homo sapiens glutathione synthetase (GSS), mRNA.	2937	GSS	glutathione synthetase	GSHS|MGC14098	20	0.855	0.000000689	4
XM_496907							0.854	0.000134	4
XM_499343							0.854	0.000134	4
XM_928928							0.854	0.000134	4
XM_935587							0.854	0.000134	4
XM_940371							0.854	0.000134	4
XM_940378							0.854	0.000134	4
NM_016621	Homo sapiens PHD finger protein 21A (PHF21A), transcript variant 2, mRNA.	51317	PHF21A	PHD finger protein 21A	BHC80|BM-006|KIAA1696	11	0.853	0.000701	4
NM_001715	Homo sapiens B lymphoid tyrosine kinase (BLK), mRNA.	640	BLK	B lymphoid tyrosine kinase	MGC10442	8	0.853	0.0000103	4
NM_014573	Homo sapiens transmembrane protein 97 (TMEM97), mRNA.	27346	TMEM97	transmembrane protein 97	MAC30	17	0.852	0.000466	4
NM_001039573	Homo sapiens SEC14-like 1 (S. cerevisiae) (SEC14L1), transcript variant 2, mRNA.	6397	SEC14L1	SEC14-like 1 (S. cerevisiae)	DKFZp686C06176|PRELID4A|SEC14L	17	0.851	0.000161	4
NM_018014	Homo sapiens B-cell CLL/lymphoma 11A (zinc finger protein) (BCL11A), transcript variant 2, mRNA.	53335	BCL11A	B-cell CLL/lymphoma 11A (zinc finger protein)	BCL11A-L|BCL11A-S|BCL11A-XL|CTIP1|EVI9|FLJ10173|FLJ34997|HBFQTL5|KIAA1809|ZNF856	2	0.85	0.000198	4
NM_138553							0.85	0.000198	4
NM_138559	Homo sapiens B-cell CLL/lymphoma 11A (zinc finger protein) (BCL11A), transcript variant 3, mRNA.	53335	BCL11A	B-cell CLL/lymphoma 11A (zinc finger protein)	BCL11A-L|BCL11A-S|BCL11A-XL|CTIP1|EVI9|FLJ10173|FLJ34997|HBFQTL5|KIAA1809|ZNF856	2	0.85	0.000198	4
NM_002791	Homo sapiens proteasome (prosome, macropain) subunit, alpha type, 6 (PSMA6), mRNA.	5687	PSMA6	proteasome (prosome, macropain) subunit, alpha type, 6	IOTA|MGC22756|MGC2333|MGC23846|PROS27|p27K	14	0.85	0.00025	4
NM_003982	Homo sapiens solute carrier family 7 (cationic amino acid transporter, y+ system), member 7 (SLC7A7), transcript variant 1, mRNA.	9056	SLC7A7	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7	LAT3|LPI|MOP-2|Y+LAT1|y+LAT-1	14	0.849	3.88E-08	4
NM_006386	Homo sapiens DEAD (Asp-Glu-Ala-Asp) box polypeptide 17 (DDX17), transcript variant 1, mRNA.	10521	DDX17	DEAD (Asp-Glu-Ala-Asp) box polypeptide 17	DKFZp761H2016|P72|RH70	22	0.848	0.000114	4
NM_030881	Homo sapiens DEAD (Asp-Glu-Ala-Asp) box polypeptide 17 (DDX17), transcript variant 2, mRNA.	10521	DDX17	DEAD (Asp-Glu-Ala-Asp) box polypeptide 17	DKFZp761H2016|P72|RH70	22	0.848	0.000114	4
NM_007006	Homo sapiens nudix (nucleoside diphosphate linked moiety X)-type motif 21 (NUDT21), mRNA.	11051	NUDT21	nudix (nucleoside diphosphate linked moiety X)-type motif 21	CFIM25|CPSF5|DKFZp686H1588	16	0.846	0.00000876	4
NM_002814	Homo sapiens proteasome (prosome, macropain) 26S subunit, non-ATPase, 10 (PSMD10), transcript variant 1, mRNA.	5716	PSMD10	proteasome (prosome, macropain) 26S subunit, non-ATPase, 10	dJ889N15.2|p28	X	0.845	0.0000194	4
NM_170750	Homo sapiens proteasome (prosome, macropain) 26S subunit, non-ATPase, 10 (PSMD10), transcript variant 2, mRNA.	5716	PSMD10	proteasome (prosome, macropain) 26S subunit, non-ATPase, 10	dJ889N15.2|p28	X	0.845	0.0000194	4
NM_000465	Homo sapiens BRCA1 associated RING domain 1 (BARD1), mRNA.	580	BARD1	BRCA1 associated RING domain 1	-	2	0.844	0.000000738	4
NM_000626	Homo sapiens CD79b molecule, immunoglobulin-associated beta (CD79B), transcript variant 1, mRNA.	974	CD79B	CD79b molecule, immunoglobulin-associated beta	B29|IGB	17	0.844	9.18E-08	4
NM_021602	Homo sapiens CD79b molecule, immunoglobulin-associated beta (CD79B), transcript variant 2, mRNA.	974	CD79B	CD79b molecule, immunoglobulin-associated beta	B29|IGB	17	0.844	9.18E-08	4
NM_001035230	Homo sapiens RAB GTPase activating protein 1-like (RABGAP1L), transcript variant 2, mRNA.	9910	RABGAP1L	RAB GTPase activating protein 1-like	DKFZp686E1450|HHL|TBC1D18	1	0.843	0.00000307	4
NM_003121	Homo sapiens Spi-B transcription factor (Spi-1/PU.1 related) (SPIB), mRNA.	6689	SPIB	Spi-B transcription factor (Spi-1/PU.1 related)	SPI-B	19	0.841	0.0000111	4
NM_005483	Homo sapiens chromatin assembly factor 1, subunit A (p150) (CHAF1A), mRNA.	10036	CHAF1A	chromatin assembly factor 1, subunit A (p150)	CAF-1|CAF1|CAF1B|CAF1P150|MGC71229|P150	19	0.838	0.000102	4
NM_006885	Homo sapiens zinc finger homeobox 3 (ZFHX3), mRNA.	463	ZFHX3	zinc finger homeobox 3	ATBF1|ATBT	16	0.837	0.0000726	4
NM_024830	Homo sapiens lysophosphatidylcholine acyltransferase 1 (LPCAT1), mRNA.	79888	LPCAT1	lysophosphatidylcholine acyltransferase 1	AYTL2|FLJ12443|FLJ41609|PFAAP3|lpcat	5	0.835	0.000143	4
XM_932337							0.832	0.000624	4
XM_935852							0.832	0.000624	4
NM_002945	Homo sapiens replication protein A1, 70kDa (RPA1), mRNA.	6117	RPA1	replication protein A1, 70kDa	HSSB|REPA1|RF-A|RP-A|RPA70	17	0.831	0.00012	4
NM_002811	Homo sapiens proteasome (prosome, macropain) 26S subunit, non-ATPase, 7 (PSMD7), mRNA.	5713	PSMD7	proteasome (prosome, macropain) 26S subunit, non-ATPase, 7	MOV34|P40|Rpn8|S12	16	0.83	0.0000259	4
NM_006613	Homo sapiens GRB2-related adaptor protein (GRAP), mRNA.	10750	GRAP	GRB2-related adaptor protein	MGC64880	17	0.828	0.00000284	4
NM_173562	Homo sapiens potassium channel tetramerisation domain containing 20 (KCTD20), mRNA.	222658	KCTD20	potassium channel tetramerisation domain containing 20	C6orf69|MGC14254|dJ108K11.3	6	0.828	0.00000357	4
NM_000946	Homo sapiens primase, DNA, polypeptide 1 (49kDa) (PRIM1), mRNA.	5557	PRIM1	primase, DNA, polypeptide 1 (49kDa)	MGC12308|p49	12	0.826	0.0000211	4
NM_001636	Homo sapiens solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6 (SLC25A6), nuclear gene encoding mitochondrial protein, mRNA.	293	SLC25A6	solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6	AAC3|ANT3|ANT3Y|MGC17525	X|Y	0.825	0.000000169	4
NM_001540	Homo sapiens heat shock 27kDa protein 1 (HSPB1), mRNA.	3315	HSPB1	heat shock 27kDa protein 1	CMT2F|DKFZp586P1322|HMN2B|HS.76067|HSP27|HSP28|Hsp25|SRP27	7	0.824	0.000127	4
NM_002648	Homo sapiens pim-1 oncogene (PIM1), mRNA.	5292	PIM1	pim-1 oncogene	PIM	6	0.819	0.0000019	4
NM_014788	Homo sapiens tripartite motif-containing 14 (TRIM14), transcript variant 1, mRNA.	9830	TRIM14	tripartite motif-containing 14	KIAA0129	9	0.819	0.0000341	4
NM_033221	Homo sapiens tripartite motif-containing 14 (TRIM14), transcript variant 4, mRNA.	9830	TRIM14	tripartite motif-containing 14	KIAA0129	9	0.819	0.0000341	4
NM_005124	Homo sapiens nucleoporin 153kDa (NUP153), mRNA.	9972	NUP153	nucleoporin 153kDa	HNUP153|N153	6	0.818	0.0000582	4
NM_015608	Homo sapiens chromosome 10 open reading frame 137 (C10orf137), mRNA.	26098	C10orf137	chromosome 10 open reading frame 137	EDRF1|MGC125705|RP11-383C5.6	10	0.816	0.00000213	4
NM_000788	Homo sapiens deoxycytidine kinase (DCK), mRNA.	1633	DCK	deoxycytidine kinase	MGC117410|MGC138632	4	0.815	0.000633	4
NM_004480	Homo sapiens fucosyltransferase 8 (alpha (1,6) fucosyltransferase) (FUT8), transcript variant 4, mRNA.	2530	FUT8	fucosyltransferase 8 (alpha (1,6) fucosyltransferase)	MGC26465	14	0.814	0.0000651	4
NM_178154	Homo sapiens fucosyltransferase 8 (alpha (1,6) fucosyltransferase) (FUT8), transcript variant 2, mRNA.	2530	FUT8	fucosyltransferase 8 (alpha (1,6) fucosyltransferase)	MGC26465	14	0.814	0.0000651	4
NM_178155	Homo sapiens fucosyltransferase 8 (alpha (1,6) fucosyltransferase) (FUT8), transcript variant 1, mRNA.	2530	FUT8	fucosyltransferase 8 (alpha (1,6) fucosyltransferase)	MGC26465	14	0.814	0.0000651	4
NM_178156	Homo sapiens fucosyltransferase 8 (alpha (1,6) fucosyltransferase) (FUT8), transcript variant 3, mRNA.	2530	FUT8	fucosyltransferase 8 (alpha (1,6) fucosyltransferase)	MGC26465	14	0.814	0.0000651	4
NM_178157	Homo sapiens fucosyltransferase 8 (alpha (1,6) fucosyltransferase) (FUT8), transcript variant 5, mRNA.	2530	FUT8	fucosyltransferase 8 (alpha (1,6) fucosyltransferase)	MGC26465	14	0.814	0.0000651	4
NM_001914	Homo sapiens cytochrome b5 type A (microsomal) (CYB5A), transcript variant 2, mRNA.	1528	CYB5A	cytochrome b5 type A (microsomal)	CYB5|MCB5	18	0.812	0.0000195	4
NM_148923	Homo sapiens cytochrome b5 type A (microsomal) (CYB5A), transcript variant 1, mRNA.	1528	CYB5A	cytochrome b5 type A (microsomal)	CYB5|MCB5	18	0.812	0.0000195	4
NM_001034	Homo sapiens ribonucleotide reductase M2 polypeptide (RRM2), mRNA.	6241	RRM2	ribonucleotide reductase M2 polypeptide	R2|RR2M	2	0.81	0.000005	4
NM_012413	Homo sapiens glutaminyl-peptide cyclotransferase (QPCT), mRNA.	25797	QPCT	glutaminyl-peptide cyclotransferase	GCT|QC	2	0.809	0.00000109	4
NM_003177	Homo sapiens spleen tyrosine kinase (SYK), transcript variant 1, mRNA.	6850	SYK	spleen tyrosine kinase	DKFZp313N1010|FLJ25043|FLJ37489	9	0.808	0.000383	4
NM_004501	Homo sapiens heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A) (HNRNPU), transcript variant 2, mRNA.	3192	HNRNPU	heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A)	HNRPU|SAF-A|U21.1	1	0.807	0.000553	4
NM_031844	Homo sapiens heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A) (HNRNPU), transcript variant 1, mRNA.	3192	HNRNPU	heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A)	HNRPU|SAF-A|U21.1	1	0.807	0.000553	4
NM_004762	Homo sapiens cytohesin 1 (CYTH1), transcript variant 1, mRNA.	9267	CYTH1	cytohesin 1	B2-1|CYTOHESIN-1|D17S811E|FLJ34050|FLJ41900|PSCD1|SEC7	17	0.805	0.000633	4
NM_017456	Homo sapiens cytohesin 1 (CYTH1), transcript variant 2, mRNA.	9267	CYTH1	cytohesin 1	B2-1|CYTOHESIN-1|D17S811E|FLJ34050|FLJ41900|PSCD1|SEC7	17	0.805	0.000633	4
NM_000179	Homo sapiens mutS homolog 6 (E. coli) (MSH6), mRNA.	2956	MSH6	mutS homolog 6 (E. coli)	GTBP|HNPCC5|HSAP	2	0.804	0.000000857	4
NM_000791	Homo sapiens dihydrofolate reductase (DHFR), mRNA.	1719	DHFR	dihydrofolate reductase	-	5	0.804	0.00000152	4
NM_001945	Homo sapiens heparin-binding EGF-like growth factor (HBEGF), mRNA.	1839	HBEGF	heparin-binding EGF-like growth factor	DTR|DTS|DTSF|HEGFL	5	0.804	0.00000433	4
NM_001775	Homo sapiens CD38 molecule (CD38), mRNA.	952	CD38	CD38 molecule	T10	4	0.803	0.00000139	4
NM_005911	Homo sapiens methionine adenosyltransferase II, alpha (MAT2A), mRNA.	4144	MAT2A	methionine adenosyltransferase II, alpha	MATA2|MATII|SAMS2	2	0.803	0.000185	4
NM_002462	Homo sapiens myxovirus (influenza virus) resistance 1, interferon-inducible protein p78 (mouse) (MX1), mRNA.	4599	MX1	myxovirus (influenza virus) resistance 1, interferon-inducible protein p78 (mouse)	IFI-78K|IFI78|MX|MxA	21	0.802	0.00000131	4
NM_001004065	Homo sapiens A kinase (PRKA) anchor protein 2 (AKAP2), transcript variant 1, mRNA.	11217	AKAP2	A kinase (PRKA) anchor protein 2	AKAPKL|FLJ53197|PALM2|PRKA2	9	0.801	0.000000385	4
NM_007203	Homo sapiens PALM2-AKAP2 readthrough transcript (PALM2-AKAP2), transcript variant 1, mRNA.	445815	PALM2-AKAP2	PALM2-AKAP2 readthrough transcript	AKAP2|DKFZp686H1948	9	0.801	0.000000385	4
NM_147150	Homo sapiens PALM2-AKAP2 readthrough transcript (PALM2-AKAP2), transcript variant 2, mRNA.	445815	PALM2-AKAP2	PALM2-AKAP2 readthrough transcript	AKAP2|DKFZp686H1948	9	0.801	0.000000385	4
NM_000022	Homo sapiens adenosine deaminase (ADA), mRNA.	100	ADA	adenosine deaminase	-	20	0.801	2.94E-08	4
NM_003039	Homo sapiens solute carrier family 2 (facilitated glucose/fructose transporter), member 5 (SLC2A5), transcript variant 1, mRNA.	6518	SLC2A5	solute carrier family 2 (facilitated glucose/fructose transporter), member 5	GLUT5	1	0.801	0.000038	4
NM_014390	Homo sapiens staphylococcal nuclease and tudor domain containing 1 (SND1), mRNA.	27044	SND1	staphylococcal nuclease and tudor domain containing 1	TDRD11|p100	7	0.8	0.00000047	4
NM_001924	Homo sapiens growth arrest and DNA-damage-inducible, alpha (GADD45A), mRNA.	1647	GADD45A	growth arrest and DNA-damage-inducible, alpha	DDIT1|GADD45	1	0.795	0.000173	4
NM_001254	Homo sapiens cell division cycle 6 homolog (S. cerevisiae) (CDC6), mRNA.	990	CDC6	cell division cycle 6 homolog (S. cerevisiae)	CDC18L|HsCDC18|HsCDC6	17	0.792	3.87E-08	4
NM_001627	Homo sapiens activated leukocyte cell adhesion molecule (ALCAM), mRNA.	214	ALCAM	activated leukocyte cell adhesion molecule	CD166|FLJ38514|MEMD|MGC71733	3	0.792	0.000483	4
NM_006572	Homo sapiens guanine nucleotide binding protein (G protein), alpha 13 (GNA13), mRNA.	10672	GNA13	guanine nucleotide binding protein (G protein), alpha 13	G13|MGC46138	17	0.79	0.00000183	4
NM_001629	Homo sapiens arachidonate 5-lipoxygenase-activating protein (ALOX5AP), mRNA.	241	ALOX5AP	arachidonate 5-lipoxygenase-activating protein	FLAP	13	0.789	0.000000603	4
NM_001010989	Homo sapiens homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1 (HERPUD1), transcript variant 2, mRNA.	9709	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	HERP|KIAA0025|Mif1|SUP	16	0.785	0.000000495	4
NM_001010990	Homo sapiens homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1 (HERPUD1), transcript variant 3, mRNA.	9709	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	HERP|KIAA0025|Mif1|SUP	16	0.785	0.000000495	4
NM_014685	Homo sapiens homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1 (HERPUD1), transcript variant 1, mRNA.	9709	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1	HERP|KIAA0025|Mif1|SUP	16	0.785	0.000000495	4
NM_020979	Homo sapiens SH2B adaptor protein 2 (SH2B2), mRNA.	10603	SH2B2	SH2B adaptor protein 2	APS	7	0.784	0.00000037	4
NM_004091	Homo sapiens E2F transcription factor 2 (E2F2), mRNA.	1870	E2F2	E2F transcription factor 2	E2F-2	1	0.781	0.00000208	4
NM_014002	Homo sapiens inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon (IKBKE), mRNA.	9641	IKBKE	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon	IKK-i|IKKE|IKKI|KIAA0151|MGC125294|MGC125295|MGC125297	1	0.771	0.0000112	4
NM_006086	Homo sapiens tubulin, beta 3 (TUBB3), mRNA.	10381	TUBB3	tubulin, beta 3	MC1R|TUBB4|beta-4	16	0.765	0.0000192	4
NM_001624	Homo sapiens absent in melanoma 1 (AIM1), mRNA.	202	AIM1	absent in melanoma 1	CRYBG1|ST4	6	0.761	0.00000581	4
NM_002163	Homo sapiens interferon regulatory factor 8 (IRF8), mRNA.	3394	IRF8	interferon regulatory factor 8	H-ICSBP|ICSBP|ICSBP1|IRF-8	16	0.758	0.00000278	4
NM_004663	Homo sapiens RAB11A, member RAS oncogene family (RAB11A), mRNA.	8766	RAB11A	RAB11A, member RAS oncogene family	MGC1490|YL8	15	0.756	0.000253	4
NM_001415	Homo sapiens eukaryotic translation initiation factor 2, subunit 3 gamma, 52kDa (EIF2S3), mRNA.	1968	EIF2S3	eukaryotic translation initiation factor 2, subunit 3 gamma, 52kDa	EIF2|EIF2G|EIF2gamma|eIF-2gA	X	0.755	0.00000505	4
NM_002664	Homo sapiens pleckstrin (PLEK), mRNA.	5341	PLEK	pleckstrin	FLJ27168|P47	2	0.751	0.000849	4
NM_003390	Homo sapiens WEE1 homolog (S. pombe) (WEE1), mRNA.	7465	WEE1	WEE1 homolog (S. pombe)	DKFZp686I18166|FLJ16446|WEE1A|WEE1hu	11	0.748	0.00000011	4
NM_001760	Homo sapiens cyclin D3 (CCND3), transcript variant 2, mRNA.	896	CCND3	cyclin D3	-	6	0.744	0.00000129	4
NM_005914	Homo sapiens minichromosome maintenance complex component 4 (MCM4), transcript variant 1, mRNA.	4173	MCM4	minichromosome maintenance complex component 4	CDC21|CDC54|MGC33310|P1-CDC21|hCdc21	8	0.742	0.0000113	4
NM_182746	Homo sapiens minichromosome maintenance complex component 4 (MCM4), transcript variant 2, mRNA.	4173	MCM4	minichromosome maintenance complex component 4	CDC21|CDC54|MGC33310|P1-CDC21|hCdc21	8	0.742	0.0000113	4
NM_002502	Homo sapiens nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100) (NFKB2), transcript variant 2, mRNA.	4791	NFKB2	nuclear factor of kappa light polypeptide gene enhancer in B-cells 2 (p49/p100)	LYT-10|LYT10	10	0.741	0.000457	4
NM_005375	Homo sapiens v-myb myeloblastosis viral oncogene homolog (avian) (MYB), transcript variant 2, mRNA.	4602	MYB	v-myb myeloblastosis viral oncogene homolog (avian)	Cmyb|c-myb|c-myb_CDS|efg	6	0.738	0.00014	4
NM_012218	Homo sapiens interleukin enhancer binding factor 3, 90kDa (ILF3), transcript variant 1, mRNA.	3609	ILF3	interleukin enhancer binding factor 3, 90kDa	CBTF|DRBF|DRBP76|MMP4|MPHOSPH4|MPP4|NF-AT-90|NF110|NF90|NFAR|NFAR-1|NFAR2|TCP110|TCP80	19	0.737	0.00000275	4
NM_001386	Homo sapiens dihydropyrimidinase-like 2 (DPYSL2), mRNA.	1808	DPYSL2	dihydropyrimidinase-like 2	CRMP2|DHPRP2|DRP-2|DRP2	8	0.737	3.28E-08	4
NM_001165	Homo sapiens baculoviral IAP repeat-containing 3 (BIRC3), transcript variant 1, mRNA.	330	BIRC3	baculoviral IAP repeat-containing 3	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49	11	0.736	0.000113	4
NM_182962	Homo sapiens baculoviral IAP repeat-containing 3 (BIRC3), transcript variant 2, mRNA.	330	BIRC3	baculoviral IAP repeat-containing 3	AIP1|API2|CIAP2|HAIP1|HIAP1|MALT2|MIHC|RNF49	11	0.736	0.000113	4
NM_002460	Homo sapiens interferon regulatory factor 4 (IRF4), mRNA.	3662	IRF4	interferon regulatory factor 4	LSIRF|MUM1	6	0.734	0.00000456	4
NM_001752	Homo sapiens catalase (CAT), mRNA.	847	CAT	catalase	MGC138422|MGC138424	11	0.73	0.000000532	4
NM_004665	Homo sapiens vanin 2 (VNN2), transcript variant 1, mRNA.	8875	VNN2	vanin 2	FOAP-4|GPI-80	6	0.729	0.00000434	4
NM_078488	Homo sapiens vanin 2 (VNN2), transcript variant 2, mRNA.	8875	VNN2	vanin 2	FOAP-4|GPI-80	6	0.729	0.00000434	4
NM_005504	Homo sapiens branched chain aminotransferase 1, cytosolic (BCAT1), mRNA.	586	BCAT1	branched chain aminotransferase 1, cytosolic	BCT1|DKFZp686E12175|ECA39|MECA39|PNAS-121|PP18	12	0.724	0.000000431	4
NM_001005735	Homo sapiens CHK2 checkpoint homolog (S. pombe) (CHEK2), transcript variant 3, mRNA.	11200	CHEK2	CHK2 checkpoint homolog (S. pombe)	CDS1|CHK2|HuCds1|LFS2|PP1425|RAD53	22	0.723	1.26E-09	4
NM_007194	Homo sapiens CHK2 checkpoint homolog (S. pombe) (CHEK2), transcript variant 1, mRNA.	11200	CHEK2	CHK2 checkpoint homolog (S. pombe)	CDS1|CHK2|HuCds1|LFS2|PP1425|RAD53	22	0.723	1.26E-09	4
NM_145862	Homo sapiens CHK2 checkpoint homolog (S. pombe) (CHEK2), transcript variant 2, mRNA.	11200	CHEK2	CHK2 checkpoint homolog (S. pombe)	CDS1|CHK2|HuCds1|LFS2|PP1425|RAD53	22	0.723	1.26E-09	4
NM_001889	Homo sapiens crystallin, zeta (quinone reductase) (CRYZ), transcript variant 2, mRNA.	1429	CRYZ	crystallin, zeta (quinone reductase)	DKFZp779E0834|FLJ41475	1	0.719	0.000000169	4
NM_004295	Homo sapiens TNF receptor-associated factor 4 (TRAF4), mRNA.	9618	TRAF4	TNF receptor-associated factor 4	CART1|MLN62|RNF83	17	0.718	0.00000398	4
