Gene	Entrez	Fold-change	Pattern
tcp1	21454	2	EM
tmbim4	68212	2	EM
tmem11	216821	2	EM
tmpo	21917	2	EM
tomm70a	28185	2	EM
tspan7	21912	2	EM
txndc9	98258	2	EM
txnl1	53382	2	EM
ubl5	66177	2	EM
uqcrfs1	66694	2	EM
vps26	30930	2	EM
wdr5	140858	2	EM
xrn2	24128	2	EM
ythdf2	213541	2	EM
zfp275	27081	2	EM
zfp334	228876	2	EM
zfp96	22758	2	EM
0610010k14rik	104457	1.9	EM
1110002e23rik	66119	1.9	EM
1110007l15rik	67604	1.9	EM
1426558_x_at	1426558_x_at	1.9	EM
1434823_x_at	1434823_x_at	1.9	EM
1500003o03rik	56398	1.9	EM
1700034m03rik	73288	1.9	EM
1700123o20rik	58248	1.9	EM
2010301n04rik	72103	1.9	EM
2310008m10rik	66357	1.9	EM
2410195b05rik	67956	1.9	EM
2610016c23rik	71804	1.9	EM
2610020n02rik	353258	1.9	EM
2810013e07rik	72656	1.9	EM
2810037c14rik	67211	1.9	EM
2810421i24rik	75619	1.9	EM
2810432d09rik	69961	1.9	EM
4632419i22rik	74038	1.9	EM
4732471d19rik	319719	1.9	EM
4932432n11rik	74386	1.9	EM
4933435a13rik	74467	1.9	EM
5930412e23rik	77065	1.9	EM
aacs	78894	1.9	EM
adss	11566	1.9	EM
akr1b8	14187	1.9	EM
arf1	11840	1.9	EM
arl1	104303	1.9	EM
asf1a	66403	1.9	EM
atp6v1d	73834	1.9	EM
atp6v1g1	66290	1.9	EM
atpbd1c	68080	1.9	EM
aw112037	98667	1.9	EM
b230308n11rik	320060	1.9	EM
bc003965	214489	1.9	EM
bc011248	224823	1.9	EM
bc023488	237221	1.9	EM
bc024479	235184	1.9	EM
bc025600	231633	1.9	EM
bnip2	12175	1.9	EM
bnip3	12176	1.9	EM
c1ql1	23829	1.9	EM
cald1	109624	1.9	EM
calm3	12315	1.9	EM
capza2	12343	1.9	EM
cct8	12469	1.9	EM
cdadc1	71891	1.9	EM
cdc42se1	57912	1.9	EM
churc1	211151	1.9	EM
cpsf3l	71957	1.9	EM
crlz1	65961	1.9	EM
cryz	12972	1.9	EM
ctdspl	69274	1.9	EM
ddx20	53975	1.9	EM
dnajb6	23950	1.9	EM
dpp3	75221	1.9	EM
dstn	56431	1.9	EM
e430034l04rik	23881	1.9	EM
eif1ay	66235	1.9	EM
eif3s3	68135	1.9	EM
eif3s7	55944	1.9	EM
eif5b	226982	1.9	EM
elp3	74195	1.9	EM
errfi1	74155	1.9	EM
ezh2	14056	1.9	EM
fut8	53618	1.9	EM
fxr1h	14359	1.9	EM
gars	353172	1.9	EM
gfm2	320806	1.9	EM
grinl1a	28015	1.9	EM
h3f3b	15081	1.9	EM
hcfc1	15161	1.9	EM
hip2	53323	1.9	EM
hira	15260	1.9	EM
hirip5	56748	1.9	EM
hmbs	15288	1.9	EM
hmgb1	114675	1.9	EM
hsbp1	68196	1.9	EM
hspa14	50497	1.9	EM
jagn1	67767	1.9	EM
kif2a	16563	1.9	EM
klhdc2	69554	1.9	EM
krt2-8	16691	1.9	EM
lrpprc	72416	1.9	EM
map4k5	399510	1.9	EM
mapre1	13589	1.9	EM
mea1	17256	1.9	EM
med19	381379	1.9	EM
mis12	67139	1.9	EM
mnat1	17420	1.9	EM
mrpl13	68537	1.9	EM
mrpl4	66163	1.9	EM
ndufa5	68202	1.9	EM
ndufs6	407785	1.9	EM
ngfrap1	12070	1.9	EM
nipsnap3a	66536	1.9	EM
nudt4	71207	1.9	EM
nup50	18141	1.9	EM
pcnp	328694	1.9	EM
pes1	64934	1.9	EM
pex13	72129	1.9	EM
plekha2	83436	1.9	EM
pole4	66979	1.9	EM
ppp2r2a	71978	1.9	EM
pprc1	226169	1.9	EM
prep	19072	1.9	EM
psmd1	70247	1.9	EM
qrsl1	76563	1.9	EM
rbms1	56878	1.9	EM
recql	19691	1.9	EM
rnf2	19821	1.9	EM
rpl26	19941	1.9	EM
rpl38	67671	1.9	EM
scd2	20250	1.9	EM
sf3b1	81898	1.9	EM
sh3bgrl3	73723	1.9	EM
sh3bp4	98402	1.9	EM
sin3b	20467	1.9	EM
slc25a4	11739	1.9	EM
slc25a5	11740	1.9	EM
slc31a1	20529	1.9	EM
slit2	20563	1.9	EM
smarce1	57376	1.9	EM
sms	20603	1.9	EM
snrp1c	20630	1.9	EM
snrpa	53607	1.9	EM
snw1	66354	1.9	EM
son	20658	1.9	EM
spcs1	69019	1.9	EM
specc1	432572	1.9	EM
srp9	27058	1.9	EM
stard8	236920	1.9	EM
stk39	53416	1.9	EM
sumo1	22218	1.9	EM
sumo3	20610	1.9	EM
thoc3	73666	1.9	EM
timm17b	21855	1.9	EM
tmem55a	72519	1.9	EM
tomm20	67952	1.9	EM
tpi1	21991	1.9	EM
tpm3	59069	1.9	EM
trappc5	66682	1.9	EM
txndc12	66073	1.9	EM
txnrd1	50493	1.9	EM
ube2d1	216080	1.9	EM
ublcp1	79560	1.9	EM
ufd1l	22230	1.9	EM
ugcg	22234	1.9	EM
wbp5	22381	1.9	EM
wwp1	107568	1.9	EM
zcchc3	67917	1.9	EM
zfp281	226442	1.9	EM
zfp617	170938	1.9	EM
0610009d07rik	66055	1.8	EM
1110012m11rik	73711	1.8	EM
1419377_at	1419377_at	1.8	EM
1432828_at	1432828_at	1.8	EM
1438462_x_at	1438462_x_at	1.8	EM
1449657_at	1449657_at	1.8	EM
1450113_at	1450113_at	1.8	EM
1451703_s_at	1451703_s_at	1.8	EM
1810015m01rik	69076	1.8	EM
1810037k07rik	67096	1.8	EM
1810055g02rik	72056	1.8	EM
2310003f16rik	67693	1.8	EM
2310036o22rik	68544	1.8	EM
2600005c20rik	72462	1.8	EM
2610101j03rik	66580	1.8	EM
2610208m17rik	108909	1.8	EM
2610528a17rik	72542	1.8	EM
2700078e11rik	78832	1.8	EM
2810004n23rik	66523	1.8	EM
2810052m02rik	67220	1.8	EM
2900073g15rik	67268	1.8	EM
4921506j03rik	382423	1.8	EM
4930506l13rik	78802	1.8	EM
4933424n09rik	71151	1.8	EM
5730461k03rik	70601	1.8	EM
5830433m19rik	67770	1.8	EM
9030416h16rik	71521	1.8	EM
a730042j05rik	234069	1.8	EM
aa959742	98238	1.8	EM
acad9	229211	1.8	EM
acly	104112	1.8	EM
acot9	56360	1.8	EM
actr6	67019	1.8	EM
acyp1	66204	1.8	EM
ai462438	98985	1.8	EM
alg3	208624	1.8	EM
aof2	99982	1.8	EM
aprt	11821	1.8	EM
arf2	11841	1.8	EM
atf2	11909	1.8	EM
atp5g3	228033	1.8	EM
atp6v1c1	66335	1.8	EM
b3galnt2	97884	1.8	EM
bc025076	216829	1.8	EM
bccip	66165	1.8	EM
bex2	12069	1.8	EM
brd7	26992	1.8	EM
c77668	229543	1.8	EM
capza1	12340	1.8	EM
cbfb	12400	1.8	EM
cbll1	104836	1.8	EM
cd24a	12484	1.8	EM
cdc5l	71702	1.8	EM
cdc73	214498	1.8	EM
chaf1b	110749	1.8	EM
chordc1	66917	1.8	EM
cnot7	18983	1.8	EM
cops7b	26895	1.8	EM
cops8	108679	1.8	EM
cox6a1	12861	1.8	EM
cpne1	266692	1.8	EM
cul1	26965	1.8	EM
cul2	71745	1.8	EM
ddx19a	13680	1.8	EM
dpysl5	65254	1.8	EM
dtwd1	69185	1.8	EM
eif3s10	13669	1.8	EM
eif3s9	27979	1.8	EM
eif4b	75705	1.8	EM
fancm	104806	1.8	EM
foxk2	68837	1.8	EM
fyttd1	69823	1.8	EM
fzd3	14365	1.8	EM
gfpt1	14583	1.8	EM
gnb1	14688	1.8	EM
gng10	14700	1.8	EM
golt1b	66964	1.8	EM
grb10	14783	1.8	EM
h2afy3	67552	1.8	EM
hrb	15463	1.8	EM
hspa4	15525	1.8	EM
itsn1	16443	1.8	EM
kars	85305	1.8	EM
loc434261	434261	1.8	EM
mat2a	232087	1.8	EM
mat2b	108645	1.8	EM
metap2	56307	1.8	EM
mgc107415	383216	1.8	EM
moap1	64113	1.8	EM
mrpl2	27398	1.8	EM
mrpl27	94064	1.8	EM
mrpl33	66845	1.8	EM
mrpl55	67212	1.8	EM
mrps2	118451	1.8	EM
nap1l2	17954	1.8	EM
nedd4	17999	1.8	EM
nfx1	74164	1.8	EM
nmd3	97112	1.8	EM
nsun2	28114	1.8	EM
nup98	269966	1.8	EM
nutf2	68051	1.8	EM
osbpl11	106326	1.8	EM
parp1	11545	1.8	EM
pcgf4	12151	1.8	EM
pdcd6	18570	1.8	EM
pdcl3	68833	1.8	EM
pet112l	229487	1.8	EM
pias2	17344	1.8	EM
pla2g12a	66350	1.8	EM
ppap2c	50784	1.8	EM
ppp2r5c	26931	1.8	EM
ppp3cb	19056	1.8	EM
prpf31	68988	1.8	EM
rabif	98710	1.8	EM
rangap1	19387	1.8	EM
rap1b	215449	1.8	EM
rexo4	227656	1.8	EM
rfc5	72151	1.8	EM
rhou	69581	1.8	EM
rhpn2	52428	1.8	EM
rnf4	19822	1.8	EM
rpl15	66480	1.8	EM
rpl6	19988	1.8	EM
rpl7a	27176	1.8	EM
rps26	27370	1.8	EM
sdhb	67680	1.8	EM
sec22l2	317717	1.8	EM
sfpq	71514	1.8	EM
sft2d2	108735	1.8	EM
slk	20874	1.8	EM
snrpb2	20639	1.8	EM
sri	109552	1.8	EM
srxn1	76650	1.8	EM
statip1	58523	1.8	EM
sugt1	67955	1.8	EM
tes	21753	1.8	EM
tgm2	21817	1.8	EM
thap11	59016	1.8	EM
thoc1	225160	1.8	EM
tjp1	21872	1.8	EM
tm4sf10	192216	1.8	EM
tmem4	56530	1.8	EM
tmem41b	233724	1.8	EM
tmem70	70397	1.8	EM
tnks2	74493	1.8	EM
toe1	68276	1.8	EM
trim37	68729	1.8	EM
tspan13	66109	1.8	EM
ttl	69737	1.8	EM
txndc14	433144	1.8	EM
txnl4	27366	1.8	EM
txnl5	52700	1.8	EM
ube2e3	22193	1.8	EM
ube2g2	22213	1.8	EM
ube2j1	56228	1.8	EM
ube2v2	70620	1.8	EM
ufc1	66155	1.8	EM
usp3	235441	1.8	EM
usp39	28035	1.8	EM
usp45	77593	1.8	EM
usp7	252870	1.8	EM
wdr55	67936	1.8	EM
ybx1	22608	1.8	EM
ywhab	54401	1.8	EM
zfp277	246196	1.8	EM
1110004f10rik	56372	1.7	EM
1110011c06rik	68494	1.7	EM
1200014m14rik	67463	1.7	EM
1300018i05rik	74157	1.7	EM
1422843_at	1422843_at	1.7	EM
1700037h04rik	67326	1.7	EM
1810047c23rik	192169	1.7	EM
1810063b05rik	67892	1.7	EM
2310007f12rik	69499	1.7	EM
2310007f21rik	66939	1.7	EM
2310028o11rik	433771	1.7	EM
2700060e02rik	68045	1.7	EM
3732413i11rik	74315	1.7	EM
4921524j17rik	66714	1.7	EM
5033425b17rik	69804	1.7	EM
5033428a16rik	382030	1.7	EM
5330408n05rik	320720	1.7	EM
5730410i19rik	66622	1.7	EM
6230421p05rik	109033	1.7	EM
9430016h08rik	68115	1.7	EM
acat2	110460	1.7	EM
actr10	56444	1.7	EM
actr3	74117	1.7	EM
ai597479	98404	1.7	EM
alg5	66248	1.7	EM
amot	27494	1.7	EM
arhgap12	75415	1.7	EM
arhgef2	16800	1.7	EM
arl5	75423	1.7	EM
arl6ip6	65103	1.7	EM
atp5j2	57423	1.7	EM
attp	54122	1.7	EM
avpi1	69534	1.7	EM
bap1	104416	1.7	EM
bop1	12181	1.7	EM
brca2	12190	1.7	EM
c330007p06rik	77644	1.7	EM
casp8	12370	1.7	EM
ccm2	216527	1.7	EM
cebpz	12607	1.7	EM
cspg6	13006	1.7	EM
ctnna1	12385	1.7	EM
ctnnb1	12387	1.7	EM
d3wsu161e	28036	1.7	EM
dazap2	23994	1.7	EM
dctn6	22428	1.7	EM
dlgh3	53310	1.7	EM
dpm2	13481	1.7	EM
echs1	93747	1.7	EM
eef1b2	55949	1.7	EM
g430041m01rik	101214	1.7	EM
ggps1	14593	1.7	EM
gpsn2	106529	1.7	EM
h2afy2	404634	1.7	EM
hnrpa3	229279	1.7	EM
hspd1	15510	1.7	EM
kpna4	16649	1.7	EM
krtcap2	66059	1.7	EM
loc433749	433749	1.7	EM
mak10	78689	1.7	EM
map2k4	26398	1.7	EM
matr3	17184	1.7	EM
mbip	217588	1.7	EM
morf4l1	21761	1.7	EM
mospd2	76763	1.7	EM
mrpl28	68611	1.7	EM
mrpl44	69163	1.7	EM
mrpl45	67036	1.7	EM
mrps30	59054	1.7	EM
nme7	171567	1.7	EM
nola1	68147	1.7	EM
nrm	106582	1.7	EM
nsmce1	67711	1.7	EM
ntan1	18203	1.7	EM
peli1	67245	1.7	EM
pgam1	18648	1.7	EM
plaa	18786	1.7	EM
pnpo	103711	1.7	EM
polr2h	245841	1.7	EM
ppm1d	53892	1.7	EM
ppp2ca	19052	1.7	EM
prdm4	72843	1.7	EM
pycr2	69051	1.7	EM
rbm4	19653	1.7	EM
rbmx2	209003	1.7	EM
sf3a1	67465	1.7	EM
sfrs2	20382	1.7	EM
sfrs9	108014	1.7	EM
smad5	17129	1.7	EM
stag2	20843	1.7	EM
stk40	74178	1.7	EM
stxbp3a	20912	1.7	EM
taf12	66464	1.7	EM
taf6	21343	1.7	EM
tbp	21374	1.7	EM
tfb1m	224481	1.7	EM
timm22	56322	1.7	EM
tsen34	66078	1.7	EM
ttc4	72354	1.7	EM
ttrap	56196	1.7	EM
ubap2l	74383	1.7	EM
vdac1	22333	1.7	EM
x83328	13929	1.7	EM
ypel1	106369	1.7	EM
yy1	22632	1.7	EM
zfp101	22643	1.7	EM
zfp265	53861	1.7	EM
zfp294	78913	1.7	EM
38781	69104	1.6	EM
1110059p08rik	66201	1.6	EM
1453780_at	1453780_at	1.6	EM
2010311d03rik	109129	1.6	EM
5830415l20rik	68152	1.6	EM
atr	245000	1.6	EM
casp6	12368	1.6	EM
cdc23	52563	1.6	EM
cdc42se2	72729	1.6	EM
cherp	27967	1.6	EM
cops5	26754	1.6	EM
cpsf3	54451	1.6	EM
crsp3	70208	1.6	EM
ctnnal1	54366	1.6	EM
dicer1	192119	1.6	EM
dnajc10	66861	1.6	EM
dscr3	13185	1.6	EM
eif3s4	53356	1.6	EM
gabpa	14390	1.6	EM
gpsm2	76123	1.6	EM
iars2	381314	1.6	EM
ilf3	16201	1.6	EM
kin	16588	1.6	EM
llglh	16897	1.6	EM
mkln1	27418	1.6	EM
mrps15	66407	1.6	EM
mtfr1	67472	1.6	EM
mtx2	53375	1.6	EM
nfxl1	100978	1.6	EM
nrbf2	50777	1.6	EM
nup35	69482	1.6	EM
phc1	13619	1.6	EM
pitrm1	69617	1.6	EM
prpf4b	19134	1.6	EM
psmd5	66998	1.6	EM
ptpn12	19248	1.6	EM
pxmp3	19302	1.6	EM
rnps1	19826	1.6	EM
scrn3	74616	1.6	EM
tbl1x	21372	1.6	EM
timm44	21856	1.6	EM
usp10	22224	1.6	EM
xrcc2	57434	1.6	EM
5830417c01rik	78825	1.5	EM
bag2	213539	1.5	EM
tnfaip1	21927	1.5	EM
e030025l21rik	403205	208.8	L
matn4	17183	126.9	L
gfi1	14581	104.5	L
cryab	12955	101.8	L
calml4	75600	86.6	L
mia1	12587	85.5	L
kcnn4	16534	73.3	L
4631426j05rik	77590	72.1	L
s100b	20203	59.2	L
enpep	13809	56.7	L
tecta	21683	53.3	L
pcp4	18546	50.7	L
tectb	21684	47.5	L
tnc	21923	46	L
aldh1a3	56847	43.2	L
smpx	66106	42.7	L
1500015o10rik	78896	42.4	L
9230117n10rik	77125	40.8	L
tac1	21333	39.8	L
apobec2	11811	38.9	L
otor	57329	38.8	L
cpxm2	55987	36.8	L
smoc2	64074	36.7	L
ptgds	19215	35.2	L
dkk2	56811	34.9	L
otoa	246190	34.7	L
grp	225642	30.2	L
kazald1	107250	29.9	L
spag6	50525	29.8	L
slc44a3	213603	28.1	L
bc016201	234586	23.7	L
tekt2	24084	23.5	L
cnga2	12789	23.3	L
ly6h	23934	23	L
sparcl1	13602	22.5	L
tacr3	21338	21.5	L
kctd14	233529	21.3	L
fbxo32	67731	20.3	L
ttyh1	57776	20.1	L
myo6	17920	19.4	L
nme5	75533	19	L
fbp2	14120	18.9	L
wnt7a	22421	18.6	L
tnfaip2	21928	17.4	L
atoh1	11921	16.3	L
ogn	18295	15.8	L
col9a2	12840	15.3	L
col14a1	12818	14.5	L
cyp2s1	74134	13.7	L
anxa6	11749	13.4	L
dspg3	13516	13.4	L
1424914_at	1424914_at	13.1	L
timp3	21859	13	L
cldn8	54420	12.3	L
gsn	227753	12.3	L
lmo7	380928	11.9	L
tdrd7	100121	11.7	L
igfbp3	16009	11.4	L
calb1	12307	11.2	L
1455435_s_at	1455435_s_at	10.9	L
spock1	20745	10.9	L
mgi:2149786	114679	10.7	L
efhd1	98363	10.6	L
pld1	18805	10.6	L
slc27a2	26458	10.6	L
fos	14281	10.5	L
mapk10	26414	10.5	L
mme	17380	10.5	L
s100a1	20193	10.4	L
zdhhc14	224454	10.4	L
ankrd24	70615	10.3	L
tapbpl	213233	10.3	L
chgb	12653	10.2	L
kctd12	239217	10.2	L
rgs4	19736	10.1	L
dnajc5b	66326	10	L
masp1	17174	10	L
ush1c	72088	10	L
gjb2	14619	9.7	L
ltbp3	16998	9.7	L
car12	76459	9.4	L
aldoc	11676	9.2	L
plscr2	18828	9.2	L
prss35	244954	9.2	L
grik1	14805	9	L
fabp7	12140	8.9	L
ap3b2	11775	8.5	L
rarb	218772	8.4	L
tm4sf1	17112	8.4	L
edn1	13614	8.2	L
htra1	56213	8.1	L
col1a1	12842	8	L
gstt1	14871	8	L
nfix	18032	7.9	L
prss23	76453	7.9	L
anxa2	12306	7.8	L
leprel2	14789	7.8	L
dkk3	50781	7.7	L
dlx3	13393	7.7	L
alcam	11658	7.6	L
hmgcs2	15360	7.6	L
mgc107514	232680	7.6	L
ckb	12709	7.5	L
pdzrn3	55983	7.5	L
anxa1	16952	7.4	L
nfkb2	18034	7.3	L
atp1a2	98660	7.2	L
crim1	50766	7.2	L
ebf1	13591	7.2	L
pde4b	18578	7	L
tmem27	57394	7	L
igf1	16000	6.9	L
papss2	23972	6.9	L
plekhb1	27276	6.9	L
smoc1	64075	6.9	L
col9a1	12839	6.8	L
gtl2	17263	6.8	L
plxna3	18846	6.8	L
anxa4	11746	6.7	L
gm2a	14667	6.7	L
serpinb1b	282663	6.6	L
slc6a14	56774	6.6	L
fbxo17	50760	6.5	L
lrig1	16206	6.5	L
ptrf	19285	6.5	L
slc7a4	224022	6.4	L
cybrd1	73649	6.3	L
lhx1	16869	6.3	L
rnase1	19752	6.3	L
cdkn2b	12579	6.2	L
cpt1a	12894	6.2	L
sntb1	20649	6.2	L
1427795_s_at	1427795_s_at	6.1	L
clstn3	232370	6.1	L
dner	227325	6.1	L
itgbl1	223272	6.1	L
nanog	71950	6.1	L
hrasls3	225845	6	L
tmod1	21916	6	L
tspan8	216350	6	L
cacna2d1	12293	5.9	L
cdc42ep3	260409	5.9	L
prelp	116847	5.9	L
cdh4	12561	5.8	L
clstn2	64085	5.8	L
fstl1	14314	5.8	L
loc545422	545422	5.8	L
myl9	98932	5.8	L
nefl	18039	5.8	L
sgk	20393	5.8	L
art3	109979	5.7	L
itpr2	16439	5.7	L
perp	64058	5.7	L
bgn	12111	5.6	L
dnajb13	69387	5.6	L
slc24a3	94249	5.6	L
scn11a	24046	5.5	L
sil1	81500	5.5	L
spon1	233744	5.5	L
tnfrsf19	29820	5.5	L
boc	117606	5.4	L
nr1d2	353187	5.4	L
pcsk5	18552	5.4	L
c130076o07rik	319504	5.3	L
gpm6a	234267	5.3	L
igsf8	140559	5.3	L
nfe2	18022	5.3	L
pou2af1	18985	5.3	L
slc1a3	20512	5.3	L
bc003324	80291	5.2	L
foxp1	108655	5.2	L
lrrn1	16979	5.2	L
stard13	243362	5.2	L
fcgr3	14131	5.1	L
ltbp1	268977	5.1	L
smpdl3a	57319	5.1	L
adhfe1	76187	5	L
atp6v1b1	110935	5	L
btg1	12226	5	L
cic	71722	5	L
acss2	60525	4.9	L
tmem30b	238257	4.9	L
9630031f12rik	58227	4.8	L
ildr1	106347	4.8	L
vav3	57257	4.8	L
a430105i05rik	330177	4.7	L
padi2	18600	4.7	L
rab20	19332	4.7	L
tuba4	22145	4.7	L
1438603_x_at	1438603_x_at	4.6	L
blvrb	233016	4.6	L
cldn11	18417	4.6	L
lgi1	56839	4.6	L
plcb4	18798	4.6	L
ptk2b	19229	4.6	L
spock2	94214	4.6	L
ai428795	209683	4.5	L
anxa5	11747	4.5	L
gnb3	14695	4.5	L
itga2b	16399	4.5	L
rnf128	66889	4.5	L
sdc4	20971	4.5	L
galnt10	171212	4.4	L
ier3	15937	4.4	L
1110032a04rik	66183	4.3	L
app	11820	4.3	L
blvra	109778	4.3	L
cd1d2	12480	4.3	L
ceacam10	26366	4.3	L
cyp2j6	13110	4.3	L
itm2b	16432	4.3	L
man1a	17155	4.3	L
nucb1	18220	4.3	L
s100a13	20196	4.3	L
a830073o21rik	320262	4.2	L
grb14	50915	4.2	L
malat1	72289	4.2	L
nrip3	78593	4.2	L
1423110_at	1423110_at	4.1	L
gadd45b	17873	4.1	L
id4	15904	4.1	L
inhba	16323	4.1	L
marveld1	277010	4.1	L
pld3	18807	4.1	L
rab3d	19340	4.1	L
scel	64929	4.1	L
trim62	67525	4.1	L
1810009m01rik	65963	4	L
4632413k17rik	216440	4	L
cerk	223753	4	L
gaa	14387	4	L
gnao1	14681	4	L
gprk2l	14772	4	L
plk2	20620	4	L
4833441j24rik	101100	3.9	L
atg10	66795	3.9	L
bb128963	233315	3.9	L
bmp2	12156	3.9	L
lgals1	16852	3.9	L
sall3	20689	3.9	L
tmbim1	69660	3.9	L
vdr	22337	3.9	L
abat	268860	3.8	L
cdkl2	53886	3.8	L
fcgrt	14132	3.8	L
lrpap1	16976	3.8	L
lrrtm1	74342	3.8	L
wisp1	22402	3.8	L
arid4b	94246	3.7	L
cadps2	320405	3.7	L
cib2	56506	3.7	L
cox7a1	12865	3.7	L
pscd1	19157	3.7	L
ankrd43	237761	3.6	L
chrnb1	11443	3.6	L
fgf11	14166	3.6	L
fmod	14264	3.6	L
gabarapl1	57436	3.6	L
hdgfrp3	107769	3.6	L
kdelr3	105785	3.6	L
lass4	67260	3.6	L
mertk	17289	3.6	L
p2rx3	228139	3.6	L
sncaip	67847	3.6	L
ubxd3	212190	3.6	L
1451750_at	1451750_at	3.5	L
atp1b1	11931	3.5	L
btbd14a	67991	3.5	L
creb1	12912	3.5	L
ehd3	57440	3.5	L
hist2h2aa1	15267	3.5	L
pcdh8	18530	3.5	L
rnaset2	68195	3.5	L
tsga14	83922	3.5	L
wnt5a	22418	3.5	L
csad	246277	3.4	L
ctsb	13030	3.4	L
eps8l2	98845	3.4	L
fkbp10	14230	3.4	L
gstt3	103140	3.4	L
hk1	15275	3.4	L
olig1	50914	3.4	L
slc17a6	140919	3.4	L
sorcs2	81840	3.4	L
spnb2	20742	3.4	L
1110018j12rik	73825	3.3	L
1110036o03rik	66180	3.3	L
1810048p08rik	69834	3.3	L
ap2a2	11772	3.3	L
c230093n12rik	98952	3.3	L
cntn1	12805	3.3	L
cyp7b1	13123	3.3	L
efemp1	216616	3.3	L
fbp1	14121	3.3	L
maged2	80884	3.3	L
mcam	84004	3.3	L
pvrl4	71740	3.3	L
acad10	71985	3.2	L
col7a1	12836	3.2	L
ehhadh	74147	3.2	L
fzd9	14371	3.2	L
gpr155	68526	3.2	L
gprc5b	64297	3.2	L
itga8	241226	3.2	L
kif9	16578	3.2	L
nelf	56876	3.2	L
tjp3	27375	3.2	L
2310061j03rik	66391	3.1	L
4933431e20rik	329735	3.1	L
cyp46a1	13116	3.1	L
d6bwg1452e	242610	3.1	L
egr1	13653	3.1	L
fkbp9	27055	3.1	L
gna14	14675	3.1	L
neurl	18011	3.1	L
pdpn	14726	3.1	L
rnd2	11858	3.1	L
shc3	20418	3.1	L
1443856_at	1443856_at	3	L
2210010l05rik	98682	3	L
5430407p10rik	227545	3	L
6030458c11rik	77877	3	L
8430420c20rik	233806	3	L
ahr	11622	3	L
atp1a1	11928	3	L
bc019731	231832	3	L
cpeb2	231207	3	L
ech1	51798	3	L
kcnmb2	72413	3	L
masp2	17175	3	L
ophn1	94190	3	L
prnp	19122	3	L
sgk3	170755	3	L
snx22	382083	3	L
syngr1	20972	3	L
tom1l2	216810	3	L
tradd	71609	3	L
1110007c05rik	66124	2.9	L
1810043g02rik	67884	2.9	L
2610307o08rik	72512	2.9	L
aass	30956	2.9	L
camta2	216874	2.9	L
capg	12332	2.9	L
d0h4s114	27528	2.9	L
d6ertd160e	52223	2.9	L
dab2	13132	2.9	L
dtx3	80904	2.9	L
eya4	14051	2.9	L
galnt4	14426	2.9	L
mbp	17196	2.9	L
mogat1	68393	2.9	L
pak3	18481	2.9	L
pik3r1	18708	2.9	L
zfp707	69020	2.9	L
1700088e04rik	27660	2.8	L
2010011i20rik	67017	2.8	L
5830458k16rik	67775	2.8	L
aebp1	11568	2.8	L
akap9	100986	2.8	L
alox15b	11688	2.8	L
cntn6	53870	2.8	L
col1a2	12843	2.8	L
cpeb3	208922	2.8	L
crip3	114570	2.8	L
cspg4	121021	2.8	L
cst3	13010	2.8	L
ctsf	56464	2.8	L
dgka	13139	2.8	L
galntl1	108760	2.8	L
npas3	27386	2.8	L
syt4	20983	2.8	L
tgfbi	21810	2.8	L
tmcc2	68875	2.8	L
tmprss5	80893	2.8	L
1600020h07rik	56794	2.7	L
ank3	11735	2.7	L
aph1a	226548	2.7	L
bcl2	12043	2.7	L
ephb6	13848	2.7	L
ext2	14043	2.7	L
il13ra1	16164	2.7	L
itpr1	16438	2.7	L
kif5a	16572	2.7	L
lime1	72699	2.7	L
mgi:2143558	103172	2.7	L
mllt10	17354	2.7	L
prkca	18750	2.7	L
ptger4	19219	2.7	L
rcsd1	226594	2.7	L
rras	20130	2.7	L
slc12a2	20496	2.7	L
tmod4	50874	2.7	L
wdr42a	98193	2.7	L
3110001i20rik	70354	2.6	L
3110057o12rik	269423	2.6	L
4432405b04rik	67978	2.6	L
cd302	66205	2.6	L
cd81	12520	2.6	L
cnih2	12794	2.6	L
col3a1	12825	2.6	L
d1ertd622e	52392	2.6	L
dach2	93837	2.6	L
fbln5	23876	2.6	L
fjx1	14221	2.6	L
gnmt	14711	2.6	L
h2-dma	14998	2.6	L
mgi:1915044	66940	2.6	L
nab2	17937	2.6	L
ogt	108155	2.6	L
osbpl6	99031	2.6	L
rgl2	19732	2.6	L
slc44a2	68682	2.6	L
st5	76954	2.6	L
zfpm2	22762	2.6	L
38964	18952	2.5	L
1200015f23rik	67809	2.5	L
1200016e24rik	319202	2.5	L
2610510b01rik	70028	2.5	L
aatk	11302	2.5	L
agr2	23795	2.5	L
aw742319	57874	2.5	L
bc037006	211652	2.5	L
bcas3	192197	2.5	L
cdkn1b	12576	2.5	L
cps1	227231	2.5	L
crat	12908	2.5	L
dusp14	56405	2.5	L
hdac5	15184	2.5	L
hspb2	69253	2.5	L
nenf	66208	2.5	L
npdc1	18146	2.5	L
pxmp4	59038	2.5	L
rorc	19885	2.5	L
sall1	58198	2.5	L
serpinb5	20724	2.5	L
slc40a1	53945	2.5	L
st8sia2	20450	2.5	L
svil	225115	2.5	L
tcf4	21413	2.5	L
tmco3	234076	2.5	L
tmprss2	50528	2.5	L
zbtb7b	22724	2.5	L
0610007c21rik	381629	2.4	L
0610012g03rik	106264	2.4	L
0610039n19rik	67442	2.4	L
2010209o12rik	100910	2.4	L
2310045a20rik	231238	2.4	L
adcy8	11514	2.4	L
adcy9	11515	2.4	L
bbx	70508	2.4	L
crip2	68337	2.4	L
d10ucla1	28193	2.4	L
