Probe Set ID	Gene Symbol	Gene Title	Fold change([GFP+CD133+] vs [GFP-CD133-])	Regulation([GFP+CD133+] vs [GFP-CD133-])	Fold change([GFP-CD133+] vs [GFP-CD133-])	Regulation ([GFP-CD133+] vs [GFP-CD133-])	Fold change([GFP+CD133+] vs [GFP-CD133+])	Regulation([GFP+CD133+] vs [GFP-CD133+])
1419394_s_at	S100a8	S100 calcium binding protein A8 (calgranulin A)	4.2942758	down	2.5714703	down	1.6699691	down
1437540_at	Mcoln3	mucolipin 3	4.2824287	down	4.245518	down	1.0086939	down
1420394_s_at	Gp49a /// Lilrb4	glycoprotein 49 A /// leukocyte immunoglobulin-like receptor, subfamily B, member 4	4.271442	down	5.2808285	down	1.2363105	up
1436335_at	Plch2	phospholipase C, eta 2	4.2702594	down	4.524989	down	1.0596522	up
1449368_at	Dcn	decorin	4.258376	down	2.9018738	down	1.4674574	down
1453777_a_at	Ndst3	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3	4.25389	down	2.3202932	down	1.8333416	down
1422592_at	Ctnnd2 /// LOC100045979	catenin (cadherin associated protein), delta 2 /// similar to arm-repeat protein NPRAP/neurojungin	4.2475567	down	3.8770075	down	1.095576	down
1449833_at	Sprr2f	small proline-rich protein 2F	4.247023	down	8.185739	down	1.9274062	up
1434195_at	Prss35	protease, serine, 35	4.236638	down	2.3255112	down	1.8218094	down
1433923_at	Krt77	keratin 77	4.2206454	down	4.5528984	down	1.0787208	up
1439981_at	A430001F24Rik	RIKEN cDNA A430001F24 gene	4.2007594	down	4.382384	down	1.0432361	up
1444628_at	Adam33	a disintegrin and metallopeptidase domain 33	4.178333	down	2.621049	down	1.5941454	down
1439364_a_at	Mmp2	matrix metallopeptidase 2	4.1762385	down	2.5515425	down	1.6367506	down
1437611_x_at	Kif2c	kinesin family member 2C	4.1710663	down	2.4506836	down	1.7020013	down
1431786_s_at	1190003J15Rik	RIKEN cDNA 1190003J15 gene	4.1586113	down	4.2503233	down	1.0220536	up
1416246_a_at	Coro1a	coronin, actin binding protein 1A	4.1514554	down	4.5178137	down	1.0882481	up
1457664_x_at	C2	Complement component 2 (within H-2S)	4.134882	down	2.3632188	down	1.7496821	down
1438324_at	9330182L06Rik	RIKEN cDNA 9330182L06 gene	4.129769	down	2.2769558	down	1.8137237	down
1419051_at	Ovol1	OVO homolog-like 1 (Drosophila)	4.1202407	down	4.054371	down	1.0162468	down
1448188_at	Ucp2	uncoupling protein 2 (mitochondrial, proton carrier)	4.104066	down	4.7944345	down	1.1682158	up
1450014_at	Cldn1	claudin 1	4.1023397	down	4.537215	down	1.1060066	up
1419358_at	Sorcs2	sortilin-related VPS10 domain containing receptor 2	4.1018453	down	2.7219496	down	1.5069511	down
1428942_at	Mt2	metallothionein 2	4.101342	down	3.5406876	down	1.1583463	down
1428786_at	Nckap1l	NCK associated protein 1 like	4.079698	down	4.0785103	down	1.0002911	down
1416287_at	Rgs4	regulator of G-protein signaling 4	4.0750947	down	3.0994523	down	1.3147789	down
1422523_at	Si	silver	4.074943	down	3.8100975	down	1.0695115	down
1438567_at	Vwa2	von Willebrand factor A domain containing 2	4.062917	down	2.5357769	down	1.6022377	down
1437232_at	Bpil2	bactericidal/permeability-increasing protein-like 2	4.0464716	down	5.735886	down	1.4175032	up
1450475_at	Dlx3	distal-less homeobox 3	4.0438232	down	4.287564	down	1.0602748	up
1421937_at	Dapp1	dual adaptor for phosphotyrosine and 3-phosphoinositides 1	4.025146	down	2.6481202	down	1.5200013	down
1448194_a_at	H19	H19 fetal liver mRNA	4.0062757	down	2.307252	down	1.736384	down
1448821_at	Tyr	tyrosinase	4.001168	down	3.360318	down	1.1907109	down
1418076_at	St14	suppression of tumorigenicity 14 (colon carcinoma)	3.9701521	down	3.412912	down	1.1632742	down
1460218_at	Cd52	CD52 antigen	3.9674768	down	3.1247094	down	1.2697107	down
1448931_at	F2rl1	coagulation factor II (thrombin) receptor-like 1	3.9565768	down	2.37441	down	1.666341	down
1417185_at	Ly6a	lymphocyte antigen 6 complex, locus A	3.94871	down	2.4263551	down	1.6274245	down
1456095_at	Tyr	tyrosinase	3.9470124	down	2.431302	down	1.6234152	down
1427680_a_at	Nfib	nuclear factor I/B	3.9434128	down	2.007808	down	1.964039	down
1457446_at	Opcml	opioid binding protein/cell adhesion molecule-like	3.9211602	down	3.0919771	down	1.2681725	down
1458534_at	Rgs7bp	regulator of G-protein signalling 7 binding protein	3.8844163	down	2.356721	down	1.6482292	down
1425619_s_at	Dsg2	desmoglein 2	3.8834324	down	3.110644	down	1.2484336	down
1419004_s_at	Bcl2a1a /// Bcl2a1b /// Bcl2a1d	B-cell leukemia/lymphoma 2 related protein A1a /// B-cell leukemia/lymphoma 2 related protein A1b /// B-cell leukemia/lymphoma 2 related protein A1d	3.868394	down	4.12919	down	1.0674173	up
1457681_at	2610301F02Rik	RIKEN cDNA 2610301F02 gene	3.8626084	down	3.216173	down	1.2009952	down
1450148_at	Mcoln3	mucolipin 3	3.8550317	down	3.6889439	down	1.0450232	down
1459259_at	EG328264	predicted gene, EG328264	3.8528657	down	2.6403933	down	1.4592016	down
1448409_at	Lrmp	lymphoid-restricted membrane protein	3.805517	down	3.5288393	down	1.0784048	down
1452292_at	Ap2b1	adaptor-related protein complex 2, beta 1 subunit	3.8029265	down	2.1004474	down	1.8105317	down
1448823_at	Cxcl12	chemokine (C-X-C motif) ligand 12	3.8011453	down	2.6948767	down	1.410508	down
1444800_at			3.7900581	down	2.335942	down	1.6224966	down
1421405_at	Zim1	zinc finger, imprinted 1	3.7871084	down	2.6040888	down	1.454293	down
1436649_at	Ikzf3	IKAROS family zinc finger 3	3.7810853	down	4.305198	down	1.1386144	up
1417149_at	P4ha2	procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide	3.7774549	down	2.9637706	down	1.2745435	down
1448925_at	Twist2	twist homolog 2 (Drosophila)	3.770156	down	2.0463815	down	1.8423526	down
1441096_at	Tusc5	tumor suppressor candidate 5	3.769405	down	3.7347054	down	1.0092912	down
1446990_at	Nfia	nuclear factor I/A	3.75656	down	2.1577754	down	1.7409409	down
1456108_x_at	Zfp179	zinc finger protein 179	3.728664	down	3.0834503	down	1.2092506	down
1416930_at	Ly6d	lymphocyte antigen 6 complex, locus D	3.709853	down	4.5972004	down	1.2391868	up
1437218_at	Fn1	fibronectin 1	3.7026353	down	2.6977384	down	1.3724961	down
1447899_x_at	Tacstd1	tumor-associated calcium signal transducer 1	3.6823494	down	3.0796719	down	1.1956954	down
1417263_at	Ptgs2	prostaglandin-endoperoxide synthase 2	3.6755242	down	3.5057373	down	1.0484312	down
1424030_at	Grhl1 /// LOC100043996	grainyhead-like 1 (Drosophila) /// similar to Grhl1 protein	3.6652358	down	2.7532246	down	1.3312521	down
1448421_s_at	Aspn	asporin	3.6525748	down	2.0991702	down	1.7400088	down
1419969_at	C77370	Expressed sequence C77370	3.6508036	down	2.0519443	down	1.7791924	down
1420699_at	Clec7a	C-type lectin domain family 7, member a	3.64897	down	3.6156006	down	1.0092293	down
1434101_at	Nfib	nuclear factor I/B	3.645235	down	2.1817546	down	1.6707814	down
1429172_a_at	Ncapg	on-SMC condensin I complex, subunit G	3.6447682	down	2.0751448	down	1.7563922	down
1436115_at	Gm266	gene model 266, (NCBI)	3.6441143	down	3.4633234	down	1.0522016	down
1445687_at	Gm885	gene model 885, (NCBI)	3.6438043	down	2.700577	down	1.3492688	down
1423934_at	1600029D21Rik	RIKEN cDNA 1600029D21 gene	3.6347432	down	4.2360625	down	1.1654365	up
1416715_at	Gjb3	gap junction protein, beta 3	3.6347008	down	5.6054354	down	1.5422	up
1435749_at	Gda	guanine deaminase	3.632086	down	2.722322	down	1.3341868	down
1437469_at	Zfp750	zinc finger protein 750	3.6319396	down	2.7363636	down	1.3272868	down
1440053_at		Transcribed locus	3.6240144	down	3.4002378	down	1.065812	down
1456322_at	Gas1	Growth arrest specific 1	3.6107264	down	2.147292	down	1.6815257	down
1439528_at	4833423E24Rik	RIKEN cDNA 4833423E24 gene	3.6093056	down	3.103375	down	1.163026	down
1417281_a_at	Mmp23	matrix metallopeptidase 23	3.5932853	down	2.3957293	down	1.4998711	down
1452957_at	Krtap3-2 /// Krtap3-3	keratin associated protein 3-3 /// keratin associated protein 3-2	3.5885813	down	2.8206482	down	1.2722541	down
1419431_at	Ereg	epiregulin	3.5852625	down	2.341481	down	1.5311946	down
1440559_at	Hmga2-ps1	high mobility group AT-hook 2, pseudogene 1	3.584918	down	4.192441	down	1.1694664	up
1448786_at	1100001H23Rik /// LOC100045163	RIKEN cDNA 1100001H23 gene /// similar to RIKEN cDNA 1100001H23 gene	3.583699	down	4.3990073	down	1.2275047	up
1419292_at	Htra3	HtrA serine peptidase 3	3.5699341	down	3.2789712	down	1.088736	down
1439610_at	Rab27b	RAB27b, member RAS oncogene family	3.5682328	down	3.1471658	down	1.1337924	down
1429312_s_at	Ror1	receptor tyrosine kinase-like orphan receptor 1	3.5617971	down	3.3785083	down	1.0542514	down
1458097_at	Cobll1	Cobl-like 1	3.540854	down	4.2215242	down	1.1922334	up
1427655_a_at	A630038E17Rik	RIKEN cDNA A630038E17 gene	3.5389564	down	2.296724	down	1.5408711	down
1418293_at	Ifit2	interferon-induced protein with tetratricopeptide repeats 2	3.5355375	down	2.0643365	down	1.712675	down
1455930_at			3.5347111	down	6.9804792	down	1.9748372	up
1441375_at			3.5323935	down	3.075318	down	1.148627	down
1417895_a_at	Tmem54	transmembrane protein 54	3.5264444	down	2.7488039	down	1.2829014	down
1439589_at		Transcribed locus	3.5246887	down	4.356792	down	1.2360786	up
1426941_at	Muc15	mucin 15	3.523397	down	4.4229846	down	1.2553183	up
1427736_a_at	Ccrl2	chemokine (C-C motif) receptor-like 2	3.5204914	down	3.3587198	down	1.0481646	down
1458880_at		Transcribed locus	3.5058677	down	3.2823455	down	1.0680983	down
1424162_at	Trim29	tripartite motif-containing 29	3.4993742	down	4.810555	down	1.3746903	up
1419721_at	Gpr109a	G protein-coupled receptor 109A	3.4957247	down	2.5210168	down	1.3866329	down
1451978_at	Loxl1	lysyl oxidase-like 1	3.494284	down	2.7104204	down	1.2892036	down
1417523_at	Plek	pleckstrin	3.4856045	down	6.272796	down	1.7996293	up
1418086_at	Ppp1r14a	protein phosphatase 1, regulatory (inhibitor) subunit 14A	3.4804242	down	2.7741783	down	1.2545785	down
1423007_a_at	Gfra2	glial cell line derived neurotrophic factor family receptor alpha 2	3.4758008	down	4.6227403	down	1.3299785	up
1434852_at	Pla2g2e /// Pla2g2f	phospholipase A2, group IIE /// phospholipase A2, group IIF	3.4715884	down	4.967864	down	1.4310061	up
1427183_at	Efemp1	epidermal growth factor-containing fibulin-like extracellular matrix protein 1	3.4684188	down	2.900456	down	1.1958185	down
1436755_at	Itih5	inter-alpha (globulin) inhibitor H5	3.4651165	down	2.2527306	down	1.5381851	down
1458929_at	Abca9	ATP-binding cassette, sub-family A (ABC1), member 9	3.4645295	down	3.1066232	down	1.1152076	down
1453924_a_at	Ptgfr	prostaglandin F receptor	3.4594328	down	3.509026	down	1.0143356	up
1419539_at	Irx4	Iroquois related homeobox 4 (Drosophila)	3.45743	down	2.6329174	down	1.3131555	down
1437445_at	Trpm1	transient receptor potential cation channel, subfamily M, member 1	3.454919	down	2.8882897	down	1.1961815	down
1421457_a_at	Samsn1	SAM domain, SH3 domain and nuclear localization signals, 1	3.4542968	down	3.7750945	down	1.092869	up
1450988_at	Lgr5	leucine rich repeat containing G protein coupled receptor 5	3.451921	down	4.0504794	down	1.1733986	up
1447676_x_at	S100a16	S100 calcium binding protein A16	3.4495707	down	2.6538763	down	1.2998234	down
1418326_at	LOC100047619 /// Slc7a5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5 /// similar to solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	3.442943	down	3.08153	down	1.1172836	down
1436171_at	Arhgap30	Rho GTPase activating protein 30	3.4249294	down	2.8232656	down	1.2131091	down
1449556_at	C920025E04Rik /// H2-T23	histocompatibility 2, T region locus 23 /// RIKEN cDNA C920025E04 gene	3.421592	down	2.144013	down	1.595882	down
1426937_at	6330406I15Rik	RIKEN cDNA 6330406I15 gene	3.4140246	down	2.5263386	down	1.3513726	down
1460591_at	Esr1	estrogen receptor 1 (alpha)	3.4122815	down	2.7052252	down	1.2613668	down
1427008_at	Rnf43	ring finger protein 43	3.4117227	down	3.984957	down	1.168019	up
1427733_a_at	Nfia	nuclear factor I/A	3.4054701	down	2.1486819	down	1.5849112	down
1416652_at	Aspn	asporin	3.403351	down	2.200644	down	1.5465251	down
1438072_at		Transcribed locus	3.400047	down	2.1636086	down	1.5714704	down
1450460_at	Aqp3	aquaporin 3	3.3982291	down	4.48557	down	1.3199726	up
1454004_at	5033414K04Rik	RIKEN cDNA 5033414K04 gene	3.3963163	down	3.3111272	down	1.0257281	down
1448749_at	Plek	pleckstrin	3.3956518	down	5.5941377	down	1.6474415	up
1451835_at	Sox21	SRY-box containing gene 21	3.394225	down	3.7511141	down	1.105146	up
1448160_at	Lcp1	lymphocyte cytosolic protein 1	3.3931837	down	2.07839	down	1.6326021	down
1451335_at	Plac8	placenta-specific 8	3.371958	down	2.220189	down	1.5187706	down
1428393_at	Nrn1	neuritin 1	3.3623147	down	2.9912724	down	1.1240416	down
1456606_a_at	Chst11 /// Phactr1	carbohydrate sulfotransferase 11 /// phosphatase and actin regulator 1	3.358238	down	3.5597134	down	1.0599943	up
1449153_at	Mmp12	matrix metallopeptidase 12	3.3331616	down	4.198727	down	1.2596831	up
1421628_at	Il18r1	interleukin 18 receptor 1	3.331602	down	2.4804301	down	1.343155	down
1450905_at	Plxnc1	plexin C1	3.3267395	down	6.587754	down	1.9802433	up
1457563_at	Egfr	epidermal growth factor receptor	3.322834	down	2.6027064	down	1.276684	down
1422571_at	Thbs2	thrombospondin 2	3.3211856	down	3.4095466	down	1.0266052	up
1427009_at	Lama5	laminin, alpha 5	3.3191195	down	2.5132883	down	1.3206282	down
1418847_at	Arg2	arginase type II	3.3171809	down	2.6192944	down	1.2664406	down
1417262_at	Ptgs2	prostaglandin-endoperoxide synthase 2	3.3136492	down	3.63319	down	1.0964317	up
1416237_at	Mpzl2	myelin protein zero-like 2	3.3118932	down	3.8422956	down	1.1601509	up
1433435_at	AW551984	expressed sequence AW551984	3.3065329	down	2.6068947	down	1.2683798	down
1425163_at	AI661453	expressed sequence AI661453	3.3048599	down	2.5694187	down	1.2862287	down
1449399_a_at	Il1b	interleukin 1 beta	3.303806	down	3.2161038	down	1.0272697	down
1458718_at		Transcribed locus	3.2921026	down	3.765549	down	1.1438127	up
1459897_a_at	Sbsn	suprabasin	3.290059	down	2.69088	down	1.2226704	down
1440888_at	Oxtr	oxytocin receptor	3.27361	down	2.7377732	down	1.19572	down
1448962_at	Myh11	myosin, heavy polypeptide 11, smooth muscle	3.2699144	down	2.1513839	down	1.5199121	down
1456305_x_at	LOC666466 /// Obox2	oocyte specific homeobox 2 /// similar to OBOX2	3.2679389	down	3.499826	down	1.0709583	up
1456980_at	9830134C10Rik	RIKEN cDNA 9830134C10 gene	3.2586741	down	2.9437015	down	1.1069989	down
1439163_at	Zbtb16	zinc finger and BTB domain containing 16	3.2463486	down	2.4078321	down	1.3482455	down
1448228_at	Lox	lysyl oxidase	3.2455	down	2.022234	down	1.6049085	down
1439034_at	Spn	sialophorin	3.2402198	down	2.850062	down	1.1368945	down
1436905_x_at	Laptm5	lysosomal-associated protein transmembrane 5	3.2327082	down	4.8062253	down	1.4867489	up
1435564_at	C230078M08Rik	RIKEN cDNA C230078M08 gene	3.2297685	down	3.7139125	down	1.1499004	up
1446331_at	Ptgfr	prostaglandin F receptor	3.22735	down	3.0363715	down	1.062897	down
1417878_at	E2f1	E2F transcription factor 1	3.2272973	down	2.844477	down	1.1345837	down
1418126_at	Ccl5	chemokine (C-C motif) ligand 5	3.227199	down	2.7881317	down	1.1574773	down
1450410_a_at	4930570C03Rik	RIKEN cDNA 4930570C03 gene	3.2143948	down	2.1041317	down	1.5276587	down
1419033_at	2610018G03Rik	RIKEN cDNA 2610018G03 gene	3.213076	down	2.2473996	down	1.4296862	down
1416122_at	Ccnd2	cyclin D2	3.212349	down	3.3971124	down	1.0575167	up
1457044_at	4732474O15Rik	RIKEN cDNA 4732474O15 gene	3.2123322	down	5.177502	down	1.6117581	up
1444254_at	Tns4	tensin 4	3.2113564	down	2.7460876	down	1.1694297	down
1455956_x_at	Ccnd2	cyclin D2	3.2086132	down	3.5270545	down	1.0992458	up
1459190_at	D3Ertd258e	DNA segment, Chr 3, ERATO Doi 258, expressed	3.2073185	down	3.3675408	down	1.0499552	up
1443434_s_at	LOC100044106 /// Plxnc1	plexin C1 /// similar to plexin C1	3.2045636	down	3.8819194	down	1.2113723	up
1418283_at	Cldn4	claudin 4	3.196879	down	3.6914532	down	1.1547054	up
1430635_at	Mlana	melan-A	3.1941001	down	2.612699	down	1.222529	down
1426867_at	Dmrt2	doublesex and mab-3 related transcription factor 2	3.1841135	down	2.1176262	down	1.503624	down
1421424_a_at	Anpep	alanyl (membrane) aminopeptidase	3.1836336	down	2.720467	down	1.1702526	down
1444740_at		Transcribed locus	3.1830409	down	3.5042992	down	1.1009281	up
1415949_at	Cpe /// LOC100046434	carboxypeptidase E /// similar to carboxypeptidase E	3.182325	down	2.2402387	down	1.4205295	down
1453003_at	Sorl1	sortilin-related receptor, LDLR class A repeats-containing	3.176176	down	2.0898688	down	1.5197968	down
1436063_at	Loxl1	lysyl oxidase-like 1	3.164993	down	3.0652575	down	1.0325375	down
1421162_a_at	Nfia	nuclear factor I/A	3.1630778	down	2.1742923	down	1.454762	down
1451375_at	Ehf	ets homologous factor	3.1619735	down	3.7466938	down	1.1849226	up
1422721_at	Centb1 /// Tnk1	tyrosine kinase, non-receptor, 1 /// centaurin, beta 1	3.1425762	down	2.7057981	down	1.1614231	down
1449893_a_at	Lrig1	leucine-rich repeats and immunoglobulin-like domains 1	3.1307907	down	2.1211228	down	1.4760064	down
1417282_at	Mmp23	matrix metallopeptidase 23	3.1266806	down	2.3825173	down	1.3123432	down
1436340_at	9630041G16Rik	RIKEN cDNA 9630041G16 gene	3.1254141	down	2.356478	down	1.3263074	down
1460302_at	Thbs1	thrombospondin 1	3.1200173	down	2.9735777	down	1.0492469	down
1420796_at	Ahrr	aryl-hydrocarbon receptor repressor	3.1155853	down	3.0994234	down	1.0052145	down
1459269_at	2310014G06Rik	RIKEN cDNA 2310014G06 gene	3.0978935	down	3.3954303	down	1.0960448	up
1420349_at	Ptgfr	prostaglandin F receptor	3.097187	down	2.6935391	down	1.1498578	down
1420718_at	Odz2	odd Oz/ten-m homolog 2 (Drosophila)	3.0968654	down	4.2162056	down	1.3614428	up
1426914_at	Marveld2	MARVEL (membrane-associating) domain containing 2	3.0950565	down	3.6558826	down	1.1812005	up
1445894_at		Transcribed locus	3.0941465	down	3.2001028	down	1.0342441	up
1449887_at	Chmp4c /// LOC100044854	chromatin modifying protein 4C /// similar to chromatin modifying protein 4C	3.0927684	down	4.083664	down	1.320391	up
1443591_at	Dlx4	distal-less homeobox 4	3.0899687	down	4.267979	down	1.3812369	up
1422398_at	Hist1h1e	histone cluster 1, H1e	3.0893013	down	3.1650643	down	1.0245243	up
1422784_at	Krt6a	keratin 6A	3.0788798	down	3.7458546	down	1.216629	up
1416910_at	Dnajc15	DnaJ (Hsp40) homolog, subfamily C, member 15	3.0701218	down	2.099342	down	1.4624211	down
1436664_a_at	Slc35a2	solute carrier family 35 (UDP-galactose transporter), member A2	3.0623019	down	2.3750243	down	1.2893771	down
1416760_at	Galntl1	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 1	3.051949	down	2.8580513	down	1.0678426	down
1445838_at			3.0428648	down	2.8796878	down	1.0566648	down
1460129_at	Slc6a2	solute carrier family 6 (neurotransmitter transporter, noradrenalin), member 2	3.0409675	down	2.0590465	down	1.4768815	down
1422808_s_at	Dock2	dedicator of cyto-kinesis 2	3.0408497	down	3.886541	down	1.2781101	up
1437902_s_at	Rarres2	retinoic acid receptor responder (tazarotene induced) 2	3.0404105	down	5.2311134	down	1.7205285	up
1434873_a_at	Centb1 /// LOC100045877	centaurin, beta 1 /// similar to Centaurin, beta 1	3.039694	down	4.0660543	down	1.3376524	up
1449420_at	Pde1b	phosphodiesterase 1B, Ca2+-calmodulin dependent	3.034344	down	3.3018372	down	1.0881552	up
1448886_at	Gata3	GATA binding protein 3	3.0304592	down	4.9634366	down	1.6378495	up
1437417_s_at	Gpc6 /// LOC100045283	glypican 6 /// similar to Glypican 6	3.025723	down	6.0496716	down	1.9994136	up
1421134_at	Areg	amphiregulin	3.022227	down	3.1216493	down	1.032897	up
1451119_a_at	Fbln1	fibulin 1	3.0214362	down	2.0056853	down	1.5064358	down
1434736_at	Hlf	hepatic leukemia factor	3.0169654	down	2.3261874	down	1.2969573	down
1450213_at	Pde7b	phosphodiesterase 7B	3.0100799	down	2.377082	down	1.266292	down
1450377_at	LOC640441 /// Thbs1	thrombospondin 1 /// similar to thrombospondin 1	3.0097363	down	3.3097887	down	1.099694	up
1437640_at	6430704M03Rik	RIKEN cDNA 6430704M03 gene	3.0091484	down	2.3779018	down	1.2654636	down
1420854_at	Eln	elastin	2.994187	down	2.2329621	down	1.3409038	down
1424556_at	Pycr1	pyrroline-5-carboxylate reductase 1	2.9927316	down	2.1934943	down	1.3643671	down
1420595_at	Dlx4	distal-less homeobox 4	2.9923255	down	2.4798322	down	1.2066646	down
1441033_at	Tmtc2	transmembrane and tetratricopeptide repeat containing 2	2.9920747	down	2.528297	down	1.1834348	down
1418981_at	Casp12 /// LOC100044205	caspase 12 /// hypothetical protein LOC100044205	2.9903953	down	3.165311	down	1.0584925	up
1453523_at	Krtap17-1	keratin associated protein 17-1	2.990022	down	3.9149504	down	1.3093383	up
1416051_at	C2	complement component 2 (within H-2S)	2.9878051	down	2.264512	down	1.3194035	down
1460188_at	Ptpn6	protein tyrosine phosphatase, non-receptor type 6	2.9843435	down	2.7029626	down	1.104101	down
1452418_at	1200016E24Rik	RIKEN cDNA 1200016E24 gene	2.9784875	down	2.0567217	down	1.4481725	down
1426981_at	Pcsk6	proprotein convertase subtilisin/kexin type 6	2.9761128	down	2.2818427	down	1.3042586	down
1455790_at	E2f2	E2F transcription factor 2	2.9757848	down	2.9560254	down	1.0066845	down
1439852_at			2.9724777	down	2.1648846	down	1.3730422	down
1448201_at	Sfrp2	secreted frizzled-related protein 2	2.9710267	down	2.4279158	down	1.2236943	down
1419073_at	Tmeff2	transmembrane protein with EGF-like and two follistatin-like domains 2	2.968491	down	2.3451252	down	1.2658135	down
1419688_at	Gpc6 /// LOC100045283	glypican 6 /// similar to Glypican 6	2.963253	down	4.4418545	down	1.4989793	up
1443646_at	Igsf10	immunoglobulin superfamily, member 10	2.9611664	down	2.8491628	down	1.039311	down
1457397_at	Klf14	Kruppel-like factor 14	2.961016	down	2.1387124	down	1.3844854	down
1419202_at	Cst7	cystatin F (leukocystatin)	2.959574	down	2.539781	down	1.165287	down
1441809_at		Transcribed locus	2.9516037	down	2.7840695	down	1.0601759	down
1458869_at	2900076A13Rik	RIKEN cDNA 2900076A13 gene	2.9490047	down	3.1564257	down	1.070336	up
1434007_at	Gyltl1b	glycosyltransferase-like 1B	2.948755	down	3.7900329	down	1.2852993	up
1443814_x_at	Ctsh	cathepsin H	2.947999	down	3.2440357	down	1.1004195	up
1452540_a_at	Hist1h2bb /// Hist1h2bc /// Hist1h2be /// Hist1h2bf /// Hist1h2bg /// Hist1h2bj /// Hist1h2bl /// Hist1h2bm /// Hist1h2bn /// Hist1h2bp /// LOC100046213 /// LOC665622 /// RP23-38E20.1	histone cluster 1, H2bc /// histone cluster 1, H2bb /// histone cluster 1, H2be /// histone cluster 1, H2bf /// histone cluster 1, H2bg /// histone cluster 1, H2bj /// histone cluster 1, H2bl /// histone cluster 1, H2bm /// histone cluster 1, H2bn /// histone cluster 1, H2bp /// H2b histone family, member A /// H2b histone family member /// similar to Hist1h2bj protein	2.946302	down	2.3531895	down	1.2520461	down
1421267_a_at	Cited2	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	2.9452217	down	2.5254252	down	1.166228	down
1416627_at	Spint1	serine protease inhibitor, Kunitz type 1	2.9409382	down	2.8123152	down	1.0457356	down
1425226_x_at	LOC665506	similar to T-cell receptor beta-2 chain C region	2.9351847	down	3.0395865	down	1.035569	up
1425753_a_at	Ung	uracil DNA glycosylase	2.9348857	down	2.5295546	down	1.1602381	down
1415862_at	Tyrp1	tyrosinase-related protein 1	2.9348476	down	3.7443862	down	1.2758366	up
1448731_at	Il10ra	interleukin 10 receptor, alpha	2.9333298	down	2.9958787	down	1.0213234	up
1423214_at	Plxnc1	plexin C1	2.9331348	down	3.9502869	down	1.34678	up
1446257_at	Hs6st2	heparan sulfate 6-O-sulfotransferase 2	2.932066	down	2.8410027	down	1.0320531	down
1426139_a_at	Ccrl1	chemokine (C-C motif) receptor-like 1	2.9149976	down	2.5900145	down	1.1254754	down
1425560_a_at	S100a16	S100 calcium binding protein A16	2.9148276	down	2.1859157	down	1.3334583	down
1426215_at	Ddc	dopa decarboxylase	2.9110675	down	3.0415313	down	1.0448165	up
1445539_at	Pde7b	Phosphodiesterase 7B	2.9081392	down	2.5702653	down	1.131455	down
1422041_at	Pilrb1	paired immunoglobin-like type 2 receptor beta 1	2.9016016	down	2.3590996	down	1.2299614	down
1418365_at	Ctsh	cathepsin H	2.900596	down	2.74116	down	1.0581636	down
1421747_at	Esrrg	estrogen-related receptor gamma	2.8999736	down	3.0549784	down	1.0534503	up
1448285_at	Rgs4	regulator of G-protein signaling 4	2.8998952	down	2.9577441	down	1.0199486	up
1459393_at			2.896034	down	3.2679071	down	1.1284077	up
1416802_a_at	Cdca5	cell division cycle associated 5	2.8917336	down	2.103278	down	1.37487	down
1417738_at	Rab25	RAB25, member RAS oncogene family	2.8901124	down	3.1009865	down	1.0729641	up
1434252_at	Tmcc3	transmembrane and coiled coil domains 3	2.8853166	down	2.7672663	down	1.0426596	down
1454832_at	Phactr1	phosphatase and actin regulator 1	2.8843713	down	2.068679	down	1.3943058	down
1448269_a_at	Klhl13	kelch-like 13 (Drosophila)	2.8819869	down	2.770225	down	1.0403439	down
1443185_at	Lhfpl2	lipoma HMGIC fusion partner-like 2	2.8764024	down	3.09233	down	1.0750686	up
1428701_at	Pvrl4	poliovirus receptor-related 4	2.8739033	down	3.5917525	down	1.249782	up
1435612_at	Opcml	opioid binding protein/cell adhesion molecule-like	2.8722513	down	2.6219301	down	1.0954721	down
1422557_s_at	Mt1	metallothionein 1	2.8650112	down	3.4102643	down	1.1903145	up
1460125_at			2.8633196	down	2.2139156	down	1.2933283	down
1420533_at	Gucy1a3	guanylate cyclase 1, soluble, alpha 3	2.8490837	down	2.0097547	down	1.4176276	down
1458127_at			2.844988	down	2.0904753	down	1.3609289	down
1422303_a_at	Tnfrsf18	tumor necrosis factor receptor superfamily, member 18	2.83085	down	2.7744799	down	1.0203173	down
1419605_at	Mgl1	macrophage galactose N-acetyl-galactosamine specific lectin 1	2.8308287	down	4.17022	down	1.4731447	up
1416242_at	Klhl13	kelch-like 13 (Drosophila)	2.829508	down	3.1696992	down	1.12023	up
1415945_at	Mcm5	minichromosome maintenance deficient 5, cell division cycle 46 (S. cerevisiae)	2.8293593	down	2.3841221	down	1.186751	down
1441891_x_at	Elovl7	ELOVL family member 7, elongation of long chain fatty acids (yeast)	2.8225567	down	3.2475157	down	1.1505582	up
