Grp1 Mean	Grp1 SEM	Grp2 Mean	Grp2 SEM	Ratio	Direction	p-value	Gene Identifier	Other ID	Gene Name	UG Cluster	LocusLink	Gene ID
8.536347	0.11749	7.838967	0.110452	1.62	Down	0.012401462	AB011126	212288_at	Formin binding protein 1	Hs.189409	23048	FNBP1
6.991403	0.1447	6.294503	0.152882	1.62	Down	0.029636364	AA988323	229759_s_at	Ventricular zone expressed PH domain homolog 1 (zebrafish)	Hs.127657	79674	VEPH1
8.108237	0.091929	7.411573	0.062231	1.62	Down	0.003291411	NM_022765	218376_s_at	Microtubule associated monoxygenase, calponin and LIM domain containing 1	Hs.33476	64780	MICAL1
7.185023	0.027558	6.489847	0.149388	1.62	Down	0.010212104	NM_018964	218928_s_at	Solute carrier family 37 (glycerol-3-phosphate transporter), member 1	Hs.547009	54020	SLC37A1
6.95333	0.047595	7.648213	0.107571	1.62	Up	0.004110058	AI091372	225557_at	AXIN1 up-regulated 1	Hs.370950	64651	AXUD1
6.764653	0.187651	6.070147	0.076344	1.62	Down	0.026579444	AF085937	1558695_at	Pleckstrin homology domain containing, family A member 5	Hs.188614	54477	PLEKHA5
6.794277	0.065479	6.100687	0.163687	1.62	Down	0.017042706	N45308	226605_at	SLC26A1	-	-	-
9.114483	0.118655	8.421607	0.18211	1.62	Down	0.033287138	AI809967	201469_s_at	SHC (Src homology 2 domain containing) transforming protein 1	Hs.433795	6464	SHC1
5.049107	0.129922	4.356713	0.074483	1.62	Down	0.009855818	AW271958	243016_at	Thymidylate synthetase	Hs.592338	7298	TYMS
7.256083	0.13286	6.564817	0.06025	1.61	Down	0.009047052	AW269397	225564_at	Spermatogenesis associated 13	Hs.131017	221178	SPATA13
7.902553	0.091149	7.212463	0.188585	1.61	Down	0.03008363	AL043021	227894_at	WD repeat domain 90	Hs.511903	197335	WDR90
9.204757	0.098733	9.893347	0.105111	1.61	Up	0.008808387	AF191654	212181_s_at	Nudix (nucleoside diphosphate linked moiety X)-type motif 4	Hs.591008	11163	NUDT4
5.660777	0.127146	4.97224	0.04635	1.61	Down	0.007042163	BC035912	1554796_at	Dipeptidyl-peptidase 6	Hs.334947	1804	DPP6
9.29418	0.105131	9.98268	0.124436	1.61	Up	0.013407757	NM_003202	205255_x_at	Transcription factor 7 (T-cell specific, HMG-box)	Hs.573153	6932	TCF7
4.662213	0.196959	5.350513	0.122707	1.61	Up	0.04130388	AA811257	237459_at	PCTAIRE protein kinase 2	Hs.506415	5128	PCTK2
7.300777	0.13011	6.613053	0.118582	1.61	Down	0.017443605	AI793200	242056_at	Tripartite motif-containing 45	Hs.301526	80263	TRIM45
6.082323	0.039639	6.769423	0.213624	1.61	Up	0.034104659	BF673888	208927_at	Speckle-type POZ protein	Hs.649065	8405	SPOP
6.745223	0.175615	6.05834	0.05483	1.61	Down	0.020233948	AW452971	231152_at	Transcribed locus	Hs.610328	-	-
10.016177	0.091729	10.702333	0.044962	1.61	Up	0.00255804	NM_001458	207876_s_at	Filamin C, gamma (actin binding protein 280)	Hs.58414	2318	FLNC
5.77129	0.124668	6.45702	0.163801	1.61	Up	0.029071446	AL046412	231087_at	Resistance to inhibitors of cholinesterase 8 homolog B (C. elegans)	Hs.131306	55188	RIC8B
8.50601	0.121292	7.821393	0.117879	1.61	Down	0.015504863	BF511685	201718_s_at	Erythrocyte membrane protein band 4.1-like 2	Hs.486470	2037	EPB41L2
10.345233	0.043525	9.66087	0.12532	1.61	Down	0.00670428	NM_015874	207785_s_at	Recombining binding protein suppressor of hairless (Drosophila)	Hs.479396	3516	RBPSUH
7.323183	0.184404	8.006937	0.115434	1.61	Up	0.034750207	NM_014735	204866_at	PHD finger protein 16	Hs.371977	9767	PHF16
4.699123	0.20688	5.38259	0.054064	1.61	Up	0.033015556	AW162846	228302_x_at	-	-	-	-
7.50608	0.080113	6.822743	0.080085	1.61	Down	0.003806543	AF285109	223362_s_at	Septin 3	Hs.120483	55964	2-Sep
8.130313	0.057681	8.81346	0.132423	1.61	Up	0.009106725	NM_021183	218669_at	RAP2C, member of RAS oncogene family	Hs.119889	57826	RAP2C
4.54161	0.138635	5.224453	0.142748	1.61	Up	0.026497544	AI767727	229815_at	CDNA clone IMAGE:4814828	Hs.559426	-	-
9.296603	0.202727	8.61469	0.123805	1.6	Down	0.045435684	NM_030804	221245_s_at	-	-	-	-
5.84658	0.055589	5.164777	0.143382	1.6	Down	0.011390216	Z83851	229930_at	-	-	-	-
9.02118	0.103033	9.70272	0.115442	1.6	Up	0.011649682	AL137679	226416_at	Three prime histone mRNA exonuclease 1	Hs.20000	90459	THEX1
4.518837	0.083787	3.83733	0.084183	1.6	Down	0.004570297	AW014927	205626_s_at	Calbindin 1, 28kDa	Hs.65425	793	CALB1
6.505377	0.12939	5.824333	0.172359	1.6	Down	0.034184686	AB049117	223665_at	Actin related protein M1	Hs.135411	84517	ARPM1
4.329963	0.139601	3.649737	0.079927	1.6	Down	0.013384796	AI188161	240259_at	Fibronectin leucine rich transmembrane protein 2	Hs.533710	23768	FLRT2
7.804757	0.088469	8.484053	0.131936	1.6	Up	0.012885607	NM_021183	218668_s_at	RAP2C, member of RAS oncogene family	Hs.119889	57826	RAP2C
9.83998	0.076461	10.519267	0.115209	1.6	Up	0.007971323	AI718418	202557_at	Stress 70 protein chaperone, microsome-associated, 60kDa	Hs.352341	6782	STCH
10.383567	0.070369	9.70435	0.099685	1.6	Down	0.005102031	NM_016629	218856_at	tumor necrosis factor receptor superfamily, member 21	-	27242	-
11.7155	0.034736	11.037	0.15369	1.6	Down	0.012584507	NM_002966	200872_at	S100 calcium binding protein A10	Hs.143873	6281	S100A10
7.67706	0.104264	6.998657	0.11994	1.6	Down	0.012962997	AI433831	225450_at	Angiomotin like 1	Hs.503594	154810	AMOTL1
5.69577	0.080107	6.373973	0.19908	1.6	Up	0.034170011	AI934819	230498_at	Melanin-concentrating hormone receptor 1	Hs.248122	2847	MCHR1
6.1356	0.154764	5.457637	0.06521	1.6	Down	0.01564377	NM_013445	206670_s_at	Glutamate decarboxylase 1 (brain, 67kDa)	Hs.420036	2571	GAD1
9.127993	0.159396	8.4505	0.074583	1.6	Down	0.018306105	NM_001106	220028_at	Activin A receptor, type IIB	Hs.174273	93	ACVR2B
8.907277	0.166321	8.23002	0.12968	1.6	Down	0.032550434	N25986	226272_at	-	-	-	-
5.008653	0.030504	5.684653	0.124833	1.6	Up	0.006252567	AI086336	244579_at	Trichorhinophalangeal syndrome I	Hs.253594	7227	TRPS1
6.880783	0.077426	7.556663	0.185529	1.6	Up	0.028252927	M57707	204188_s_at	Retinoic acid receptor, gamma	Hs.1497	5916	RARG
10.458967	0.036835	11.134767	0.097262	1.6	Up	0.00289356	AL517946	215127_s_at	RNA binding motif, single stranded interacting protein 1	Hs.470412	5937	RBMS1
7.592837	0.128788	6.917417	0.143019	1.6	Down	0.02468526	BC003379	209679_s_at	Small trans-membrane and glycosylated protein	Hs.652389	57228	LOC57228
7.82416	0.042062	7.148813	0.187314	1.6	Down	0.024498107	NM_024615	219033_at	Poly (ADP-ribose) polymerase family, member 8	Hs.369581	79668	PARP8
5.904307	0.094163	5.22941	0.047715	1.6	Down	0.003072768	AA772172	227747_at	Hypothetical protein LOC196264	Hs.15396	196264	LOC196264
7.320847	0.13958	6.64609	0.120059	1.6	Down	0.021486341	AK025081	233824_at	LIM domain containing preferred translocation partner in lipoma	Hs.444362	4026	LPP
4.820043	0.079694	4.14538	0.095376	1.6	Down	0.005586514	AK057785	1556267_at	Chromosome 12 open reading frame 28	Hs.253773	196446	C12orf28
4.45741	0.040089	5.131897	0.176422	1.6	Up	0.02033031	AK098622	1562590_at	Protogenin homolog (Gallus gallus)	Hs.130957	283659	PRTG
4.93009	0.171086	5.6045	0.097179	1.6	Up	0.026594231	AI675636	228552_s_at	Single stranded DNA binding protein 4	Hs.515259	170463	SSBP4
7.865403	0.059075	7.191443	0.075274	1.6	Down	0.002141984	NM_004518	205737_at	Potassium voltage-gated channel, KQT-like subfamily, member 2	Hs.161851	3785	KCNQ2
4.800697	0.10988	4.126753	0.102069	1.6	Down	0.01087416	AF270487	211689_s_at	Transmembrane protease, serine 2	Hs.439309	7113	TMPRSS2
4.05147	0.17216	4.7246	0.146177	1.59	Up	0.040719689	NM_004405	207147_at	Distal-less homeobox 2	Hs.419	1746	DLX2
8.023397	0.066031	7.350693	0.093412	1.59	Down	0.004178864	AI972661	235094_at	Tropomyosin 4	Hs.631618	7171	TPM4
6.62471	0.080229	5.952203	0.068173	1.59	Down	0.003082803	AI655015	213848_at	MRNA; cDNA DKFZp586F2224 (from clone DKFZp586F2224)	Hs.595184	-	-
9.354747	0.042534	10.027193	0.135338	1.59	Up	0.009036743	AI952357	225160_x_at	Carboxypeptidase M	Hs.484551	1368	CPM
3.79313	0.024524	4.46554	0.058955	1.59	Up	0.000459893	T83966	1556590_s_at	SAPS domain family, member 3	Hs.503022	55291	SAPS3
9.863437	0.197379	10.535467	0.079429	1.59	Up	0.034229611	AU150752	218401_s_at	Zinc finger protein 281	Hs.59757	23528	ZNF281
6.21996	0.123293	5.548277	0.186885	1.59	Down	0.039940223	AI922538	215269_at	Transmembrane protein 1	Hs.126221	7109	TMEM1
8.69659	0.092652	8.025193	0.141291	1.59	Down	0.016487587	BC025250	1554667_s_at	Methyltransferase like 8	Hs.135146	79828	METTL8
10.815833	0.074317	11.487133	0.021892	1.59	Up	0.000976105	AL049381	212148_at	Pre-B-cell leukemia transcription factor 1	Hs.493096	5087	PBX1
5.29334	0.026719	5.964413	0.114709	1.59	Up	0.004688643	AI862062	1557538_at	-	-	-	-
6.34739	0.096251	5.676543	0.131263	1.59	Down	0.014595615	BC015986	1559399_s_at	Zinc finger, CCHC domain containing 10	Hs.29700	54819	ZCCHC10
7.61503	0.13422	8.285773	0.179855	1.59	Up	0.040384678	NM_001982	202454_s_at	V-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)	Hs.118681	2065	ERBB3
6.2979	0.16928	5.62738	0.068137	1.59	Down	0.021306163	AA521288	238435_at	Hypothetical protein LOC728999	Hs.532326	728999	LOC728999
8.32599	0.058439	7.65555	0.223118	1.59	Down	0.043817713	AI762695	225764_at	Ets variant gene 6 (TEL oncogene)	Hs.504765	2120	ETV6
5.988837	0.03478	5.318707	0.179286	1.59	Down	0.021403007	AI821925	242390_at	WD repeat and FYVE domain containing 1	Hs.652341	57590	WDFY1
8.4012	0.091059	7.7321	0.083683	1.59	Down	0.005653296	AA628539	242550_at	Eukaryotic translation initiation factor 3, subunit 9 eta, 116kDa	Hs.371001	8662	EIF3S9
3.550867	0.026211	4.219587	0.067333	1.59	Up	0.000757839	AI650353	228915_at	Dachshund homolog 1 (Drosophila)	Hs.129452	1602	DACH1
8.125687	0.168318	7.45709	0.151677	1.59	Down	0.041933173	D59502	230519_at	Family with sequence similarity 124A	Hs.71913	220108	FAM124A
4.206713	0.065003	4.87519	0.212357	1.59	Up	0.03954902	AL832549	1563841_at	Meis1, myeloid ecotropic viral integration site 1 homolog 2 (mouse)	Hs.510989	4212	MEIS2
7.26679	0.17475	6.599313	0.08726	1.59	Down	0.026847559	AI250910	227618_at	TPT1-like protein	Hs.496303	392490	FLJ44635
8.161227	0.112146	7.493897	0.125377	1.59	Down	0.016578384	AF055009	213059_at	CAMP responsive element binding protein 3-like 1	Hs.405961	90993	CREB3L1
8.035873	0.054442	8.702893	0.110572	1.59	Up	0.005646808	BG497776	225695_at	Chromosome 2 open reading frame 18	Hs.516034	54978	C2orf18
6.05668	0.047331	6.723487	0.210529	1.59	Up	0.03656867	AU146834	233273_at	-	-	-	-
5.472217	0.058604	4.805457	0.144207	1.59	Down	0.012812729	NM_001159	205083_at	Aldehyde oxidase 1	Hs.406238	316	AOX1
10.19399	0.15577	10.860667	0.153355	1.59	Up	0.038032562	AA678241	200831_s_at	Stearoyl-CoA desaturase (delta-9-desaturase)	Hs.558396	6319	SCD
9.608053	0.084396	8.941467	0.195138	1.59	Down	0.035005859	AB000889	209355_s_at	Phosphatidic acid phosphatase type 2B	Hs.405156	8613	PPAP2B
4.78647	0.098492	5.452967	0.064107	1.59	Up	0.004767805	AF267860	223703_at	Chromosome 10 open reading frame 11	Hs.118161	83938	C10orf11
9.128963	0.098528	8.46262	0.123836	1.59	Down	0.013578524	T16388	221538_s_at	Plexin A1	Hs.432329	5361	PLXNA1
5.25838	0.14953	4.592197	0.101644	1.59	Down	0.021120009	NM_003265	206271_at	Toll-like receptor 3	Hs.543332	7098	TLR3
4.869017	0.140337	4.203263	0.084154	1.59	Down	0.015241254	NM_014703	204376_at	Vpr (HIV-1) binding protein	Hs.118738	9730	VPRBP
8.285447	0.115754	7.61973	0.200208	1.59	Down	0.045075536	AL578502	201611_s_at	Isoprenylcysteine carboxyl methyltransferase	Hs.562083	23463	ICMT
7.640273	0.075977	6.974763	0.112825	1.59	Down	0.008086552	BF507862	227385_at	Phosphatidic acid phosphatase type 2 domain containing 2	Hs.107510	403313	PPAPDC2
4.755383	0.090542	4.089887	0.093827	1.59	Down	0.006963567	BC030710	1552521_a_at	Transmembrane protein 74	Hs.99439	157753	TMEM74
6.099473	0.176349	5.434283	0.116418	1.59	Down	0.034582728	AF277897	1565484_x_at	Epidermal growth factor receptor (erythroblastic leukemia viral (v-erb-b) oncogene homolog, avian)	Hs.488293	1956	EGFR
6.942883	0.121806	7.60784	0.087508	1.59	Up	0.011390287	AL022328	206106_at	-	-	-	-
7.85032	0.059363	7.185363	0.157344	1.59	Down	0.016760513	AI569792	236976_at	Fanconi anemia, complementation group A	Hs.567267	2175	FANCA
7.098987	0.059396	6.434243	0.165463	1.59	Down	0.019415079	NM_002668	201136_at	Proteolipid protein 2 (colonic epithelium-enriched)	Hs.77422	5355	PLP2
9.74813	0.117795	10.4128	0.083617	1.59	Up	0.010021761	AF200715	204235_s_at	GULP, engulfment adaptor PTB domain containing 1	Hs.470887	51454	GULP1
8.610003	0.14615	7.94542	0.127046	1.59	Down	0.026490335	AL118843	1568609_s_at	Phosphodiesterase 4D interacting protein (myomegalin)	Hs.584841	9659	PDE4DIP
9.622653	0.085549	8.95839	0.057923	1.58	Down	0.003009085	AF063591	209583_s_at	CD200 molecule	Hs.79015	4345	CD200
9.90362	0.08798	9.239477	0.062797	1.58	Down	0.003558175	AW138134	225816_at	PHD finger protein 17	Hs.12420	79960	PHF17
8.05861	0.21486	7.394623	0.099142	1.58	Down	0.048513876	AB032977	224772_at	Neuron navigator 1	Hs.585374	89796	NAV1
6.589157	0.069379	7.252917	0.067727	1.58	Up	0.002382424	BE466926	217671_at	Regulatory factor X, 3 (influences HLA class II expression)	Hs.136829	5991	RFX3
5.406623	0.075748	4.743223	0.223959	1.58	Down	0.048514203	AK026869	233480_at	Transmembrane protein 43	Hs.517817	79188	TMEM43
5.356967	0.102518	4.69435	0.113651	1.58	Down	0.012357442	AK023024	232184_at	Amyotrophic lateral sclerosis 2 (juvenile)	Hs.471096	57679	ALS2
7.574537	0.035703	8.237103	0.169761	1.58	Up	0.018788256	NM_001760	201700_at	Cyclin D3	Hs.534307	896	CCND3
8.386907	0.050345	7.72439	0.217258	1.58	Down	0.041114697	AL035414	229674_at	-	-	-	-
7.296183	0.034037	6.633787	0.195574	1.58	Down	0.028922361	AL137145	210038_at	-	-	-	-
6.562773	0.217521	5.900663	0.088791	1.58	Down	0.047918453	BC000568	223524_s_at	Chromodomain helicase DNA binding protein 3	Hs.191616	1107	CHD3
8.029477	0.135129	7.367643	0.144497	1.58	Down	0.028692365	BF001483	229377_at	Growth hormone regulated TBC protein 1	Hs.170904	79774	GRTP1
9.11848	0.04918	8.456773	0.057357	1.58	Down	0.000936886	AV700885	227920_at	KIAA1553	Hs.418045	57673	KIAA1553
4.456643	0.112462	5.117467	0.046943	1.58	Up	0.005607537	AK055656	1564385_at	Hypothetical protein LOC387640	Hs.350848	387640	FLJ45187
4.132417	0.023104	4.79309	0.189002	1.58	Up	0.025589123	AK000839	232979_at	Homeobox B5	Hs.98428	3215	HOXB5
6.2885	0.159136	5.627983	0.144206	1.58	Down	0.037087434	NM_000459	206702_at	TEK tyrosine kinase, endothelial (venous malformations, multiple cutaneous and mucosal)	Hs.89640	7010	TEK
6.095573	0.065196	5.43556	0.08296	1.58	Down	0.003330851	AI826110	229058_at	Ankyrin repeat domain 16	Hs.289828	54522	ANKRD16
6.92861	0.049275	6.269057	0.158195	1.58	Down	0.016392697	AL049332	215425_at	BTG family, member 3	-	10950	-
9.31205	0.053685	8.65253	0.046341	1.58	Down	0.000743932	AU146532	226452_at	Pyruvate dehydrogenase kinase, isozyme 1	Hs.470633	5163	PDK1
11.651667	0.133401	10.992833	0.186667	1.58	Down	0.045397871	NM_021127	204285_s_at	Phorbol-12-myristate-13-acetate-induced protein 1	Hs.96	5366	PMAIP1
6.40682	0.149307	7.064933	0.068508	1.58	Up	0.016047349	NM_025182	207765_s_at	KIAA1539	Hs.301696	80256	KIAA1539
4.739623	0.187349	4.081797	0.112923	1.58	Down	0.039658739	AA779230	238203_at	-	-	-	-
12.611067	0.162556	11.953567	0.104522	1.58	Down	0.027223229	BF223023	231381_at	Calcium channel, voltage-dependent, alpha 2/delta 3 subunit	Hs.128594	55799	CACNA2D3
7.54351	0.100691	8.20021	0.152171	1.58	Up	0.022779016	AL136885	223058_at	Family with sequence similarity 107, member B	Hs.446315	83641	FAM107B
5.825017	0.028657	6.481613	0.141891	1.58	Up	0.010530033	L26494	210475_at	POU domain, class 3, transcription factor 1	Hs.1837	5453	POU3F1
4.520617	0.169944	3.864157	0.00094	1.58	Down	0.018104962	AF053712	210643_at	Tumor necrosis factor (ligand) superfamily, member 11	Hs.333791	8600	TNFSF11
8.5615	0.023711	7.905427	0.061289	1.58	Down	0.000565619	NM_013231	204359_at	Fibronectin leucine rich transmembrane protein 2	Hs.533710	23768	FLRT2
8.15625	0.046517	7.500213	0.068473	1.58	Down	0.001372039	BF057711	227837_at	Hypothetical protein LOC729570	Hs.471205	729570	LOC729570
5.078533	0.096496	4.423173	0.070617	1.58	Down	0.005395989	AI732913	231257_at	Transcription elongation regulator 1-like	Hs.126575	256536	TCERG1L
9.11472	0.11552	8.459363	0.102992	1.58	Down	0.01332181	BF940043	202007_at	Nidogen 1	Hs.356624	4811	NID1
7.790433	0.081871	7.135227	0.213046	1.57	Down	0.04543441	NM_001845	211981_at	Collagen, type IV, alpha 1	Hs.17441	1282	COL4A1
7.704353	0.117917	7.049217	0.15291	1.57	Down	0.027458724	NM_000645	203566_s_at	Amylo-1, 6-glucosidase, 4-alpha-glucanotransferase (glycogen debranching enzyme, glycogen storage disease type III)	Hs.904	178	AGL
3.66648	0.08521	4.320557	0.076261	1.57	Up	0.004622985	AF422798	1565034_s_at	Myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)	Hs.258855	4297	MLL
5.58037	0.061989	4.92651	0.187264	1.57	Down	0.029522699	NM_015368	204715_at	Pannexin 1	Hs.591976	24145	PANX1
6.08538	0.068276	6.73901	0.080086	1.57	Up	0.003419624	NM_002609	202273_at	Platelet-derived growth factor receptor, beta polypeptide	Hs.509067	5159	PDGFRB
5.237143	0.1861	4.58361	0.064036	1.57	Down	0.029360903	AV704132	224828_at	Cytoplasmic polyadenylation element binding protein 4	Hs.127126	80315	CPEB4
5.13005	0.089249	5.783577	0.003662	1.57	Up	0.001856683	N47725	203595_s_at	Transcribed locus	Hs.633385	-	-
7.727193	0.074767	7.074227	0.195899	1.57	Down	0.035730508	BC019880	1555874_x_at	Hypothetical protein MGC21881	Hs.380240	389741	RP11-262H14.4
6.472423	0.108298	5.819507	0.15527	1.57	Down	0.026079019	AL036662	235984_at	Zinc finger protein 313	Hs.144949	55905	ZNF313
5.265627	0.184849	4.613657	0.098215	1.57	Down	0.035709644	AI025415	229954_at	Transcribed locus	Hs.596392	-	-
6.087887	0.140276	5.43688	0.111371	1.57	Down	0.022068899	BG026457	236255_at	KIAA1909 protein	Hs.535800	153478	KIAA1909
9.52805	0.096999	8.87763	0.110181	1.57	Down	0.011414682	NM_016201	203002_at	Angiomotin like 2	Hs.652350	51421	AMOTL2
7.614327	0.151361	6.96411	0.046486	1.57	Down	0.014774472	AK024556	1566968_at	Sprouty homolog 4 (Drosophila)	Hs.323308	81848	SPRY4
7.9208	0.086942	7.270723	0.063423	1.57	Down	0.003787577	NM_014026	218774_at	Decapping enzyme, scavenger	Hs.504249	28960	DCPS
6.465203	0.158006	5.815343	0.096676	1.57	Down	0.024709798	BC041011	1569867_at	Essential meiotic endonuclease 1 homolog 2 (S. pombe)	Hs.7247	197342	EME2
8.62966	0.094828	7.98015	0.171247	1.57	Down	0.029431599	NM_014344	219522_at	Four jointed box 1 (Drosophila)	Hs.39384	24147	FJX1
6.029763	0.150271	5.380397	0.1477	1.57	Down	0.0368644	AI872408	212905_at	Protein kinase, cGMP-dependent, type I	Hs.584791	5592	PRKG1
8.59158	0.021506	7.942217	0.050766	1.57	Down	0.000297359	AI745183	225038_s_at	Surfeit 6	Hs.274430	6838	SURF6
6.42888	0.11835	5.78086	0.155932	1.57	Down	0.029646021	BF000155	242473_at	TNF receptor-associated factor 4	Hs.8375	9618	TRAF4
7.613637	0.087636	8.26161	0.128855	1.57	Up	0.014166536	AI148659	213069_at	HEG homolog 1 (zebrafish)	Hs.477420	57493	HEG1
8.10897	0.08722	8.756577	0.075625	1.57	Up	0.004960361	NM_002149	205462_s_at	Hippocalcin-like 1	Hs.580427	3241	HPCAL1
8.723457	0.161693	8.075913	0.112606	1.57	Down	0.030319017	BE874872	226722_at	Family with sequence similarity 20, member C	Hs.134742	56975	FAM20C
5.870633	0.086198	5.224097	0.052862	1.57	Down	0.003071574	AI348159	226597_at	Receptor accessory protein 6	Hs.76277	92840	REEP6
9.41593	0.072992	8.77005	0.067666	1.56	Down	0.002907919	AL133035	225258_at	Filamin binding LIM protein 1	Hs.530101	54751	FBLIM1
9.82949	0.070794	9.18369	0.089737	1.56	Down	0.004833734	BE879367	202759_s_at	Full-length cDNA clone CS0DI025YO10 of Placenta Cot 25-normalized of Homo sapiens (human)	Hs.595524	-	-
8.804717	0.044626	8.159	0.094827	1.56	Down	0.003522161	AB018345	213358_at	KIAA0802	Hs.464563	23255	KIAA0802
8.69933	0.017059	8.053717	0.05033	1.56	Down	0.000263426	NM_005904	204790_at	SMAD family member 7	Hs.465087	4092	SMAD7
7.686763	0.089929	7.041327	0.154653	1.56	Down	0.022600221	AL538966	222005_s_at	Guanine nucleotide binding protein (G protein), gamma 3	Hs.179915	2785	GNG3
7.90805	0.173442	7.26312	0.015282	1.56	Down	0.020761537	NM_018490	218326_s_at	Leucine-rich repeat-containing G protein-coupled receptor 4	Hs.502176	55366	LGR4
8.317507	0.092795	8.96243	0.163458	1.56	Up	0.026507753	AF226732	222995_s_at	Rhomboid domain containing 2	Hs.488827	57414	RHBDD2
7.29734	0.074626	7.942133	0.155402	1.56	Up	0.0201162	AA679045	225907_at	Replication initiator 1	Hs.647086	29803	REPIN1
5.03528	0.065858	5.679607	0.089677	1.56	Up	0.00441933	AW418882	205138_s_at	Uronyl-2-sulfotransferase	Hs.557541	10090	UST
8.156653	0.048978	8.800837	0.07268	1.56	Up	0.001824747	AA130132	225133_at	Transcript ch138 [human, RF1,RF48 stomach cancer cell lines, mRNA, 235 nt]	Hs.598860	-	-
6.26353	0.071241	5.61976	0.163861	1.56	Down	0.022698206	BC000993	223881_at	Islet cell autoantigen 1,69kDa-like	Hs.516629	130026	ICA1L
4.48998	0.196784	5.13323	0.055592	1.56	Up	0.034657239	AK022831	233882_s_at	Sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D	Hs.511265	80031	SEMA6D
7.865127	0.087376	7.222347	0.127339	1.56	Down	0.014120422	AL096776	223168_at	-	-	-	-
8.340887	0.11406	7.698667	0.056588	1.56	Down	0.00726207	AI760919	226164_x_at	Family with sequence similarity 80, member B	Hs.504670	57494	FAM80B
7.163157	0.12561	7.80502	0.010313	1.56	Up	0.007017543	AB007956	212183_at	Nudix (nucleoside diphosphate linked moiety X)-type motif 4	Hs.591008	11163	NUDT4
7.019697	0.133506	6.377983	0.091709	1.56	Down	0.016650699	AW970089	228523_at	Nanos homolog 1 (Drosophila)	Hs.591918	340719	NANOS1
8.108893	0.157548	8.75024	0.128238	1.56	Up	0.034277839	AI251890	214683_s_at	CDC-like kinase 1	Hs.433732	1195	CLK1
5.953143	0.073975	5.311867	0.06819	1.56	Down	0.003107495	BE671084	205068_s_at	Rho GTPase activating protein 26	Hs.293593	23092	ARHGAP26
8.533843	0.084837	9.174917	0.11054	1.56	Up	0.010025631	NM_003620	204566_at	Protein phosphatase 1D magnesium-dependent, delta isoform	Hs.591184	8493	PPM1D
5.64715	0.040382	6.288117	0.223953	1.56	Up	0.047991995	AI283051	244383_at	CDNA clone IMAGE:5175565	Hs.405427	-	-
8.882227	0.187888	8.241297	0.102862	1.56	Down	0.040251521	BE466173	227223_at	RNA binding motif protein 39	Hs.282901	9584	RBM39
10.957767	0.067387	10.3176	0.040281	1.56	Down	0.001231123	AI950078	228145_s_at	Zinc finger protein 398	Hs.490510	57541	ZNF398
7.067623	0.136027	6.42747	0.082935	1.56	Down	0.015889111	NM_016821	205760_s_at	8-oxoguanine DNA glycosylase	Hs.380271	4968	OGG1
4.356843	0.111373	3.716797	0.178495	1.56	Down	0.038320505	BC036055	1569934_at	DEP domain containing 2	Hs.591867	80243	DEPDC2
6.75077	0.082081	7.3908	0.056903	1.56	Up	0.003046429	AF241831	209818_s_at	Hyaluronan binding protein 4	Hs.494567	22927	HABP4
5.962947	0.193283	6.602767	0.052967	1.56	Up	0.033135041	AL569506	228702_at	Hypothetical protein FLJ43663	Hs.150556	378805	FLJ43663
8.23207	0.169476	7.59257	0.132249	1.56	Down	0.040947345	AF161528	223397_s_at	Nuclear import 7 homolog (S. cerevisiae)	Hs.585728	51388	NIP7
6.616377	0.048261	7.25561	0.133754	1.56	Up	0.010860064	NM_003028	204657_s_at	Src homology 2 domain containing adaptor protein B	Hs.521482	6461	SHB
8.17713	0.108695	7.53803	0.087307	1.56	Down	0.010152038	AF052108	214839_at	Hypothetical protein LOC157627	Hs.12513	157627	LOC157627
7.92997	0.032081	7.29136	0.218126	1.56	Down	0.044271089	AA224199	222624_s_at	Zinc finger protein 639	Hs.632578	51193	ZNF639
6.331703	0.110432	6.969613	0.113851	1.56	Up	0.015840007	AI742570	226506_at	Thrombospondin, type I, domain containing 4	Hs.387057	79875	THSD4
4.723757	0.109098	5.361337	0.092369	1.56	Up	0.011158616	NM_002036	208335_s_at	Duffy blood group, chemokine receptor	Hs.153381	2532	DARC
8.135827	0.197945	8.772547	0.070954	1.55	Up	0.038857048	AU145293	222111_at	Transcribed locus, moderately similar to NP_001013658.1  protein LOC387873 [Homo sapiens]	Hs.595874	-	-
5.43217	0.084931	4.795567	0.137767	1.55	Down	0.017053012	AF033861	209321_s_at	Adenylate cyclase 3	Hs.467898	109	ADCY3
7.302703	0.131813	6.666327	0.145541	1.55	Down	0.031647436	AI640492	225828_at	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2	Hs.487498	11014	KDELR2
6.70002	0.132539	6.064287	0.137728	1.55	Down	0.029215777	BC013077	1558522_at	Homo sapiens, clone IMAGE:3459334, mRNA	Hs.594275	-	-
8.457753	0.186692	7.822427	0.097097	1.55	Down	0.039196185	AA514237	239781_at	Hypothetical LOC440132	Hs.147880	440132	LOC440132
7.95322	0.077102	7.318183	0.020318	1.55	Down	0.001346532	AF362887	1567107_s_at	tropomyosin 3	-	7170	-
