Grp1 Mean	Grp1 SEM	Grp2 Mean	Grp2 SEM	Ratio	Direction	p-value	Gene Identifier	Other ID	Gene Name	UG Cluster	LocusLink	Gene ID
8.334253	0.034833	7.67542	0.18699	1.58	Down	0.025729304	U55936	209131_s_at	Synaptosomal-associated protein, 23kDa	Hs.511149	8773	SNAP23
6.6274	0.05548	7.285867	0.045998	1.58	Up	0.000796303	H15073	236685_at	Transcribed locus	Hs.436029	-	-
8.439643	0.106523	7.781677	0.078481	1.58	Down	0.007635898	BG163294	238539_at	Hermansky-Pudlak syndrome 3	Hs.591311	84343	HPS3
6.529237	0.068917	5.871303	0.076968	1.58	Down	0.003117597	NM_025040	220721_at	Zinc finger protein 614	Hs.292336	80110	ZNF614
7.783697	0.11677	7.12579	0.086291	1.58	Down	0.010567441	NM_002610	206686_at	Pyruvate dehydrogenase kinase, isozyme 1	Hs.470633	5163	PDK1
9.86716	0.150418	10.5249	0.077902	1.58	Up	0.017797491	AW157094	209291_at	Inhibitor of DNA binding 4, dominant negative helix-loop-helix protein	Hs.519601	3400	ID4
5.236623	0.024833	4.578993	0.117606	1.58	Down	0.00543011	BG261090	1558014_s_at	Male sterility domain containing 2	Hs.501991	84188	MLSTD2
7.13907	0.10853	6.481907	0.110738	1.58	Down	0.013281604	AF285109	223362_s_at	Septin 3	Hs.120483	55964	2-Sep
8.644183	0.067301	7.987127	0.079961	1.58	Down	0.003269797	AA043348	208814_at	Heat shock 70kDa protein 4	Hs.90093	3308	HSPA4
5.78454	0.095168	6.440973	0.086136	1.58	Up	0.006914883	AK024472	226530_at	Bcl2 modifying factor	Hs.591104	90427	BMF
8.34182	0.1307	8.997807	0.075131	1.58	Up	0.012144383	NM_014721	204049_s_at	Phosphatase and actin regulator 2	Hs.102471	9749	PHACTR2
9.32575	0.043583	8.669787	0.038712	1.58	Down	0.00035528	AF080216	210347_s_at	B-cell CLL/lymphoma 11A (zinc finger protein)	Hs.370549	53335	BCL11A
6.29898	0.095905	5.643523	0.042339	1.58	Down	0.003336932	AL117600	223452_s_at	DKFZP564J0863 protein	Hs.356719	25923	DKFZP564J0863
8.317023	0.096674	7.661607	0.20267	1.58	Down	0.043293207	AW274018	231192_at	Endothelial differentiation, lysophosphatidic acid G-protein-coupled receptor, 7	Hs.527909	23566	EDG7
8.403347	0.091122	9.058293	0.093077	1.57	Up	0.007342938	AI631210	226873_at	CDNA clone IMAGE:4794011	Hs.595286	-	-
4.244637	0.091424	4.899233	0.120069	1.57	Up	0.012276479	BE349115	228873_at	Collagen, type XXII, alpha 1	Hs.117169	169044	COL22A1
6.77186	0.025725	7.426347	0.037639	1.57	Up	0.000136811	NM_000676	205891_at	Adenosine A2b receptor	Hs.167046	136	ADORA2B
7.77004	0.081149	7.11558	0.062828	1.57	Down	0.00310202	NM_004955	201802_at	Solute carrier family 29 (nucleoside transporters), member 1	Hs.25450	2030	SLC29A1
8.269167	0.008717	7.614833	0.12119	1.57	Down	0.005748112	NM_003659	205401_at	Alkylglycerone phosphate synthase	Hs.591631	8540	AGPS
5.202873	0.125116	4.54855	0.04277	1.57	Down	0.007769173	AF212232	222614_at	Chromosome 21 open reading frame 6	Hs.34136	10069	C21orf6
6.413943	0.063902	7.06807	0.029755	1.57	Up	0.000750104	NM_012109	219005_at	Chromosome 19 open reading frame 4	Hs.329850	25789	C19orf4
9.449897	0.061174	10.103437	0.091417	1.57	Up	0.004024463	AF001540	224559_at	metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)	-	378938	-
8.360923	0.091473	9.014297	0.067097	1.57	Up	0.004508274	AW104509	225490_at	AT rich interactive domain 2 (ARID, RFX-like)	Hs.317304	196528	ARID2
5.831767	0.098464	5.178407	0.03988	1.57	Down	0.003545498	NM_014547	220800_s_at	Tropomodulin 3 (ubiquitous)	Hs.4998	29766	TMOD3
5.4266	0.043571	6.079723	0.107474	1.57	Up	0.004890691	NM_018242	219525_at	Hypothetical protein FLJ10847	Hs.232054	55244	FLJ10847
5.75472	0.179303	6.407467	0.113439	1.57	Up	0.037058759	BG420747	217609_at	Leucine rich repeat containing 23	Hs.155586	10233	LRRC23
7.082563	0.100864	6.430297	0.102425	1.57	Down	0.010517277	BE614255	223349_s_at	BCL2-related ovarian killer	Hs.293753	666	BOK
7.131263	0.07942	6.47915	0.029262	1.57	Down	0.001527181	NM_005374	207984_s_at	Membrane protein, palmitoylated 2 (MAGUK p55 subfamily member 2)	Hs.514208	4355	MPP2
5.616887	0.054554	4.96511	0.102283	1.57	Down	0.004920033	AL137724	231833_at	Proline rich 8	Hs.585001	92454	PRR8
7.039543	0.090097	6.387833	0.079047	1.57	Down	0.005552654	AA180161	242422_at	Full-length cDNA clone CS0DL005YA15 of B cells (Ramos cell line) Cot 25-normalized of Homo sapiens (human)	Hs.3353	-	-
6.719917	0.119416	7.371437	0.170863	1.57	Up	0.035340388	AW612461	235419_at	ERBB receptor feedback inhibitor 1	Hs.11169	54206	ERRFI1
6.168933	0.13888	5.51757	0.082495	1.57	Down	0.015702711	U62325	213419_at	-	-	-	-
4.120887	0.049772	4.771737	0.060039	1.57	Up	0.001126795	AW265065	235079_at	Transcribed locus	Hs.633113	-	-
6.542197	0.023053	7.192963	0.091705	1.57	Up	0.002335936	BF432260	228419_at	CDNA FLJ32491 fis, clone SKNSH1000308	Hs.595243	-	-
6.62303	0.036025	5.972363	0.135414	1.57	Down	0.009708456	BC003163	210692_s_at	Solute carrier family 43, member 3	Hs.99962	29015	SLC43A3
8.114853	0.063553	8.764003	0.084612	1.57	Up	0.003579256	AW157525	225484_at	Testis specific, 14	Hs.368315	95681	TSGA14
5.589423	0.054952	4.940753	0.081504	1.57	Down	0.00273226	AA776723	239946_at	KIAA0922	Hs.205572	23240	KIAA0922
7.597083	0.013812	6.948987	0.118544	1.57	Down	0.005578293	AA284248	1559394_a_at	Receptor tyrosine kinase-like orphan receptor 1	Hs.128753	4919	ROR1
8.14052	0.103072	8.78858	0.062175	1.57	Up	0.005754088	NM_006338	205154_at	Leucine rich repeat neuronal 5	Hs.26312	10446	LRRN5
11.058067	0.041851	10.4102	0.087268	1.57	Down	0.002590697	AL110298	216236_s_at	Solute carrier family 2 (facilitated glucose transporter), member 3	Hs.419240	6515	SLC2A3
6.051163	0.056457	5.403303	0.087082	1.57	Down	0.003356128	AF016005	221643_s_at	Arginine-glutamic acid dipeptide (RE) repeats	Hs.463041	473	RERE
8.701583	0.055797	8.054027	0.05001	1.57	Down	0.0009859	AV693216	215807_s_at	Plexin B1	Hs.476209	5364	PLXNB1
5.947533	0.075522	6.594867	0.02184	1.57	Up	0.001186173	AK025812	232508_at	Zinc finger, MIZ-type containing 1	Hs.193118	57178	ZMIZ1
6.748753	0.067727	6.101423	0.057817	1.57	Down	0.001902297	AL117612	224650_at	Mal, T-cell differentiation protein 2	Hs.201083	114569	MAL2
10.152403	0.080554	9.505347	0.0558	1.57	Down	0.002725879	AK026565	218156_s_at	TSR1, 20S rRNA accumulation, homolog (S. cerevisiae)	Hs.388170	55720	TSR1
8.231623	0.009984	7.584897	0.119092	1.57	Down	0.005648917	BG469030	208879_x_at	PRP6 pre-mRNA processing factor 6 homolog (S. cerevisiae)	Hs.31334	24148	PRPF6
4.65026	0.122342	4.00365	0.046532	1.57	Down	0.007816653	NM_025067	220348_at	-	-	-	-
7.267563	0.058875	6.621133	0.204473	1.57	Down	0.038477251	AL565767	225191_at	Cold inducible RNA binding protein	Hs.634522	1153	CIRBP
4.793307	0.144966	4.146997	0.061298	1.57	Down	0.014776168	NM_013441	219864_s_at	Down syndrome critical region gene 1-like 2	Hs.399958	11123	DSCR1L2
7.75173	0.093288	7.10568	0.015214	1.56	Down	0.002396773	AA194149	225188_at	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	Hs.471162	65059	RAPH1
5.76992	0.121612	5.124167	0.041072	1.56	Down	0.007329472	AI924426	226099_at	Elongation factor, RNA polymerase II, 2	Hs.592742	22936	ELL2
6.43035	0.129492	5.78479	0.160973	1.56	Down	0.03536229	AA523542	226652_at	Ubiquitin specific peptidase 3	Hs.458499	9960	USP3
8.321927	0.02777	7.677573	0.100903	1.56	Down	0.003531267	AW082913	202199_s_at	SFRS protein kinase 1	Hs.443861	6732	SRPK1
6.941487	0.151217	6.297473	0.164359	1.56	Down	0.044852285	AI332979	214595_at	Potassium voltage-gated channel, subfamily G, member 1	Hs.118695	3755	KCNG1
5.387533	0.093415	4.743873	0.130718	1.56	Down	0.016047038	AW851069	238954_at	Transcribed locus	Hs.496366	-	-
7.059057	0.068635	7.702707	0.056193	1.56	Up	0.001915305	NM_017515	218826_at	Solute carrier family 35, member F2	Hs.524014	54733	SLC35F2
6.577143	0.08319	5.933783	0.030389	1.56	Down	0.001907388	NM_014368	219884_at	LIM homeobox 6	Hs.103137	26468	LHX6
9.461657	0.064288	10.1046	0.006153	1.56	Up	0.000571803	M62994	208614_s_at	Filamin B, beta (actin binding protein 278)	Hs.476448	2317	FLNB
5.759723	0.059656	6.402267	0.033872	1.56	Up	0.00072373	BC001903	209575_at	Interleukin 10 receptor, beta	Hs.512211	3588	IL10RB
7.32382	0.118272	6.68135	0.179332	1.56	Down	0.040309466	AI796687	204275_at	Small optic lobes homolog (Drosophila)	Hs.632219	6650	SOLH
4.98038	0.109109	4.33816	0.171539	1.56	Down	0.034217024	AA584428	242776_at	Zinc finger, CCHC domain containing 6	Hs.136398	79670	ZCCHC6
7.25772	0.153449	6.61557	0.016919	1.56	Down	0.01415025	NM_014484	206141_at	Molybdenum cofactor synthesis 3	Hs.159410	27304	MOCS3
9.789923	0.085348	9.148487	0.060127	1.56	Down	0.003558802	AF015043	222258_s_at	SH3-domain binding protein 4	Hs.516777	23677	SH3BP4
5.02846	0.157915	4.387033	0.094976	1.56	Down	0.025333739	BC041481	1562484_at	Hypothetical protein FLJ35848	Hs.349758	284071	FLJ35848
4.86378	0.023909	5.505007	0.140139	1.56	Up	0.010736106	AU148008	233479_at	GPI deacylase	Hs.229988	80055	PGAP1
5.714433	0.046314	5.073217	0.009357	1.56	Down	0.000170681	NM_012294	204681_s_at	Rap guanine nucleotide exchange factor (GEF) 5	Hs.642736	9771	RAPGEF5
7.388627	0.038224	8.02975	0.055233	1.56	Up	0.000672873	AI478634	225924_at	KIAA1450 protein	Hs.652441	57600	KIAA1450
5.478997	0.111721	4.838027	0.181088	1.56	Down	0.03945735	AC_006371	216376_x_at	-	-	-	-
5.07875	0.069392	4.438303	0.076057	1.56	Down	0.003399943	AI950451	240971_x_at	-	-	-	-
5.915697	0.021882	6.55606	0.091977	1.56	Up	0.002479487	AK023679	228184_at	Dispatched homolog 1 (Drosophila)	Hs.528817	84976	DISP1
5.863337	0.015749	6.50311	0.089619	1.56	Up	0.002156021	AL569506	228702_at	Hypothetical protein FLJ43663	Hs.150556	378805	FLJ43663
6.28557	0.07859	5.645803	0.107587	1.56	Down	0.008636736	AW275658	242349_at	HECT domain containing 1	Hs.210850	25831	HECTD1
5.949173	0.086276	6.58893	0.18556	1.56	Up	0.035310866	AI934819	230498_at	Melanin-concentrating hormone receptor 1	Hs.248122	2847	MCHR1
6.747083	0.137653	7.386663	0.13304	1.56	Up	0.028810304	BF511315	221814_at	G protein-coupled receptor 124	Hs.652229	25960	GPR124
8.398813	0.128475	7.759773	0.064545	1.56	Down	0.011293316	AI963605	230269_at	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 5	Hs.197749	10317	B3GALT5
6.784173	0.182938	6.14514	0.137123	1.56	Down	0.049054676	AA424537	238795_at	Chromosome 10 open reading frame 18	Hs.432548	54906	C10orf18
7.508537	0.112022	6.869597	0.143052	1.56	Down	0.024525765	AL137427	1564964_at	MRNA; cDNA DKFZp761M2323 (from clone DKFZp761M2323)	Hs.545091	-	-
4.73628	0.057121	5.375017	0.058645	1.56	Up	0.001455955	NM_004684	200795_at	SPARC-like 1 (mast9, hevin)	Hs.62886	8404	SPARCL1
6.42127	0.11164	5.783103	0.093451	1.56	Down	0.011844362	NM_020412	218177_at	Guanine nucleotide binding protein (G protein), alpha activating activity polypeptide, olfactory type	Hs.136295	2774	GNAL
7.62509	0.046123	8.263227	0.037757	1.56	Up	0.000431339	BF035598	243502_at			-	-
8.64631	0.148532	8.008417	0.155835	1.56	Down	0.041428399	BF343625	225185_at	Muscle RAS oncogene homolog	Hs.527021	22808	MRAS
6.783377	0.106511	6.14555	0.157105	1.56	Down	0.028294164	AF024540	1565436_s_at	Myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila)	Hs.258855	4297	MLL
7.621837	0.148244	8.25951	0.126658	1.56	Up	0.030777574	NM_003563	204640_s_at	Speckle-type POZ protein	Hs.463382	8405	SPOP
6.03579	0.175667	5.398207	0.07921	1.56	Down	0.029690588	AK093435	1564413_at	Hypothetical locus LOC388666	Hs.632431	388666	FLJ36116
4.208023	0.050491	4.84527	0.164843	1.56	Up	0.0209036	U85430	210556_at	Nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 3	Hs.632209	4775	NFATC3
4.955387	0.170084	5.592627	0.03422	1.56	Up	0.021334435	NM_012301	207702_s_at	Membrane associated guanylate kinase, WW and PDZ domain containing 2	Hs.583235	9863	MAGI2
5.26099	0.119359	5.898113	0.056134	1.56	Up	0.008459159	BF223343	226861_at	Ankyrin repeat and SOCS box-containing 8	Hs.432699	140461	ASB8
8.713623	0.008023	8.07651	0.079965	1.56	Down	0.001370481	AW103422	213517_at	Poly(rC) binding protein 2	Hs.546271	5094	PCBP2
6.53358	0.112607	5.89647	0.126828	1.56	Down	0.019835867	NM_005808	201905_s_at	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase-like	Hs.475963	10217	CTDSPL
9.678057	0.116278	9.041083	0.072319	1.56	Down	0.009648955	AF364037	1555760_a_at	RNA binding motif protein 15	Hs.435947	64783	RBM15
5.355133	0.032935	4.718567	0.031639	1.55	Down	0.000153647	AW236486	233408_at	DEP domain containing 2	Hs.591867	80243	DEPDC2
8.158983	0.094967	8.79513	0.076922	1.55	Up	0.006492588	AL136769	223135_s_at	Bobby sox homolog (Drosophila)	Hs.124366	56987	BBX
5.967397	0.060202	5.331257	0.026757	1.55	Down	0.000643481	AF098641	210916_s_at	CD44 molecule (Indian blood group)	Hs.502328	960	CD44
7.243397	0.009673	7.879523	0.198481	1.55	Up	0.032864164	X04603	affx-r2-bs-thr-3_s_at
6.61649	0.024209	5.980453	0.054138	1.55	Down	0.000428357	BF529628	225115_at	Homeodomain interacting protein kinase 2	Hs.397465	28996	HIPK2
10.502667	0.145505	11.138633	0.078949	1.55	Up	0.018432784	AB034747	200704_at	Lipopolysaccharide-induced TNF factor	Hs.459940	9516	LITAF
10.052433	0.008117	9.4165	0.024281	1.55	Down	1.56E-05	NM_000381	203637_s_at	Midline 1 (Opitz/BBB syndrome)	Hs.27695	4281	MID1
9.968933	0.050184	9.333197	0.098952	1.55	Down	0.004593439	BE963370	201101_s_at	BCL2-associated transcription factor 1	Hs.486542	9774	BCLAF1
8.098207	0.009663	7.462527	0.148118	1.55	Down	0.012821081	AF046997	203125_x_at	Solute carrier family 11 (proton-coupled divalent metal ion transporters), member 2	Hs.505545	4891	SLC11A2
7.473983	0.112305	8.109437	0.025889	1.55	Up	0.005280606	BF973178	215942_s_at	G-2 and S-phase expressed 1	Hs.386189	51512	GTSE1
4.130543	0.104157	4.76573	0.098193	1.55	Up	0.011357058	BC020865	1570134_at	Forkhead box P1	Hs.431498	27086	FOXP1
7.698487	0.029332	7.063313	0.115069	1.55	Down	0.005890089	BC012919	1555420_a_at	Kruppel-like factor 7 (ubiquitous)	Hs.471221	8609	KLF7
4.96977	0.164933	4.334727	0.051505	1.55	Down	0.021292179	AA243659	209683_at	Family with sequence similarity 49, member A	Hs.467769	81553	FAM49A
5.27815	0.038398	5.912763	0.11386	1.55	Up	0.006164369	NM_014467	205499_at	Sushi-repeat-containing protein, X-linked 2	Hs.306339	27286	SRPX2
6.836393	0.101875	7.470957	0.117382	1.55	Up	0.01506433	NM_005505	201819_at	Scavenger receptor class B, member 1	Hs.298813	949	SCARB1
7.384247	0.09545	8.018423	0.03835	1.55	Up	0.003514084	NM_021173	202996_at	Polymerase (DNA-directed), delta 4	Hs.523829	57804	POLD4
7.774947	0.148946	8.40911	0.131934	1.55	Up	0.033307518	D87469	36499_at	Cadherin, EGF LAG seven-pass G-type receptor 2 (flamingo homolog, Drosophila)	Hs.57652	1952	CELSR2
9.532183	0.059947	8.89813	0.064361	1.55	Down	0.001963031	U90902	213135_at	T-cell lymphoma invasion and metastasis 1	Hs.517228	7074	TIAM1
6.33909	0.076096	6.9731	0.138459	1.55	Up	0.015957744	NM_006747	204164_at	Signal-induced proliferation-associated gene 1	Hs.530477	6494	SIPA1
9.202583	0.096234	8.56862	0.050207	1.55	Down	0.004284178	AK022852	233587_s_at	Signal-induced proliferation-associated 1 like 2	Hs.268774	57568	SIPA1L2
5.217953	0.150636	4.584387	0.05971	1.55	Down	0.017394186	NM_012118	220671_at	CCR4 carbon catabolite repression 4-like (S. cerevisiae)	Hs.548091	25819	CCRN4L
5.43091	0.111165	6.064467	0.152209	1.55	Up	0.028268767	AI467945	243149_at	Eukaryotic translation initiation factor 4 gamma, 3	Hs.467084	8672	EIF4G3
5.53048	0.102039	6.163817	0.102638	1.55	Up	0.011912033	AL046696	231873_at	Bone morphogenetic protein receptor, type II (serine/threonine kinase)	Hs.471119	659	BMPR2
7.515063	0.059871	8.148377	0.17512	1.55	Up	0.026731558	NM_014045	201412_at	Low density lipoprotein receptor-related protein 10	Hs.525232	26020	LRP10
10.1049	0.009608	9.471667	0.036349	1.55	Down	7.28E-05	BE967532	203636_at	Transcribed locus	Hs.596686
8.053413	0.115762	7.42052	0.007085	1.55	Down	0.005481208	AA969958	222611_s_at	Paraspeckle component 1	Hs.213198	55269	PSPC1
5.89032	0.137727	5.257897	0.083455	1.55	Down	0.017144221	BC040952	1569022_a_at	Phosphoinositide-3-kinase, class 2, alpha polypeptide	Hs.175343	5286	PIK3C2A
7.00158	0.093489	6.36976	0.167604	1.55	Down	0.030153463	AB033281	209456_s_at	F-box and WD-40 domain protein 11	Hs.484138	23291	FBXW11
9.39648	0.125122	8.76506	0.011388	1.55	Down	0.007356038	NM_002467	202431_s_at	V-myc myelocytomatosis viral oncogene homolog (avian)	Hs.202453	4609	MYC
5.394137	0.103345	4.76288	0.066447	1.55	Down	0.006801326	AK022610	216633_s_at	Phospholipase C, eta 1	Hs.567423	23007	PLCH1
4.93995	0.08865	5.571167	0.021929	1.55	Up	0.002298483	N75937	240072_at	Additional sex combs like 2 (Drosophila)	Hs.119815	55252	ASXL2
5.706787	0.056309	6.337777	0.068633	1.55	Up	0.002070156	BC016013	1569129_s_at	Homo sapiens, clone IMAGE:4695648, mRNA	Hs.476944
7.711123	0.124583	7.080267	0.108266	1.55	Down	0.018743684	BC021215	1552660_a_at	Chromosome 5 open reading frame 22	Hs.519246	55322	C5orf22
9.291913	0.112153	9.92272	0.05869	1.55	Up	0.007578952	BC000915	208690_s_at	PDZ and LIM domain 1 (elfin)	Hs.368525	9124	PDLIM1
8.02885	0.072694	7.398053	0.068607	1.55	Down	0.003224266	AK023367	1557385_at	Hypothetical protein FLJ13305	Hs.440466	84140	FLJ13305
8.114427	0.106946	7.483727	0.037927	1.55	Down	0.00512939	NM_001845	211981_at	Collagen, type IV, alpha 1	Hs.17441	1282	COL4A1
5.495943	0.056926	4.865463	0.155184	1.55	Down	0.018870963	NM_004874	219624_at	BCL2-associated athanogene 4	Hs.194726	9530	BAG4
7.15972	0.042362	6.52928	0.034633	1.55	Down	0.000324015	AA740186	203771_s_at	Biliverdin reductase A	Hs.488143	644	BLVRA
5.464	0.072467	4.833617	0.08048	1.55	Down	0.004337618	AF401998	1555594_a_at	Muscleblind-like (Drosophila)	Hs.478000	4154	MBNL1
8.449973	0.078034	9.080313	0.011417	1.55	Up	0.001328507	AF146696	223287_s_at	Forkhead box P1	Hs.431498	27086	FOXP1
3.765323	0.015683	4.395547	0.032049	1.55	Up	6.03E-05	AW137982	235521_at	Homeobox A5	Hs.533357	3202	HOXA5
6.476557	0.096795	5.846723	0.092013	1.55	Down	0.009198144	AK001380	232238_at	Asp (abnormal spindle) homolog, microcephaly associated (Drosophila)	Hs.121028	259266	ASPM
6.311557	0.039843	6.94136	0.076456	1.55	Up	0.001867524	BE882538	227945_at	TBC1 (tre-2/USP6, BUB2, cdc16) domain family, member 1	Hs.176503	23216	TBC1D1
5.81003	0.085487	6.439743	0.129971	1.55	Up	0.015502605	U51096	206387_at	Caudal type homeobox transcription factor 2	Hs.174249	1045	CDX2
8.376853	0.105655	9.00652	0.079918	1.55	Up	0.008950737	NM_004431	203499_at	EPH receptor A2	Hs.171596	1969	EPHA2
4.721377	0.011207	5.35098	0.130946	1.55	Up	0.008707806	AI033582	244696_at	AF4/FMR2 family, member 3	Hs.444414	3899	AFF3
6.02262	0.07144	5.393757	0.100429	1.55	Down	0.006970481	BF111276	230859_at	Internexin neuronal intermediate filament protein, alpha	Hs.500916	9118	INA
8.363353	0.065854	7.73474	0.149047	1.55	Down	0.018181817	AB011126	212288_at	Formin binding protein 1	Hs.189409	23048	FNBP1
9.940297	0.024344	10.568467	0.033935	1.55	Up	0.000113854	AB055977	223376_s_at	Brain protein I3	Hs.567438	25798	BRI3
5.11541	0.103103	5.74353	0.026869	1.55	Up	0.00414095	AA973128	242294_at	Transcribed locus	Hs.169815
5.303827	0.02889	4.675997	0.024571	1.55	Down	7.80E-05	NM_004775	206232_s_at	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 6	Hs.591063	9331	B4GALT6
6.510337	0.042589	5.882997	0.110165	1.54	Down	0.006040289	NM_003899	202547_s_at	Rho guanine nucleotide exchange factor (GEF) 7	Hs.508738	8874	ARHGEF7
10.315	0.069214	10.941967	0.032118	1.54	Up	0.001195686	BC001913	208626_s_at	Vesicle amine transport protein 1 homolog (T. californica)	Hs.514199	10493	VAT1
7.308863	0.126598	7.9358	0.151102	1.54	Up	0.033523173	AK022040	233445_at
8.49476	0.023998	7.867937	0.05036	1.54	Down	0.000357339	AI424797	212285_s_at	Agrin	Hs.273330	375790	AGRIN
12.1598	0.024022	11.533	0.025407	1.54	Down	5.69E-05	AA205444	228415_at	Adaptor-related protein complex 1, sigma 2 subunit	Hs.121592	8905	AP1S2
10.037597	0.132214	10.6639	0.081546	1.54	Up	0.015709632	BE384529	225269_s_at	RNA binding motif, single stranded interacting protein 1	Hs.470412	5937	RBMS1
9.047627	0.147745	8.421357	0.075853	1.54	Down	0.019589047	NM_007153	208542_x_at	Zinc finger protein 208	Hs.541334	7757	ZNF208
6.235357	0.173655	5.609247	0.066265	1.54	Down	0.028081208	AL516202	225579_at	PQ loop repeat containing 3	Hs.274415	130814	PQLC3
8.29988	0.049275	8.92587	0.036194	1.54	Up	0.000512925	AV687517	228498_at	Transcribed locus, strongly similar to XP_531236.1  hypothetical protein XP_531236 [Pan troglodytes]	Hs.272011
4.696697	0.105925	5.322543	0.174304	1.54	Up	0.037351332	NM_002608	204200_s_at	Platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)	Hs.1976	5155	PDGFB
4.049993	0.030639	4.675507	0.139947	1.54	Up	0.012003289	NM_000163	205498_at	Growth hormone receptor	Hs.125180	2690	GHR
5.957983	0.014724	5.332507	0.053957	1.54	Down	0.000363993	BC024905	1569857_s_at	Tripeptidyl peptidase II	Hs.432424	7174	TPP2
8.474997	0.113499	9.10041	0.151985	1.54	Up	0.030015963	NM_002637	205450_at	Phosphorylase kinase, alpha 1 (muscle)	Hs.201379	5255	PHKA1
4.803383	0.048744	5.428673	0.053496	1.54	Up	0.000986951	AK056658	1555870_at	Isoprenylcysteine carboxyl methyltransferase	Hs.515688	23463	ICMT
5.553767	0.157473	6.178907	0.012018	1.54	Up	0.016701169	BF508288	243543_at	Sterol-C4-methyl oxidase-like	Hs.105269	6307	SC4MOL
6.487473	0.028542	7.112433	0.086588	1.54	Up	0.00237098	AI732802	222371_at	Protein inhibitor of activated STAT, 1	Hs.162458	8554	PIAS1
5.19276	0.144481	5.817457	0.076106	1.54	Up	0.018690554	NM_002908	206036_s_at	V-rel reticuloendotheliosis viral oncogene homolog (avian)	Hs.631886	5966	REL
5.85842	0.088861	6.483097	0.056382	1.54	Up	0.004038533	R61857	243992_at	Zinc finger, MYM-type 2	Hs.652144	7750	ZMYM2
6.164283	0.066441	6.788887	0.077676	1.54	Up	0.003630644	T40707	243450_at	A kinase (PRKA) anchor protein 13	Hs.459211	11214	AKAP13
4.285007	0.039573	4.909463	0.184979	1.54	Up	0.029901929	AK098622	1562590_at	Protogenin homolog (Gallus gallus)	Hs.130957	283659	PRTG
4.125383	0.031834	3.50111	0.032829	1.54	Down	0.000166744	AF053755	210286_s_at	Solute carrier family 4, sodium bicarbonate cotransporter, member 7	Hs.250072	9497	SLC4A7
4.723513	0.115344	5.34734	0.058311	1.54	Up	0.008481789	NM_032854	1552301_a_at	Coronin 6	Hs.143046	84940	CORO6
8.668763	0.101804	8.04508	0.045377	1.54	Down	0.00500623	AL118843	1568609_s_at	Phosphodiesterase 4D interacting protein (myomegalin)	Hs.584841	9659	PDE4DIP
6.463787	0.061541	7.08728	0.1962	1.54	Up	0.038697786	N21458	222513_s_at	Sorbin and SH3 domain containing 1	Hs.38621	10580	SORBS1
5.044913	0.046014	5.668277	0.013098	1.54	Up	0.000200249	AI086336	244579_at	Trichorhinophalangeal syndrome I	Hs.253594	7227	TRPS1
7.681423	0.160857	7.058173	0.112486	1.54	Down	0.033689048	AI953354	232254_at	F-box protein 25	Hs.438454	26260	FBXO25
6.495437	0.0854	5.872523	0.026904	1.54	Down	0.002243315	BF591031	229545_at	Chromosome 20 open reading frame 42	Hs.472054	55612	C20orf42
6.57475	0.123074	5.952017	0.105839	1.54	Down	0.018517147	NM_002661	204613_at	Phospholipase C, gamma 2 (phosphatidylinositol-specific)	Hs.413111	5336	PLCG2
11.6303	0.153195	12.2523	0.078906	1.54	Up	0.022566167	BC000069	209496_at	Retinoic acid receptor responder (tazarotene induced) 2	Hs.647064	5919	RARRES2
4.905337	0.088157	5.52724	0.065404	1.54	Up	0.004786036	AI625045	229257_at
7.68996	0.062852	7.068067	0.174745	1.54	Down	0.028599811	NM_006079	207980_s_at	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2	Hs.82071	10370	CITED2
7.71487	0.041009	7.093333	0.059796	1.54	Down	0.001017185	AI754416	209286_at	CDC42 effector protein (Rho GTPase binding) 3	Hs.369574	10602	CDC42EP3
4.607463	0.081338	3.986153	0.051607	1.54	Down	0.002974032	AK057785	1556267_at	Chromosome 12 open reading frame 28	Hs.253773	196446	C12orf28
7.747283	0.027417	7.126133	0.093576	1.54	Down	0.003114456	BE348679	227823_at	Retrotransposon gag domain containing 4	Hs.512180	340526	RGAG4
8.279407	0.033156	8.90053	0.082313	1.54	Up	0.002192839	NM_001315	202530_at	Mitogen-activated protein kinase 14	Hs.588289	1432	MAPK14
7.025747	0.030988	6.404667	0.111839	1.54	Down	0.00587893	AW269340	226985_at	FYVE, RhoGEF and PH domain containing 5	Hs.412406	152273	FGD5
6.624877	0.078585	6.00385	0.031801	1.54	Down	0.001847872	BC037990	1554493_s_at	Thyroid adenoma associated	Hs.369592	63892	THADA
5.36612	0.052644	4.7451	0.140878	1.54	Down	0.014501882	AF429305	1560834_a_at	Rhabdomyosarcoma 2 associated transcript (non-coding RNA)	Hs.652568	196475	RMST
