Grp1 Mean	Grp1 SEM	Grp2 Mean	Grp2 SEM	Ratio	Direction	p-value	Gene Identifier	Other ID	Gene Name	UG Cluster	LocusLink	Gene ID
7.591153	0.01574	6.949403	0.059319	1.56	Down	0.000472658	NM_021928	218817_at	Signal peptidase complex subunit 3 homolog (S. cerevisiae)	Hs.42194	60559	SPCS3
6.301097	0.066876	5.659437	0.030682	1.56	Down	0.000952351	BC046206	1555325_s_at	Zinc finger protein 26	Hs.489608	7574	ZNF26
10.481167	0.115318	11.122667	0.045627	1.56	Up	0.00663958	NM_014052	217717_s_at	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, beta polypeptide	-	7529	-
6.680413	0.119243	7.321577	0.109571	1.56	Up	0.016688067	AW195581	221922_at	G-protein signalling modulator 2 (AGS3-like, C. elegans)	Hs.584901	29899	GPSM2
6.78739	0.026153	6.146917	0.135808	1.56	Down	0.009800331	AI017750	227166_at	DnaJ (Hsp40) homolog, subfamily C, member 18	Hs.483537	202052	DNAJC18
8.664183	0.118602	8.02392	0.142751	1.56	Down	0.026057947	NM_006334	205591_at	Olfactomedin 1	Hs.522484	10439	OLFM1
10.2575	0.072411	10.897733	0.203996	1.56	Up	0.041650994	AI809870	212922_s_at	SET and MYND domain containing 2	Hs.66170	56950	SMYD2
9.305307	0.037314	9.9454	0.092137	1.56	Up	0.002992516	AA902480	229711_s_at	Carboxypeptidase M	Hs.484551	1368	CPM
7.39917	0.039288	8.039247	0.085049	1.56	Up	0.002400471	AL035541	222449_at	-	-	-	-
7.575823	0.033147	6.935757	0.214004	1.56	Down	0.041733471	BC000873	223488_s_at	Guanine nucleotide binding protein (G protein), beta polypeptide 4	Hs.270543	59345	GNB4
9.056643	0.055235	9.69654	0.045614	1.56	Up	0.000868484	AW516297	214722_at	Notch homolog 2 (Drosophila)	Hs.515947	4853	NOTCH2
5.044913	0.046014	5.684653	0.124833	1.56	Up	0.00859471	AI086336	244579_at	Trichorhinophalangeal syndrome I	Hs.253594	7227	TRPS1
5.09098	0.067353	5.730657	0.068581	1.56	Up	0.002648049	BF315468	229493_at	Homeobox D9	Hs.651257	3235	HOXD9
5.269277	0.085622	5.908787	0.159025	1.56	Up	0.023995642	AI056877	227654_at	Chromosome 20 open reading frame 175	Hs.372578	140876	C20orf175
6.80304	0.083954	6.163617	0.041169	1.56	Down	0.002392367	AB050049	209624_s_at	Methylcrotonoyl-Coenzyme A carboxylase 2 (beta)	Hs.604789	64087	MCCC2
11.235567	0.038152	10.596167	0.066138	1.56	Down	0.001112141	AV682679	208941_s_at	Selenophosphate synthetase 1	Hs.124027	22929	SEPHS1
6.221577	0.091721	5.582247	0.059102	1.56	Down	0.004234641	AB056663	209743_s_at	Itchy homolog E3 ubiquitin protein ligase (mouse)	Hs.632272	83737	ITCH
7.305523	0.047873	6.666327	0.145541	1.56	Down	0.014008832	AI640492	225828_at	KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2	Hs.487498	11014	KDELR2
9.15333	0.103691	8.51423	0.195307	1.56	Down	0.044553692	U26662	213479_at	Neuronal pentraxin II	Hs.3281	4885	NPTX2
8.860693	0.018371	8.22179	0.112667	1.56	Down	0.005002456	NM_004688	203964_at	N-myc (and STAT) interactor	Hs.54483	9111	NMI
10.056343	0.061822	9.417487	0.070302	1.56	Down	0.002411198	R60068	212514_x_at	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, X-linked	Hs.380774	1654	DDX3X
6.577463	0.075156	5.938637	0.118936	1.56	Down	0.010492229	AI829089	222897_s_at	Zinc finger protein 64 homolog (mouse)	Hs.473082	55734	ZFP64
6.743583	0.072541	6.105093	0.031111	1.56	Down	0.001269192	AA521023	238504_at	Chromosome 6 open reading frame 57	Hs.418495	135154	C6orf57
5.817887	0.007487	6.456317	0.092253	1.56	Up	0.002316277	AW792857	1565627_a_at	Leucine-rich repeat kinase 1	Hs.407918	79705	LRRK1
4.780013	0.141312	5.418353	0.07333	1.56	Up	0.016002758	W95007	1557418_at	Acyl-CoA synthetase long-chain family member 4	Hs.268785	2182	ACSL4
5.625323	0.047582	4.987037	0.017849	1.56	Down	0.000231254	AF049895	202906_s_at	2,4-dienoyl CoA reductase 1, mitochondrial	-	1666	-
4.90393	0.040932	5.542067	0.096445	1.56	Up	0.003674472	S69232	33494_at	Electron-transferring-flavoprotein dehydrogenase	Hs.155729	2110	ETFDH
6.939237	0.062236	7.577333	0.122438	1.56	Up	0.009691409	W93695	229958_at	Chromosome 8 open reading frame 61	Hs.591392	619435	C8orf61
5.802407	0.019776	6.44042	0.100294	1.56	Up	0.003358695	AL109925	226800_at	-	-	-	-
9.508413	0.086094	8.87069	0.104824	1.56	Down	0.009299363	AF199015	217234_s_at	Villin 2 (ezrin)	Hs.642735	7430	VIL2
10.1432	0.052758	9.505583	0.133009	1.56	Down	0.011194419	AI431643	212590_at	Related RAS viral (r-ras) oncogene homolog 2	Hs.502004	22800	RRAS2
6.051163	0.056457	5.413733	0.1825	1.56	Down	0.028923165	AF016005	221643_s_at	Arginine-glutamic acid dipeptide (RE) repeats	Hs.463041	473	RERE
4.978167	0.147637	4.341237	0.152797	1.56	Down	0.040031449	AJ224168	1564911_at	Matrin 3	Hs.268939	9782	MATR3
9.2574	0.138996	8.62056	0.021997	1.55	Down	0.010614466	NM_017488	205268_s_at	Adducin 2 (beta)	Hs.188528	119	ADD2
6.76369	0.168759	7.40049	0.118786	1.55	Up	0.036728428	AL036088	226492_at	Sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D	Hs.511265	80031	SEMA6D
7.72506	0.084983	7.088347	0.072021	1.55	Down	0.004635117	AF212238	223569_at	Phosphatidic acid phosphatase type 2 domain containing 1B	Hs.567619	84513	PPAPDC1B
8.15833	0.026835	7.521743	0.129841	1.55	Down	0.008639637	BF197707	212529_at	LSM12 homolog (S. cerevisiae)	Hs.355570	124801	LSM12
10.601667	0.072241	11.238233	0.082797	1.55	Up	0.004413539	NM_015383	201103_x_at	Neuroblastoma breakpoint family, member 14	Hs.607640	25832	NBPF14
5.76404	0.06645	5.127497	0.061646	1.55	Down	0.002165744	N57927	235955_at	MARVEL domain containing 2	Hs.651172	153562	MARVELD2
7.145317	0.081359	6.50901	0.072337	1.55	Down	0.004272978	NM_145702	1553099_at	Tigger transposable element derived 1	Hs.211823	200765	TIGD1
4.656193	0.092706	4.019887	0.065716	1.55	Down	0.004993586	AW589793	237885_at	CDNA FLJ30897 fis, clone FEBRA2005476	Hs.649646	-	-
5.729973	0.13721	5.093677	0.119663	1.55	Down	0.025009686	AW002361	230297_x_at	-	-	-	-
7.596647	0.127079	6.96055	0.159341	1.55	Down	0.035491515	NM_014943	203556_at	Zinc fingers and homeoboxes 2	Hs.377090	22882	ZHX2
6.11344	0.038335	5.47737	0.029392	1.55	Down	0.000192138	AF288571	221558_s_at	Lymphoid enhancer-binding factor 1	Hs.555947	51176	LEF1
6.2963	0.128408	6.932363	0.024587	1.55	Up	0.008248994	AW367507	243496_at	RAB18, member RAS oncogene family	Hs.406799	22931	RAB18
6.54444	0.017962	7.179937	0.148384	1.55	Up	0.013139603	NM_000458	205313_at	Transcription factor 2, hepatic; LF-B3; variant hepatic nuclear factor	Hs.191144	6928	TCF2
7.982023	0.137123	7.346587	0.093021	1.55	Down	0.018539783	AA847654	227279_at	Transcription elongation factor A (SII)-like 3	Hs.311776	85012	TCEAL3
7.09151	0.147623	6.45643	0.123815	1.55	Down	0.030041117	AL045916	227448_at	Transcribed locus	Hs.632987	-	-
6.680097	0.102902	6.045473	0.095744	1.55	Down	0.010697966	BF680458	235148_at	Keratinocyte associated protein 3	Hs.59509	200634	KRTCAP3
6.93591	0.144221	6.301387	0.15274	1.55	Down	0.039142484	NM_005230	206127_at	ELK3, ETS-domain protein (SRF accessory protein 2)	Hs.591015	2004	ELK3
8.10125	0.066216	7.466757	0.181294	1.55	Down	0.030289742	NM_002670	205190_at	Plastin 1 (I isoform)	Hs.203637	5357	PLS1
6.027533	0.029136	5.39317	0.195363	1.55	Down	0.032540139	NM_001902	206085_s_at	Cystathionase (cystathionine gamma-lyase)	Hs.19904	1491	CTH
5.83103	0.101117	5.19689	0.07679	1.55	Down	0.007520064	AI208616	235846_at	RAD54 homolog B (S. cerevisiae)	Hs.30561	25788	RAD54B
5.214477	0.054976	5.848317	0.125957	1.55	Up	0.009940343	H19488	238573_at	-	-	-	-
8.317687	0.070476	7.683977	0.123782	1.55	Down	0.011255466	AW274747	214355_x_at	Similar to rho guanine nucleotide exchange factor 5	Hs.652225	728377	LOC728377
11.3109	0.066959	11.9444	0.022074	1.55	Up	0.000849156	NM_006623	201397_at	Phosphoglycerate dehydrogenase	Hs.487296	26227	PHGDH
5.163473	0.082612	4.529987	0.032678	1.55	Down	0.00204519	NM_016951	219161_s_at	Chemokine-like factor	Hs.15159	51192	CKLF
8.679263	0.083991	8.045967	0.184726	1.55	Down	0.035497092	NM_012417	219155_at	Phosphatidylinositol transfer protein, cytoplasmic 1	Hs.591185	26207	PITPNC1
7.098703	0.112338	6.465583	0.089322	1.55	Down	0.011588583	NM_005435	204765_at	Rho guanine nucleotide exchange factor (GEF) 5	Hs.334	7984	ARHGEF5
7.53658	0.100714	6.903557	0.056563	1.55	Down	0.005397799	AF338650	209493_at	PDZ domain containing 2	-	23037	-
7.524027	0.047696	6.891017	0.08129	1.55	Down	0.002558709	AF124489	214483_s_at	ADP-ribosylation factor interacting protein 1 (arfaptin 1)	Hs.416089	27236	ARFIP1
8.24733	0.067729	7.61479	0.140466	1.55	Down	0.015396205	BC002480	222750_s_at	Steroid 5 alpha-reductase 2-like	Hs.590906	79644	SRD5A2L
6.189273	0.148118	6.821807	0.100351	1.55	Up	0.024111619	NM_023004	228550_at	Reticulon 4 receptor	Hs.30868	65078	RTN4R
9.961917	0.09995	9.32946	0.131497	1.55	Down	0.018632266	NM_013339	219649_at	Asparagine-linked glycosylation 6 homolog (S. cerevisiae, alpha-1,3-glucosyltransferase)	Hs.258501	29929	ALG6
5.236623	0.024833	4.60418	0.092211	1.55	Down	0.002696001	BG261090	1558014_s_at	Male sterility domain containing 2	Hs.501991	84188	MLSTD2
5.033243	0.074566	4.400803	0.024512	1.55	Down	0.001288368	AI989477	213665_at	SRY (sex determining region Y)-box 4	Hs.652209	6659	SOX4
6.779293	0.031431	7.41165	0.107512	1.55	Up	0.004848163	AI436813	238853_at	Transcribed locus	Hs.605133	-	-
7.685657	0.036042	8.317827	0.165039	1.55	Up	0.020082289	AI590719	225216_at	Chromosome X open reading frame 39	Hs.496535	139231	CXorf39
9.178767	0.099189	9.810827	0.034533	1.55	Up	0.003840206	AF112206	211503_s_at	RAB14, member RAS oncogene family	Hs.371563	51552	RAB14
6.524093	0.091162	5.892183	0.083625	1.55	Down	0.006943524	NM_018725	219255_x_at	Interleukin 17 receptor B	Hs.558512	55540	IL17RB
8.22561	0.074338	7.593937	0.057388	1.55	Down	0.0025447	AI813772	212744_at	Bardet-Biedl syndrome 4	Hs.208681	585	BBS4
6.95388	0.061124	6.32267	0.134881	1.55	Down	0.013027784	NM_018495	205525_at	-	-	-	-
11.233533	0.092343	10.602533	0.205853	1.55	Down	0.048971911	BG534952	224567_x_at	Metastasis associated lung adenocarcinoma transcript 1 (non-coding RNA)	Hs.642877	378938	MALAT1
6.459843	0.07369	5.829177	0.165273	1.55	Down	0.025233196	NM_000853	203815_at	Glutathione S-transferase theta 1	Hs.268573	2952	GSTT1
5.100633	0.120163	4.470043	0.046702	1.55	Down	0.008094196	NM_004369	201438_at	Collagen, type VI, alpha 3	Hs.233240	1293	COL6A3
10.128393	0.125312	9.497867	0.048767	1.55	Down	0.009383996	AI638420	221881_s_at	Chloride intracellular channel 4	Hs.440544	25932	CLIC4
7.29689	0.036916	6.66656	0.164871	1.55	Down	0.020282834	AA828049	232216_at	YME1-like 1 (S. cerevisiae)	Hs.499145	10730	YME1L1
7.099247	0.058291	7.72949	0.1915	1.55	Up	0.034565233	NM_022476	218373_at	Fused toes homolog (mouse)	Hs.380897	64400	FTS
5.930063	0.037466	6.560213	0.113271	1.55	Up	0.006162794	BC005997	224443_at	chromosome 1 open reading frame 97	-	84791	-
7.952403	0.084962	7.322547	0.089902	1.55	Down	0.007021951	AI373539	202601_s_at	HIV-1 Tat specific factor 1	Hs.204475	27336	HTATSF1
4.716787	0.117849	4.08716	0.114657	1.55	Down	0.018628595	AF146343	208343_s_at	Nuclear receptor subfamily 5, group A, member 2	Hs.33446	2494	NR5A2
9.71426	0.14616	9.084807	0.035305	1.55	Down	0.013848791	BC002526	211016_x_at	Heat shock 70kDa protein 4	Hs.90093	3308	HSPA4
5.464	0.072467	4.83461	0.047175	1.55	Down	0.001893025	AF401998	1555594_a_at	Muscleblind-like (Drosophila)	Hs.478000	4154	MBNL1
5.54651	0.079086	4.91713	0.116854	1.55	Down	0.01115606	AL552384	242288_s_at	Elastin microfibril interfacer 2	Hs.532815	84034	EMILIN2
8.152903	0.086912	8.781983	0.100653	1.55	Up	0.009100812	AF067804	223190_s_at	Myeloid/lymphoid or mixed-lineage leukemia 5 (trithorax homolog, Drosophila)	Hs.592262	55904	MLL5
9.664623	0.141985	10.2937	0.028089	1.55	Up	0.01219187	AI589266	200849_s_at	S-adenosylhomocysteine hydrolase-like 1	Hs.485365	10768	AHCYL1
5.323327	0.098442	4.69435	0.113651	1.55	Down	0.01388225	AK023024	232184_at	Amyotrophic lateral sclerosis 2 (juvenile)	Hs.471096	57679	ALS2
4.948647	0.082367	5.57762	0.025177	1.55	Up	0.001869789	N90774	227940_at	Hypothetical protein LOC339803	Hs.252433	339803	LOC339803
5.200647	0.014776	5.82957	0.078453	1.55	Up	0.001403502	AL555612	226559_at	Immediate early response 5-like	Hs.591902	389792	IER5L
6.68539	0.080993	7.3143	0.076429	1.55	Up	0.004841729	AL136835	222469_s_at	Toll interacting protein	Hs.368527	54472	TOLLIP
8.578057	0.065703	7.949433	0.050531	1.55	Down	0.001621087	NM_012288	202369_s_at	Translocation associated membrane protein 2	Hs.520182	9697	TRAM2
5.538293	0.075358	4.909747	0.127022	1.55	Down	0.013098011	BE066500	239729_at	Transcribed locus	Hs.651373	-	-
6.638207	0.165175	6.009707	0.062493	1.55	Down	0.023610014	BF589251	227776_at	Transcribed locus	Hs.595009	-	-
3.377247	0.050026	4.00564	0.135088	1.55	Up	0.012041051	S82592	215851_at	Ecotropic viral integration site 1	Hs.554762	2122	EVI1
4.193057	0.065867	4.821437	0.064806	1.55	Up	0.002442649	NM_016083	208243_s_at	Cannabinoid receptor 1 (brain)	Hs.75110	1268	CNR1
5.172627	0.069391	4.544623	0.170051	1.55	Down	0.02679726	AU146329	243819_at	Guanine nucleotide binding protein (G protein), gamma 2	Hs.652313	54331	GNG2
7.530703	0.011832	6.902807	0.056021	1.55	Down	0.000392826	AW138594	213117_at	Kelch-like 9 (Drosophila)	Hs.522029	55958	KLHL9
8.17477	0.067214	7.54696	0.109642	1.55	Down	0.008150553	NM_006320	201701_s_at	Progesterone receptor membrane component 2	Hs.507910	10424	PGRMC2
13.003367	0.069729	12.375667	0.029162	1.55	Down	0.001148034	NM_019079	219955_at	LINE-1 type transposase domain containing 1	Hs.562195	54596	L1TD1
4.499467	0.156046	5.12702	0.134506	1.54	Up	0.038171784	AK025348	216109_at	Thyroid hormone receptor associated protein 2	Hs.159799	23389	THRAP2
5.44551	0.102113	4.818133	0.018294	1.54	Down	0.003771522	W15435	229735_s_at	NIPA-like domain containing 3	Hs.523442	57185	NPAL3
9.308843	0.035547	8.681563	0.119134	1.54	Down	0.007253912	NM_005646	202813_at	Tar (HIV-1) RNA binding protein 1	Hs.498115	6894	TARBP1
7.570917	0.030461	6.94409	0.063679	1.54	Down	0.00088851	AF059318	223701_s_at	Ubiquitin specific peptidase 47	Hs.577256	55031	USP47
8.808783	0.091829	8.181967	0.178397	1.54	Down	0.035388908	AI978623	212776_s_at	Obscurin-like 1	Hs.526594	23363	OBSL1
5.90762	0.053107	6.534397	0.062304	1.54	Up	0.001564114	AI656836	225896_at	Myosin phosphatase-Rho interacting protein	Hs.462341	23164	M-RIP
5.56613	0.086567	4.939487	0.072233	1.54	Down	0.005129839	BE972639	243332_at	Similar to Beta-glucuronidase precursor	Hs.374448	728411	LOC728411
8.38653	0.095075	7.759903	0.094423	1.54	Down	0.009472649	BE504215	228563_at	Transcribed locus	Hs.532593	-	-
5.761417	0.099144	6.387943	0.174217	1.54	Up	0.035336195	AW665395	229539_at	Full length insert cDNA clone ZD70D07	Hs.648568	-	-
7.71499	0.054425	8.341317	0.206177	1.54	Up	0.042507468	BE503392	213637_at	Transcribed locus	Hs.597523	-	-
5.76654	0.140252	5.14053	0.150616	1.54	Down	0.038336008	NM_000850	204149_s_at	Glutathione S-transferase M4	Hs.348387	2948	GSTM4
5.33059	0.073011	4.704673	0.179328	1.54	Down	0.031894241	AU147385	239406_at	Zinc finger protein 193	Hs.100921	7746	ZNF193
6.08706	0.07348	5.461243	0.162222	1.54	Down	0.024580812	AI284051	239682_at	Hypothetical protein FLJ23861	Hs.591638	151050	FLJ23861
8.412373	0.053606	7.7869	0.185189	1.54	Down	0.031545177	AK023289	209629_s_at	Nuclear transport factor 2-like export factor 2	Hs.25010	55916	NXT2
8.66512	0.062884	8.03967	0.053615	1.54	Down	0.001633638	AU145351	200635_s_at	Protein tyrosine phosphatase, receptor type, F	Hs.272062	5792	PTPRF
7.21413	0.10144	6.58878	0.094633	1.54	Down	0.010758639	BF445142	204107_at	Nuclear transcription factor Y, alpha	Hs.10441	4800	NFYA
8.363207	0.073478	8.988327	0.079598	1.54	Up	0.004476649	BC005022	223028_s_at	Sorting nexin 9	Hs.191213	51429	SNX9
4.591287	0.104291	3.966317	0.146822	1.54	Down	0.025577358	NM_024592	218800_at	Steroid 5 alpha-reductase 2-like	Hs.590906	79644	SRD5A2L
8.064217	0.054502	7.439337	0.025325	1.54	Down	0.00048317	NM_014797	205340_at	Zinc finger and BTB domain containing 24	Hs.409876	9841	ZBTB24
7.079273	0.067446	6.45475	0.152875	1.54	Down	0.020163117	BF059292	236368_at	KIAA0368	Hs.368255	23392	KIAA0368
5.85219	0.077987	5.227873	0.07572	1.54	Down	0.004554024	AF207990	211864_s_at	Fer-1-like 3, myoferlin (C. elegans)	Hs.500572	26509	FER1L3
9.864597	0.034101	9.240337	0.057725	1.54	Down	0.000740426	AL161985	212457_at	Transcription factor binding to IGHM enhancer 3	Hs.274184	7030	TFE3
8.250607	0.11633	8.87478	0.143487	1.54	Up	0.027809981	AI758888	215359_x_at	Zinc finger protein 44	Hs.296731	51710	ZNF44
4.914777	0.016318	5.538927	0.14061	1.54	Up	0.01160696	NM_015642	205383_s_at	Zinc finger and BTB domain containing 20	Hs.122417	26137	ZBTB20
5.41823	0.108929	6.042107	0.165618	1.54	Up	0.034605261	AI300571	226542_at	Full-length cDNA clone CS0DJ002YF02 of T cells (Jurkat cell line) Cot 10-normalized of Homo sapiens (human)	Hs.547576	-	-
10.527233	0.022951	11.150967	0.05426	1.54	Up	0.00045045	NM_020401	218768_at	Nucleoporin 107kDa	Hs.524574	57122	NUP107
5.700477	0.086899	5.07675	0.174997	1.54	Down	0.033143864	AB058689	1563488_at	-	-	84462	-
5.97987	0.023091	5.35621	0.16522	1.54	Down	0.020149383	AA587884	226733_at	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 2	Hs.282702	5208	PFKFB2
5.33741	0.090128	5.960963	0.180871	1.54	Up	0.036729667	AU152102	231923_at	Hypothetical LOC441027	Hs.507676	441027	FLJ12993
7.21445	0.08522	7.83761	0.11451	1.54	Up	0.012008584	NM_005524	203395_s_at	Hairy and enhancer of split 1, (Drosophila)	Hs.250666	3280	HES1
7.119577	0.023945	6.49645	0.167451	1.54	Down	0.021133983	NM_014801	205689_at	Pecanex-like 2 (Drosophila)	Hs.370605	80003	PCNXL2
5.971213	0.08833	5.348087	0.098786	1.54	Down	0.009293128	AW005530	236390_at	Chromosome 20 open reading frame 94	Hs.5461	128710	C20orf94
8.43004	0.089122	7.806957	0.131281	1.54	Down	0.017148766	AU144855	202436_s_at	Cytochrome P450, family 1, subfamily B, polypeptide 1	Hs.154654	1545	CYP1B1
5.35744	0.074174	5.980287	0.08012	1.54	Up	0.004667991	NM_005421	231759_at	T-cell acute lymphocytic leukemia 2	Hs.247978	6887	TAL2
6.297173	0.145899	5.674327	0.14484	1.54	Down	0.038794504	AI825587	230542_at	Zinc finger protein 597	Hs.88630	146434	ZNF597
7.784783	0.071899	7.162	0.114749	1.54	Down	0.010037599	AW135279	228810_at	Hypothetical protein FLJ40432	Hs.471234	151195	FLJ40432
6.910953	0.063061	6.28822	0.18335	1.54	Down	0.032534285	AI684761	242774_at	Spectrin repeat containing, nuclear envelope 2	Hs.525392	23224	SYNE2
6.434087	0.094978	5.811387	0.071081	1.54	Down	0.006301261	L00635	1773_at	Farnesyltransferase, CAAX box, beta	Hs.632345	2342	FNTB
8.608897	0.057884	7.98629	0.074318	1.54	Down	0.002716337	BG292559	201927_s_at	Plakophilin 4	Hs.407580	8502	PKP4
7.610053	0.013727	6.987463	0.163274	1.54	Down	0.01910764	BG055027	243879_at	Synapsin II	Hs.445503	6854	SYN2
8.643873	0.048578	8.021483	0.147781	1.54	Down	0.016117289	NM_015396	203486_s_at	Armadillo repeat containing 8	Hs.266826	25852	ARMC8
6.514247	0.066812	5.89208	0.082392	1.54	Down	0.004218943	AV723914	229459_at	Family with sequence similarity 19 (chemokine (C-C motif)-like), member A5	Hs.436854	25817	FAM19A5
6.32182	0.123813	5.699687	0.100913	1.54	Down	0.017616567	NM_173674	1553768_a_at	Discoidin, CUB and LCCL domain containing 1	Hs.583022	285761	DCBLD1
8.14476	0.047589	8.766647	0.051821	1.54	Up	0.000904392	AA088388	235112_at	KIAA1958	Hs.533491	158405	KIAA1958
6.811383	0.168382	6.18957	0.074254	1.54	Down	0.027813399	NM_007254	218961_s_at	Polynucleotide kinase 3-phosphatase	Hs.78016	11284	PNKP
8.932873	0.048302	9.55443	0.119193	1.54	Up	0.008443188	NM_002585	205253_at	Pre-B-cell leukemia transcription factor 1	Hs.493096	5087	PBX1
8.08679	0.119114	7.46541	0.160919	1.54	Down	0.036092107	NM_006729	205726_at	Diaphanous homolog 2 (Drosophila)	Hs.632824	1730	DIAPH2
7.488497	0.103078	8.109583	0.072798	1.54	Up	0.007919572	AI884867	213587_s_at	ATPase, H+ transporting V0 subunit e2	Hs.556998	155066	ATP6V0E2
8.996133	0.039849	8.375123	0.04281	1.54	Down	0.000445374	BC005345	223758_s_at	Small EDRK-rich factor 1A (telomeric)	Hs.202179	8293	SERF1A
8.160907	0.019481	8.781903	0.057096	1.54	Up	0.000502377	AW137099	222413_s_at	Myeloid/lymphoid or mixed-lineage leukemia 3	Hs.647120	58508	MLL3
7.844233	0.042838	7.223253	0.086496	1.54	Down	0.003002304	NM_024786	1552283_s_at	Bromodomain containing 9	Hs.449278	65980	BRD9
8.078063	0.057706	7.45709	0.151677	1.54	Down	0.018674548	D59502	230519_at	Family with sequence similarity 124A	Hs.71913	220108	FAM124A
7.640743	0.09981	8.26161	0.128855	1.54	Up	0.01895271	AI148659	213069_at	HEG homolog 1 (zebrafish)	Hs.477420	57493	HEG1
4.575883	0.136653	5.196607	0.145164	1.54	Up	0.035751051	AI678145	243708_at	Transmembrane protein 132E	Hs.310482	124842	TMEM132E
7.178897	0.098781	6.558377	0.170265	1.54	Down	0.034436827	AI869532	229293_at	-	-	-	-
7.71341	0.065104	8.333887	0.087581	1.54	Up	0.004724501	AK000161	202808_at	Chromosome 10 open reading frame 26	Hs.500897	54838	C10orf26
4.673153	0.060732	4.052977	0.040115	1.54	Down	0.00104083	AL040935	238692_at	BTB (POZ) domain containing 11	Hs.271272	121551	BTBD11
5.45321	0.051355	6.073293	0.104188	1.54	Up	0.005932016	AF052168	233709_at	Kazrin	Hs.368823	23254	KIAA1026
8.881763	0.103013	8.26186	0.090992	1.54	Down	0.010738667	BE671941	221826_at	Angel homolog 2 (Drosophila)	Hs.157078	90806	ANGEL2
8.134293	0.072647	8.75383	0.173589	1.54	Up	0.030150014	AL117381	212312_at	-	-	-	-
6.510893	0.117411	5.891607	0.099227	1.54	Down	0.015752514	BF435813	236578_at	Clone HLS_IMAGE_1626299 mRNA sequence	Hs.634037	-	-
9.930603	0.021073	9.31159	0.011014	1.54	Down	1.29E-05	AK022130	225106_s_at	2-oxoglutarate and iron-dependent oxygenase domain containing 1	Hs.231883	55239	OGFOD1
5.78861	0.062915	6.4076	0.173875	1.54	Up	0.028633543	NM_018205	218550_s_at	Leucine rich repeat containing 20	Hs.7778	55222	LRRC20
6.81451	0.069212	6.195673	0.154504	1.54	Down	0.021669475	AI084921	230706_s_at	Calcium/calmodulin-dependent protein kinase II inhibitor 2	Hs.585003	94032	CAMK2N2
5.089233	0.015623	4.47112	0.071205	1.53	Down	0.001060513	AI632413	236112_at	Hypothetical protein LOC285548	Hs.529284	285548	LOC285548
6.84326	0.110181	6.22517	0.073521	1.53	Down	0.009544654	NM_024594	218433_at	Pantothenate kinase 3	Hs.591729	79646	PANK3
9.047013	0.012192	8.429193	0.142524	1.53	Down	0.012456595	NM_017745	219433_at	BCL6 co-repressor	Hs.86984	54880	BCOR
9.421417	0.016864	8.80398	0.109711	1.53	Down	0.00511496	AI828035	221510_s_at	Glutaminase	Hs.116448	2744	GLS
4.18883	0.042787	4.806127	0.161924	1.53	Up	0.021097198	AI743207	229685_at	TBC1 domain family, member 14	Hs.518611	57533	TBC1D14
6.777327	0.096362	6.160063	0.070084	1.53	Down	0.006604283	M19720	214058_at	-	-	-	-
7.66854	0.082088	8.285773	0.179855	1.53	Up	0.035456768	NM_001982	202454_s_at	V-erb-b2 erythroblastic leukemia viral oncogene homolog 3 (avian)	Hs.118681	2065	ERBB3
7.88922	0.020357	8.50631	0.05912	1.53	Up	0.000591368	AK023651	222806_s_at	Chromosome 11 open reading frame 30	Hs.352588	56946	C11orf30
7.99606	0.070015	8.61315	0.045728	1.53	Up	0.00179771	AA551784	212512_s_at	Coactivator-associated arginine methyltransferase 1	Hs.371416	10498	CARM1
4.36045	0.017579	4.97689	0.120257	1.53	Up	0.007119948	AA463626	229103_at	Wingless-type MMTV integration site family, member 3	Hs.445884	7473	WNT3
4.839203	0.032832	4.222857	0.17515	1.53	Down	0.025848065	NM_173594	1553275_s_at	-	-	-	-
10.2771	0.10017	9.66087	0.12532	1.53	Down	0.018443623	NM_015874	207785_s_at	Recombining binding protein suppressor of hairless (Drosophila)	Hs.479396	3516	RBPSUH
4.90223	0.157325	4.286317	0.09652	1.53	Down	0.028917612	AF204231	208797_s_at	Golgi autoantigen, golgin subfamily a, 8A	Hs.182982	23015	GOLGA8A
8.438323	0.029277	7.822427	0.097097	1.53	Down	0.003713934	AA514237	239781_at	Hypothetical LOC440132	Hs.147880	440132	LOC440132
7.21513	0.072388	6.599313	0.08726	1.53	Down	0.005573936	AI250910	227618_at	TPT1-like protein	Hs.496303	392490	FLJ44635
10.611767	0.024571	9.99598	0.10317	1.53	Down	0.004377459	BG291649	225314_at	OCIAD2	-	-	-
6.251983	0.090815	5.63665	0.085164	1.53	Down	0.007803266	NM_014159	220946_s_at	SET domain containing 2	Hs.517941	29072	SETD2
8.219347	0.053324	7.604113	0.102822	1.53	Down	0.006039434	AU146738	233421_s_at	Nucleoporin 133kDa	Hs.12457	55746	NUP133
4.152283	0.055532	4.7675	0.124198	1.53	Up	0.010641413	AI375939	226755_at	NPC-A-5	Hs.510543	642587	LOC642587
